Category,Title
Anthropology,A categoria “afro-indígena” na Amazônia paraense: usos  confluências e ambivalências em debate acadêmico
Anthropology,Freedoms and Constraints of a Specialist’s Training at the Modern Stage of Higher Professional Education Development in Russia
Anthropology,Enunciações da tortura
Anthropology,Danzas Indígenas del Brasil. Prólogo de Miguel León Portilla
Anthropology,The Integration Spectacle
Anthropology,Secular State and Civil Society: Search for Common Contacts
Anthropology,The Children’s Literature of Indigenous Small-Numbered Peoples of the Krasnoyarsk Krai
Anthropology,Religião e parentesco na colônia Castrolanda
Anthropology,Racial representations in Asia
Anthropology,Introduction to the Thematic Issue “Topical Research in the Field of Modern Social Sciences  Culture Studies and Art History”
Anthropology,Seeds of revolt. Intergenerational relationships in rural KwaZulu  South Africa
Anthropology,Kultur-Historische Studien. Hermann Trimborn zum 60. Geburtstag von seinen Schülern gewidment
Anthropology,Law and Digitalization: Some Academic Illusions and Practical Issues
Anthropology,Index to Field Methods
Anthropology,Getting by or getting ahead
Anthropology,Contradictory moralities: alcohol consumption in Inner Mongolia
Anthropology,Establishment of Edinoverie and the Initial Stage of its Development in the Territory of the Ural Cossack Host
Anthropology,Cronologia e conexões culturais na Amazônia: as sociedades formativas da região de Santarém – PA
Anthropology,The Mindset of Russian Poetry and Its Rebellion against Russian History
Anthropology,O Aedes aegypti e o digital
Anthropology,Administrative Rule of Law in Public Participation in Administrative Decision-makings
Anthropology,Cultures Matérielles de la Côte d'Ivoire
Anthropology,Fortid og fellesskap - Identitetshåndtering blant eldre i aldersboliger
Anthropology,“Deer” as the Basic Concept of the Enets Language
Anthropology,The Effectiveness of a Mixed-mode Survey on Domestic Violence in Curaçao
Anthropology,Recruitment of Low-wage Workers for a Time-sensitive Natural Experiment to Evaluate a Minimum Wage Policy: Challenges and Lessons Learned
Anthropology,Architectural Curvilinearity – Analysis of the Harbin Opera House Structural Solutions
Anthropology,Do Tsihuri ao Waradzu: o que as ideologias xavante de concepção  substância e formação da pessoa nos dizem sobre o estatuto ontológico do outro?
Anthropology,Austerity in Africa
Anthropology,The Chinese Language as a Factor of Economic Development and Russian-Chinese Cooperation Promotion in the Krasnoyarsk
Anthropology,BECKER  Howard. Truques da escrita : para começar e terminar teses  livros e artigos. Rio de Janeiro: Zahar  2015. 256 p.
Anthropology,Simbolization of the Self in Novgorod Monasticism Traditions: Archetypal and Social Aspects
Anthropology,The urban public sector as commons
Anthropology,A casa e a rua em tempos de Covid-19: uma leitura antropológica de “Diário de confinamento” (Susana Bragatto)
Anthropology,“Going vertical” in times of insecurity
Anthropology,Nós  os outros: construção do exótico e consumo de moda brasileira na França
Anthropology,Design and Analysis of Cognitive Interviews for Comparative Multinational Testing
Anthropology,Ditos e feitos da falange africana do Cafundó e da calunga de Patrocínio (ou de como fazer falando)
Anthropology,Os livros de sonhos: texto e imagem
Anthropology,Sobre “Los anõs locos” de la etnografía en Francia: Les Années folles de l’ethnographie: Trocadéro 28-37  de Christine Laurière Andre Delpuech e Carine Peltier-Caroff (orgs.)
Anthropology,Historiographical Overview of the Research on the Transformation of the Russian People’s Values
Anthropology,Ser ou não ser: poderia um chimpanzé fazer a pergunta de Hamlet?
Anthropology,Entre o antropológico e o porno-erótico: notas etnográficas de uma antropóloga-camgirl sobre trabalho sexual plataformizado
Anthropology,O que há entre o real e o digital nas redes sociais? Análise das representações e etnografia digital de adolescentes pretas e pardas da periferia do Recife no Instagram
Anthropology,Etnias e culturas do Brasil
Anthropology,Anthropology in Mainland China in the Past Decade: A Brief Report
Anthropology,What's New in Neoliberalism? A Review of Recent Scholarship on Chile
Anthropology,Subjectification Strategy of Author’s Statement in English Literary Xeno-Narrative
Anthropology,Harald Eidheim 80 år
Anthropology,Avrunding og avstemning
Anthropology,The sanctioning state
Anthropology,Interdisciplinary Approach to the Study of Scientific Translation
Anthropology,Surplus population in-situ
Anthropology,The Right to Insolation in the System of Human Rights (on the Example of the Russian Federation)
Anthropology,The economic anthropologist as romantic bricoleur
Anthropology,Well-being  Smartphone Sensors  and Data from Open-access Databases: A Mobile Experience Sampling Study
Anthropology,Book Review: Statistics for the Social Sciences
Anthropology,Øivind Fuglerud og Leon Wainwright (red.): Objects and Imagination: Perspectives on Materialization and Meaning
Anthropology,Practical Approach to the Concept of Lifelong Learning in Linguistic Professional Education (on the Example of Special Field “State and Municipal Governance”)
Anthropology,The proxy war in Ukraine
Anthropology,Rainman and Lieutenant Kizhe: Name in Second-Order Semiological System
Anthropology,KOURY  Mauro Guilherme Pinheiro; BARBOSA  Raoni Borges. Da subjetividade às emoções: a antropologia e a sociologia das emoções no Brasil. Recife: Edições Bagaço; João Pessoa: Edições GREM  2015. 115 p. (Série Cadernos do Grem n. 7).
Anthropology,Sirpa Lappalainen  Pirkko Hynninen  Tarja Kankkunen  Elina Lahelma  Tarja Tolonen (eds). Etnografia metodologiana. Lähtökohtana koulutuksen tutkimus
Anthropology,Spivak  pós-colonialismo e antropologia: pensar o pensamento e o colonialismo-em-branco dos nossos conceitos
Anthropology,COLLINS  John F. Revolt of the saints: memory and redemption in the twilight of Brazilian racial democracy. Durham: Duke University Press  2015. 480 p.
Anthropology,Fremtidens paradoks: Når sproget kollapser
Anthropology,Scratch the Scratch-off: Testing Prepaid and Conditional Incentives with Postcard and Letter Invitations in a Web-push Design with an Address-based Sample
Anthropology,British Literature at the Turn of the 20th-21st Centuries in Russian Translations: Translatability and the Problem of “The Third Literature”
Anthropology,En feministisk revolusjon? – Kvinner  kvinnekamp og aktivisme i Chávez’ Venezuela
Anthropology,Audio Recording Everyday Talk
Anthropology,Contingency Table: A Two-Way Bridge between Qualitative and Quantitative Methods
Anthropology,The Development of Native Languages in Educational Institutions in the Conditions of the Dispersed Indigenous Small-Numbered Peoples in the North  Siberia and the Russian Far East  in the Republic of Sakha (Yakutia) (on the Example of the Even language)
Anthropology,Cotas raciais na UnB: as lições de um equívoco
Anthropology,VIRILIO  Paul. A inércia polar. Lisboa: Publicações Dom Quixote  1993. 128 p.
Anthropology,Strong Impact of Interviewers on Respondents’ Political Choice
Anthropology,As cidades de Tristes trópicos
Anthropology,Da colonialidade do ver ao cinema indígena: apontamentos sobre a (contra)colonialidade em Abya Yala
Anthropology,Empowering or impoverishing through credit
Anthropology,O Cativeiro da Terra
Anthropology,Engaged anthropology in the time of late liberalism
Anthropology,Coloured and the stoppage of a racial mediation in South Africa
Anthropology,Triangulation and Mixed Methods Designs: Practicing What We Preach in the Evaluation of an Israel Experience Educational Program
Anthropology,"Sexual rights and sexual cultures: reflections on ""the Zuma affair"" and ""new masculinities"" in the South Africa"
Anthropology,Comunidade de destino
Anthropology,The Prose about the Chechen War by V. Makanin
Anthropology,"Conjuring ""the people"""
Anthropology,Mennesket og kulturen
Anthropology,She Was to See It Was So
Anthropology,Raça  psiquiatria e medicina-legal: notas sobre a “pré-história” da psicanálise no Brasil
Anthropology,National Idea in Russia: Cultural and Historical Genesis and Factors of Actualization
Anthropology,Ideology  history  and politics in service of repatriation
Anthropology,Caderno de Fotografias
Anthropology,Issues in Regional Linguistics and Tools of Modern Linguistic Research: Introduction to the Linguistic Edition of the Journal of Siberian Federal University
Anthropology,Transcendental Method for Research with Human Subjects
Anthropology,“The road to Golgotha”
Anthropology,“Graffiti é existência”: reflexões sobre uma forma de citadinidade
Anthropology,Corpos sonoros:  instrumentos e donos na prática musical dos Kuikuro do alto Xingu
Anthropology,Aleijar as antropologias a partir das mediações da deficiência
Anthropology,Onças e humanos em regimes de ecologia compartilhada
Anthropology,Modern Nomadic Schools for Small-Numbered Indigenous Peoples in the North of the Republic of Sakha (Yakutia)
Anthropology,Roberto Cardoso de Oliveira
Anthropology,Crescendo como um Xikrin: uma análise da infância e do desenvolvimento infantil entre os Kayapó-Xikrin do Bacajá
Anthropology,“Being Good-Looking Is Capital”: Cosmetic Surgery in China Today
Anthropology,– Så moro blir det aldri igjen. Noen tanker om nostalgi i eldre homoseksuelle menns livsfortellinger
Anthropology,Peripheral vision as anthropological critique
Anthropology,Ideological Manipulation in the Translations of English and American Literature into the Russian Language
Anthropology,Economic Efficiency Assessment for Technological Solutions in the Oil and Gas Industry Using Monte Carlo Method
Anthropology,The Way to God as the Way to Love in Dante Alighieri’s “La Vita Nuova
Anthropology,ABDALA  Mônica Chaves. Receita de mineiridade: a cozinha e a construção da imagem do mineiro. Uberlândia: EDUFU  1997. 188 p.
Anthropology,Raiva  medo e o pequeno número: O indigenismo bolsonarista a partir de Arjun Appadurai
Anthropology,À flor da pedra: formas tumulares e processos sociais nos cemitérios brasileiros
Anthropology,Long-Term Strategy for Socio-Economic Development of the City of Krasnoyarsk
Anthropology,Registros de um olhar pelo sul da Etiópia
Anthropology,Os mortos e os vivos: uma introdução ao espiritismo
Anthropology,Miscellanea Paul Rivet Octogenario Dicata
Anthropology,Linguagem e parentesco
Anthropology,Anthropology and Ethics
Anthropology,Café-com-leite  piques e gigantes: brincando no acampamento Canaã (MST - DF)
Anthropology,Stat  urfolk og «settlere» i Finnmark
Anthropology,Decision-making in farming households in eastern Poland
Anthropology,Voltaire’s Onomomyths in Russian Literary Consciousness of the Enlightenment
Anthropology,Assistir  ouvir  ler e narrar: o papel da mídia nas construções identitárias étnicas
Anthropology,“Returning Home as an Enemy”. The Languages for Description and Self-Description of Inner Asia Repatriates
Anthropology,A Community-partnered Approach to Social Network Data Collection for a Large and Partial Network
Anthropology,ALVES  Paulo César B.; RABELO  Miriam Cristina (Org.). Antropologia da saúde: traçando identidades e explorando fronteiras. Rio de Janeiro: Editora Fiocruz: Relume Dumará  1998. 248 p.
Anthropology,África descoberta: uma história recontada
Anthropology,Kommentar og debatt
Anthropology,The History of Discovery and Research of the Archeological Micro-Region of Tytkesken (the Left Bank of the Lower Part of the Katun River)
Anthropology,Observasjonell film og situasjonsanalyse
Anthropology,Interpretation of the “Mediocre” Hero in the Novels by Ivan Goncharov and Leo Tolstoy
Anthropology,Short Take: Sampling from Transnational Social Fields
Anthropology,The triple-sidedness of “I can’t breathe”
Anthropology,Byråkratiske utopier. Om etablering av orden i offentlig forvaltning
Anthropology,Guillermo Bonfil Batalla e o Movimento Indígena Latino-Americano (1935-1991)
Anthropology,Piloting Data Collection via Cell Phones: Results  Experiences  and Lessons Learned
Anthropology,Development of E-Learning Courses as a Modern Tool for Teaching Elective Subjects in Physical Culture and Sports at the University
Anthropology,The destruction of Shinto shrines in Hawaii and the West Coast during World War II: the lingering effects of Pearl Harbor and Japanese-American internment
Anthropology,Pós-pandemia ou a “endemização do (extra)ordinário”? Uma análise comparativa entre as experiências com a fome  Zika vírus e Covid-19 no Brasil
Anthropology,La participación política de bolivianos y paraguayos residentes de villas en la ciudad de Buenos Aires: una aproximación desde la lucha por la vivienda
Anthropology,Key Tendencies in the Development of Financial Law and Teaching it in Russia
Anthropology,BRAGA  Reginaldo Gil. Batuque jêje-ijexá em Porto Alegre: a música no culto aos orixás. Porto Alegre: Fumproarte/Secretaria Municipal de Cultura  1998. 235 p.
Anthropology,Sed non satiata: Teoria social en la Arqueologia Latinoamericana Contemporanea
Anthropology,“Agro é tudo”: simulações no aparato de legitimação do agronegócio
Anthropology,Polychromy in Modern Russian Sculpture
Anthropology,Kuzbass Economy and Carbon Control Tools
Anthropology,Negotiating democracy's gender between Europe and the nation
Anthropology,Anti-Corruption Protection of Russian Companies in Foreign Jurisdictions
Anthropology,Colonial collecting and display: Encounters with material culture from the Andaman and Nicobar Islands
Anthropology,Estrategias matrimoniales en el proceso de repliegue y apertura de las parentelas toba (qom)
Anthropology,Etikk ved Sosialantropologisk institutt  UiO
Anthropology,Social and Demographic Development of Tuva (Late 20th – early 21st Centuries)
Anthropology,Balance of Interests in Protecting the Children’s Rights: Legal Positions of the ECHR and National Courts
Anthropology,Festa  religião e cidade: corpo e alma do Brasil
Anthropology,Altered Islands: Young Faroe Islanders’ Future Landscapes
Anthropology,Ramadan  2021. Às beduínas de nossas etnografias – uma leitura de A escrita dos mundos de mulheres
Anthropology,Ornamental Characteristics of the Musical Texture (through the example of pianoforte miniatures by A.K. Lyadov)
Anthropology,Fieldworker or Foreigner?
Anthropology,Ethnic Diversity in the Socio-Cultural Dynamics: Russia’s Experience
Anthropology,The Development of Tuvan Literature During the Soviet Period (1960-80-s.)
Anthropology,Aprendizagem e representação. Os antropólogos e as aprendizagens
Anthropology,Sister-girl Talk: A Community-based Method for Group Interviewing and Analysis
Anthropology,Formation of a Person’s Will to Commit a Legally Significant Act
Anthropology,Afinando reflexões sobre um mundo em colapso
Anthropology,A Measure of Semantic Category Clustering in Free-Listing Tasks
Anthropology,The Modern Reform of the Civil Procedure Law of the People’s Republic of China
Anthropology,Under the Eye of Others (the Socialized Interpretation of Shame in the History of Ethics)
Anthropology,Envelhecimento  trajetórias e homossexualidade feminina
Anthropology,Medicinas da floresta: conexões e conflitos cosmo-ontológicos
Anthropology,Social Ethoses in the Modernization of Modern Russia
Anthropology,Descolonizando a saúde planetária
Anthropology,Measures on the Preservation of the Language of the Small-numbered Indigenous Peoples Based on the Results of Field Studies and Scientific Research in the Evenk Municipal District of the Krasnoyarsk Krai
Anthropology,Value Orientations in Musical Folklore Peculiar for the Indigenous Minorities of Krasnoyarsk Krai: Research Overview
Anthropology,Covid longa  a pandemia que não terminou
Anthropology,Salazar  Pink  Irving and Sjöberg (eds)  Anthropologies and Futures
Anthropology,Socialist modern global
Anthropology,The Peculiarities of Innovative Development of Resource Regions
Anthropology,Barraqueiras e heroínas: escritos feministas nas ruas de Porto Alegre
Anthropology,Balduíno Rambo  S. J. e o começo da antropologia na UFRGS
Anthropology,Heidi Østbø Haugen og May-Len Skilbrei: Håndbok i forskningsetikk og databehandlingHeidi Østbø Haugen og May-Len SkilbreiHåndbok i forskningsetikk og databehandlingBergen: Fagbokforlaget 2021  ISBN: 978-82-450-3451-6
Anthropology,Donos  detentores e usuários da arte gráfica kusiwa
Anthropology,Antropologia e sociobiologia: breve crônica sobre a ressurreição de um debate
Anthropology,A Quantative Approach to Identifying Factors that Affect the Use of E-Wallets in Bahrain
Anthropology,Métodos mistos para a antropologia digital: um relato de experiência sobre a análise de grupos bolsonaristas na plataforma Telegram
Anthropology,O útil  o sagrado e o mais-que-sagrado no Xangô de Pernambuco
Anthropology,Enterros em urnas dos Tupi-Guarani
Anthropology,Development of the Students’ Cultural Identity in the Course of Exhibition Activities of the University Art Museum
Anthropology,Ossos do ofício
Anthropology,Resistências e imaginações conceituais em disputa
Anthropology,Entre os fiéis. Irã  Paquistão  Malásia  Indonésia --1981
Anthropology,DULLEY  Iracema. Deus é Feiticeiro: Prática e Disputa nas Missões Católicas em Angola Colonial  São Paulo  Annablume  2010  156 pp.
Anthropology,Relações raciais entre homossexuais no Brasil colonial
Anthropology,Interviewer–respondent Interactions in Conversational and Standardized Interviewing
Anthropology,Entrevista com Moacir Palmeira
Anthropology,Argonautas  cem anos depois
Anthropology,Åpne og lukkede relasjoner: Sosialitet på tvers av urenhetsforestillinger på landsbygda i Tibet
Anthropology,Introduction: Overlooked religions in Hong Kong
Anthropology,Å kjenne tiden
Anthropology,The “power of silence”
Anthropology,Reinventing Chinese Tradition: The Cultural Politics of Late Socialism
Anthropology,Estado-nação  identidade-para-o-mercado e representações de nação
Anthropology,Colônia do Sacramento: a situação na fronteira platina no século XVIII
Anthropology,Transdisciplinarity and Shifting Network Boundaries: The Challenges of Studying an Evolving Stakeholder Network in Participatory Settings
Anthropology,"Deciphering Ontologies: Divination and ""Infinition"" in Classic Maya Inscriptions"
Anthropology,Transformation of the Role of the State Cultural Policy in Contemporary History of Russia
Anthropology,Natureza e sociedade. Entrevista com Philippe Descola
Anthropology,La obra afro-uruguaya de Ildefonso Pereda Valdés. Ensayo de crítica de Antropologia Cultural
Anthropology,Russia in Global Digital Tax Reform: Together or Apart?
Anthropology,Igrejas e Cultos no Brasil
Anthropology,A political ontology of seeds
Anthropology,Using Informants' Judgments to Infer Attributes in Dynamic Domains
Anthropology,Narcoterrorism as a Threat to the National Security of the Russian Society
Anthropology,Torunn Arntsen Sajjad: Tandooristan. Fortellinger fra et overopphetet landTorunn Arntsen SajjadTandooristan. Fortellinger fra et overopphetet landISBN: 9788293097907  Oslo: Frekk forlag 2021
Anthropology,Vestnorsk vegsak på vrangen – Bygda som sosialt rom
Anthropology,Quantifying Energy Consumption in Household Surveys: An Alternative Device-based Accounting Approach
Anthropology,The Educational Reform Rating Rubric: Example of a New Tool for Evaluating Complex School Reform Initiatives
Anthropology,BOUVIER  Pierre. Aimé Césaire  Frantz Fanon: Portraits de décolonisés  Paris  Les Belles Lettres  2010  280 pp.
Anthropology,Systematicity of the Criminal Legislation of Russia: Methodology Issues
Anthropology,Challenges and Opportunities to Recruiting and Engaging with Gay Male Latino Sexual Assault Survivors
Anthropology,CABALZAR  Aloisio. Filhos da Cobra de Pedra: organização social e trajetórias tuyuka no Rio Tiquié (Noroeste Amazônico). Prefácio de Stephen Hugh-Jones. São Paulo  Edunesp/ISA; Rio de Janeiro  Nuti  2009  pp. 362 il.
Anthropology,Lekekrig i fredssone
Anthropology,Le tournant substantialiste de la laïcité française
Anthropology,Buryat Migrations and Diasporas in Historical Space and Time (20th-21st Centuries)
Anthropology,Ocupando o cubo branco: reflexões sobre a entrada da pixação no mundo da arte
Anthropology,Bibliografia crítica da Etnologia Brasileira
Anthropology,Deslocando fronteiras: notas sobre intervenções estéticas  economia cultural e mobilidade juvenil em áreas periféricas de São Paulo e Lisboa
Anthropology,Entrepreneurial selves  governmentality and lifestyle migrants in rural Japan
Anthropology,Migrants  mobilization  and the making of neo-liberal citizens in contemporary France
Anthropology,Of wolves and men
Anthropology,Tord Larsen  Emil A. Røyrvik (Red.): Trangentil å telle. Objektivering  måling og standardisering som samfunnspraksis.
Anthropology,Inconsistent Respondents and Sensitive Questions
Anthropology,A controvérsia em torno da liberação das pesquisas com células tronco embrionárias no Brasil: posições e argumentos dos representantes da Igreja Católica
Anthropology,CORDOVIL  Daniela (Org.). Religião  gênero e poder: estudos amazônicos. São Paulo: Fonte Editorial  2015. 206 p.
Anthropology,Marit Melhuus: Problems of conception. Issues  Law  Biotechnology  Individuals and Kinship
Anthropology,As meninas de hoje em dia: Gênero  geração e (des)afetos em conversas sobre amor e sexo em Cabo Verde
Anthropology,Strategies of Literary Translation
Anthropology,Christian Krohn-Hansen: Making New York Dominican: Small Business  Politics and Everyday Life
Anthropology,Describing Changes in Personal Networks over Time
Anthropology,On the Correlation Between the Concepts of Sin  Seduction  Temptation and Charm in Orthodox Anthropology
Anthropology,F. Ottenssoser e R. Pasqualin
Anthropology,Researching Reflexivity: Negotiating Identity and Ambiguity in a Cross-Cultural Research Project
Anthropology,Mellom administrasjon og innovasjon – om entreprenørskapets begrensninger i en alaskansk kontekst
Anthropology,El sufrimiento colectivo de una ciudad minera en declinación: El caso de Lota  Chile
Anthropology,Comparative Linguistic Textological Analysis as a Means of Research into the Evolution of the Derivation System (on the Early Church Slavonic Translations of Greek Words with the Prefix συν-)
Anthropology,Heritage or cultural capital: ideologies of language in Scottish Chinese family life
Anthropology,O bebê e a água do banho - a ação afirmativa continua importante  não obstante os erros da UnB!
Anthropology,Multivariance of the State Structure of Federalism (Comparative Historical and State Studies)
Anthropology,Assesement of Future Primary School Teachers’ Educational Results
Anthropology,Music Against the Challenges of Digital Society
Anthropology,Siberia / Sibir / Sibir’ / Sybir: What’s in a Name?
Anthropology,Inimigos fiéis: história  guerra e xamanismo na Amazônia
Anthropology,Ethnic Enclaves as a Social and Territorial Phenomenon (Based on the City of Novosibirsk)
Anthropology,Tecnologias sociais e sistemas locais de poluição
Anthropology,Antropologia e ciência: uma etnografia do fazer científico na era do risco
Anthropology,The Genesis of Formation of Mentally Retarded Primary Schoolchildren’s Learning Motives
Anthropology,Life behind a mosquito net: foreign student experiences of North Korea’s backstage
Anthropology,Imigrantes Portugueses: recurso valioso para a economia de uma cidade dos EUA
Anthropology,“They don’t even know how to copy”
Anthropology,Genealogia de objetos e antropologia da objetivação
Anthropology,Wege dv Sinne: Wahrnehmung und Kunst beiden Kashinawa-Indianern Amazoniens
Anthropology,A voadeira mágica de Mauro Almeida
Anthropology,From Imaginary Realities to Social Realities: A conversation with Maurice Godelier
Anthropology,Lectio Praecursoria. Women and Marital Breakdown in South India: Reconstructing homes  bonds and persons
Anthropology,“Real  practical emancipation”?
Anthropology,Clichés of the Soviet Ideology in the Praising Compositions by D. Shostakovich
Anthropology,Psicanálise e Sociologia
Anthropology,Fotografia e sagrados afro-brasileiros: modulações da diferença em Pierre Verger e seus contemporâneos
Anthropology,Casa paulista: história das moradias anteriores ao ecletismo trazido pelo café
Anthropology,CHRISTENSEN  Dorthe Refslund; WILLERSLEV  Rane (Ed.). Taming time  timing death: social technologies and ritual. Farnham: Ashgate  2013. 269 p.
Anthropology,Alimentando a tradição e valorizando o conhecimento tradicional na Amazônia: o caso da castanha-da-amazônia na Terra Indígena Mãe Maria
Anthropology,Etnografia da leitura num grupo de estudos espírita
Anthropology,Kollektivt entreprenørskap i Altiplano i Peru
Anthropology,Enemies of the people
Anthropology,Die europäische kolonisation Südbrasiliens
Anthropology,Time Diary versus Instantaneous Sampling: A Comparison of Two Behavioral Research Methods
Anthropology,Islam and China's Hong Kong: Ethnic identity  Muslim networks and the new Silk Road
Archeology,Microartifact Analysis and Site Formation of a Mississippian House Floor at Wickliffe Mounds  Kentucky
Archeology,ETHNICITY AND MATERIAL CULTURE IN ANTEBELLUM NORTH CAROLINA
Archeology,Cross-mended ceramic sherds as a proxy for depositional processes at two Late Archaic shell rings in coastal Georgia
Archeology,Death and rebirth of structures in the Middle Woodland period of the Appalachian Summit
Archeology,Where is the Southeastern Native American economy?
Archeology,ANALYSIS OF EARLY-NINETEENTH-CENTURY MUSCOGEE CREEK FUR TRADE AT A UNITED STATES FACTORY STORE
Archeology,TOWARD A NEW VIEW OF HISTORY AND PROCESS AT CRYSTAL RIVER (8CI1)
Archeology,Exploring the season of mound building through oxygen isotope geochemistry at the Garden Patch site  Gulf Coast Florida  USA
Archeology,Nails  tacks  and hinges: the archaeology of Camp Monticello  a World War II prisoner of war camp
Archeology,REMARKABLE PHOTOGRAPHS OF CLARENCE B. MOORE’S EXPEDITION TO THE OUACHITA RIVER VALLEY  LOUISIANA  1908–1909
Archeology,Sourcing Aztalan pipestone ear spools and its implications for interpreting Cahokian targeted acquisition and interaction
Archeology,“Horned cattle and pack horses”: zooarchaeological legacy collections from the unauthorized (and unscreened) Spanish Fort
Archeology,Spanish Olive Jar and other shipping containers of sixteenth-century Florida: quantifying the documentary record
Archeology,Placing radiocarbon dating at the center of collective archaeological practice
Archeology,Excavations at the Howe Pottery: A Late Nineteenth-Century Kiln in Benton  Arkansas
Archeology,TRACKING THE CALUSA: A RETROSPECTIVE
Archeology,A FUNCTIONAL ANALYSIS OF MISSISSIPPIAN CERAMIC VESSELS FROM TOWN CREEK
Archeology,The spatial dimension of the woodland period
Archeology,CAROLINA BAYS: TIME CAPSULES OF CULTURE AND CLIMATE CHANGE
Archeology,New histories of village life at Crystal River
Archeology,Microartifact Analysis: Recent Applications in Southeastern Archaeology
Archeology,SOUTH APPALACHIAN MISSISSIPPIAN AND PROTOHISTORIC MORTUARY PRACTICES IN SOUTHWESTERN NORTH CAROLINA
