Category,Title
Energy Engineering and Power Technology,100th Anniversary of the birth of Genrikh Osipovich Graftio (1869–1969)
Energy Engineering and Power Technology,New book published by Énergiya press
Energy Engineering and Power Technology,Effect of distributed generations on reconfiguration and voltage stability of distribution networks considering average hourly load data
Energy Engineering and Power Technology,Numerical study of thermal characteristics of double skin facade system with middle shade
Energy Engineering and Power Technology,Consideration of channel deformations for increasing the reliability of underwater pipeline crossings on freely meandering rivers
Energy Engineering and Power Technology,Grounding resistance measurement using vertically driven rods near residential areas
Energy Engineering and Power Technology,Winter placement of moraine material in the dam of the Ust'-Khantaisk hydro development
Energy Engineering and Power Technology,Key problems and solutions in supercritical CO2 fracturing technology
Energy Engineering and Power Technology,A low complexity nonlinear pseudo inverse neural network for short-term wind power prediction
Energy Engineering and Power Technology,Significant potential of Solid Oxide Fuel Cell systems for distributed power generation and carbon neutrality
Energy Engineering and Power Technology,Intelligent active power filter based on ADALINEs and PI-neural under unbalanced and distorted voltages
Energy Engineering and Power Technology,Techno-economical benefits of optimal location of SVC for congestion management
Energy Engineering and Power Technology,Nitrogen-doped carbon black supported Pd nanoparticles as an effective catalyst for formic acid electro-oxidation reaction
Energy Engineering and Power Technology,Development of hydropower in the USSR
Energy Engineering and Power Technology,Changes in the engineering-geologic conditions in the foundation of the Bratsk dam during 15 years of operation
Energy Engineering and Power Technology,Hydraulic power engineering in Russia: Problems and solutions
Energy Engineering and Power Technology,Lessons from market reform for renewable integration in the European Union
Energy Engineering and Power Technology,From pages of foreign journals
Energy Engineering and Power Technology,Largely reduced cross-plane thermal conductivity of nanoporous In0.1Ga0.9N thin films directly grown by metal organic chemical vapor deposition
Energy Engineering and Power Technology,Status of repair service at hydroelectric plants and measures taken for its improvement
Energy Engineering and Power Technology,Assignment of the characteristics of clay-rubble soils in watertight components of earth dams
Energy Engineering and Power Technology,A decoupled method to identify affecting mechanism of crosswind on performance of a natural draft dry cooling tower
Energy Engineering and Power Technology,Experimental investigations of the work of foundation elements of hydraulic structures
Energy Engineering and Power Technology,Method of creating cutoffs in calcareous soils
Energy Engineering and Power Technology,Regularities of channel formation and contradictions of its concepts
Energy Engineering and Power Technology,Technical progress in hydraulicking
Energy Engineering and Power Technology,Novel particle swarm optimisation (PSO) self regulating control schemes for dynamic error driven PMDC motor drives
Energy Engineering and Power Technology,Investigation of hydrodynamic pressure on the upstream face of dam during an earthquake
Energy Engineering and Power Technology,Design and investigation of earth and rockfill dams
Energy Engineering and Power Technology,Calculated estimate of the seismic stability of a lightweight gravity dam as a block system
Energy Engineering and Power Technology,Construction of water power plants abroad
Energy Engineering and Power Technology,Investigation of thermal stresses in an arch dam on a three-dimensional model
Energy Engineering and Power Technology,Experimental study of primary and secondary side coupling natural convection heat transfer characteristics of the passive residual heat removal system in AP1000
Energy Engineering and Power Technology,Comments on S. I. Taicher's article
Energy Engineering and Power Technology,Principles of evaluating the ecological reliability of irrigation systems
Energy Engineering and Power Technology,Degree of the Central Committee of the Communist Party of the USSR on the Socialist Competition for the Worthy Reception of the 25th Party Congress
Energy Engineering and Power Technology,Construction of watertight elements of earth dams
Energy Engineering and Power Technology,Dynamic model for development of water-resources management
Energy Engineering and Power Technology,Ivan Pavlovich Denisov
Energy Engineering and Power Technology,Evaluation of the situational awareness effects for smart distribution networks under the novel design of indicator framework and hybrid weighting method
Energy Engineering and Power Technology,Integrated energy in Germany–A critical look at the development and state of integrated energies in Germany
Energy Engineering and Power Technology,Effect of autogenous healing of concrete subjected to periodic freeze-thaw cycles
Energy Engineering and Power Technology,Stereophotogrammetric measurements of deformation in rock-fill dams
Energy Engineering and Power Technology,Low-head pumped-storage station as a way of expanding the Tsimlyansk hydroelectric station
Energy Engineering and Power Technology,Inhibition of NO emission by adding antioxidant mixture in Jatropha biodiesel on the performance and emission characteristics of a C.I. engine
Energy Engineering and Power Technology,Causes of the failure of the no. 2 hydraulic generating set at the Sayano-Shushenskaya HPP: criticality of reliability enhancement for water-power equipment
Energy Engineering and Power Technology,Water-Passing structures of the kapanda hydraulic development
Energy Engineering and Power Technology,An intelligent reconfiguration technique for enhancing the power from photovoltaic module in partially shaded environments
Energy Engineering and Power Technology,Pathway to energy technical innovation and commercialization based on Internet plus DES
Energy Engineering and Power Technology,Optimal power flow using biogeography based optimisation
Energy Engineering and Power Technology,Calculation of structures with an inclined face
Energy Engineering and Power Technology,Development of a manufacturing method for precast elements of reinforced-concrete pipes of the Zagorsk pumped-storage station using electric heating of the concrete mix
Energy Engineering and Power Technology,Reviews of foreign journals
Energy Engineering and Power Technology,The GGS computer-aided design system for earth-filled hydrotechnical structures
Energy Engineering and Power Technology,Expanded session of the board
Energy Engineering and Power Technology,Indoor thermal comfort research on the hybrid system of radiant cooling and dedicated outdoor air system
Energy Engineering and Power Technology,Centralized Protection and Automation for the 20 kV Network of a Metropolis
Energy Engineering and Power Technology,Hydropower of the USSR in the 10th five-year plan
Energy Engineering and Power Technology,A comprehensive simulator for assessing the reliability of a photovoltaic panel peak power tracking system
Energy Engineering and Power Technology,Perspective on gallium-based room temperature liquid metal batteries
Energy Engineering and Power Technology,Combined heat and power economic dispatch problem using the invasive weed optimization algorithm
Energy Engineering and Power Technology,Experience in using string systems as horizontal displacement meters during observations of deformations of hydraulic structures at the Sayano-Shushenskoe hydroelectric station
Energy Engineering and Power Technology,Influence of envelope insulation materials on building energy consumption
Energy Engineering and Power Technology,On scientific and technical support of programs for Hydrotechnical Construction in the Russian Federation to 2020
Energy Engineering and Power Technology,Assessment of the Time a Power System Remains in the Power Deficit Zone as a Function of the Scale Factor for Wind-Power Plants
Energy Engineering and Power Technology,Outlook and Special Properties of Earth Anchors and Screw Piles in Burial of Modular Protection Dikes in Nonrocky Ground
Energy Engineering and Power Technology,Assessment of the current state of the underground machine hall being constructed at the Rogun hydroelectric station
Energy Engineering and Power Technology,Spray characteristics and controlling mechanism of fuel containing CO2
Energy Engineering and Power Technology,Socialist competition in honor of the glorious Anniversary
Energy Engineering and Power Technology,Unconventional hydrodynamics of hybrid fluid made of liquid metals and aqueous solution under applied fields
Energy Engineering and Power Technology,Optimal generation expansion planning considering maximum loadability limit
Energy Engineering and Power Technology,Hydrologic computations for the design of hydraulic structures on rivers subject to mud flows
Energy Engineering and Power Technology,Ways to increase labor productivity in fabricating metal designs for hydraulic structures
Energy Engineering and Power Technology,Significance of present hydropower development in the European part of the USSR
Energy Engineering and Power Technology,Construction of the San Fiorano hydroelectric-pumped-storage station (Italy)
Energy Engineering and Power Technology,Adjusting and modernization of the system converting units to synchronous capacitor operation at the Sayano-Shushenskoe hydroelectric station
Energy Engineering and Power Technology,Reducing the rate of corrosion and scale formation in heating mains and circulating cooling systems
Energy Engineering and Power Technology,Design optimisation of PID controller in automatic voltage regulator system using teaching-learning based optimisation algorithm
Energy Engineering and Power Technology,A modified zone model for estimating equivalent room thermal capacity
Energy Engineering and Power Technology,Grout curtain in the foundation of the earth dam of the Maina hydroelectric station
Energy Engineering and Power Technology,Toward a nonlinear control of an AC-DC-PWM converter dedicated to induction heating
Energy Engineering and Power Technology,Leidenfrost drops on micro/nanostructured surfaces
Energy Engineering and Power Technology,Conference on Corrosion and Cavitation Protection of Hydropower-plant Structures and Equipment
Energy Engineering and Power Technology,Discussion on building codes. New norms for calculating maximum discharges in designing of river hydraulic structures
Energy Engineering and Power Technology,Day-ahead electricity price forecasting using back propagation neural networks and weighted least square technique
Energy Engineering and Power Technology,Modeling  simulation  and prediction of global energy indices: a differential approach
Energy Engineering and Power Technology,Scientific-technical seminar on the theme “Upgrading of Technical Level and Labor Productivity in the Construction of Hydroelectric Plants”
Energy Engineering and Power Technology,A solution to the unit commitment problem—a review
Energy Engineering and Power Technology,Multiagent-based differential evolution algorithm for loss minimisation in power systems
Energy Engineering and Power Technology,Specifics of reconstruction and expansion of Niva HPP-2 hydroelectric plant
Energy Engineering and Power Technology,Conference of Readers of the Journal
Energy Engineering and Power Technology,Blockchain in energy systems: values  opportunities  and limitations
Energy Engineering and Power Technology,Load shedding scheme for an interconnected hydro-thermal hybrid system with SMES
Energy Engineering and Power Technology,Certain comments on self-compensation of thermal stresses in pipelines
Energy Engineering and Power Technology,Plan of “Énergiya” publishing house for 1969
Energy Engineering and Power Technology,Parametric criteria of reliability and nondamageability for the dam of the Sayano-Shushenskoe hydroelectric station
Energy Engineering and Power Technology,Accounting for a feature of the configuration of the loops in the primary circuit of VVÉR-440 reactors
Energy Engineering and Power Technology,Study of joints in precast reinforced-concrete structures of the Saratov Hydroelectric station
Energy Engineering and Power Technology,Causes of cracking in stay vanes of Francis turbines
Energy Engineering and Power Technology,Results of Microbiologic Investigations of Water-Development Works
Energy Engineering and Power Technology,Research and development in the field of generator flaw detection
Energy Engineering and Power Technology,Hydraulic calculation of systems for pumped-pipeline transport of injection grouts
Energy Engineering and Power Technology,Sixtieth birthday of Nikolai Nikolaevich Kovalev
Energy Engineering and Power Technology,Congratulations to Mikhail Fedorovich Tikhomirov
Energy Engineering and Power Technology,Properties and Pulverized Coal Combustion of Low-Reactivity Fuels. Part I. Fuel Properties and Preparation for Combustion
Energy Engineering and Power Technology,A new method for estimating the longevity and degradation of photovoltaic systems considering weather states
Energy Engineering and Power Technology,Analysis of voltage build-up and speed disturbance ride through capability of a self-excited induction generator for renewable energy application
Energy Engineering and Power Technology,MXene supported PtCo bimetallic catalyst for hydrogen evolution in acidic conditions
Energy Engineering and Power Technology,Useful life estimation and condition inspection of a 28 800 kW gas turbine components
Energy Engineering and Power Technology,Unified criterion for calculating the safety factor of slope stability for earth dams
Energy Engineering and Power Technology,Accelerated checking of the quality of placing clay soils in earth retaining structures
Energy Engineering and Power Technology,Application of AI techniques in monitoring and operation of power systems
Energy Engineering and Power Technology,Mechanical equipment of the second lane of the Sheksna lock
Energy Engineering and Power Technology,Letter to the editor
Energy Engineering and Power Technology,Determination of the Discharge of Bottom Sediments in River Beds Composed of Soil of Varying Grain Size
Energy Engineering and Power Technology,Hydraulic resistances of deformable channels and their stability criteria
Energy Engineering and Power Technology,Rashid Alyshevich Khindristanskii
Energy Engineering and Power Technology,Methods of calculating reinforced-concrete members of power structures
Energy Engineering and Power Technology,Calculation of the axial hydraulic forces acting on the runner of mixed-flow reversible pump-turbines
Energy Engineering and Power Technology,Canals in cohesive soils
Energy Engineering and Power Technology,Superficial asphalt seals in joints of hydraulic structures
Energy Engineering and Power Technology,A methodology for regulating fuel stratification and improving fuel economy of GCI mode via double main-injection strategy
Energy Engineering and Power Technology,Recent progress in electric-field assisted combustion: a brief review
Energy Engineering and Power Technology,Improvement of underground hydraulic construction during the 10th five-year plan
Energy Engineering and Power Technology,Calculating the Starting Currents of Electric Motors in 0.4 kV Auxiliary Networks of Nuclear Power Plants
Energy Engineering and Power Technology,Assessment of the Relationship Between Water Level Changes in the Chirkei Reservoir and Electrical Resistivity of Rocks in the Right Bank Region of the Hydropower Plant Dam
Energy Engineering and Power Technology,Visible light responsive photocatalysts developed by substitution with metal cations aiming at artificial photosynthesis
Energy Engineering and Power Technology,Principal stages of development and improvement in design of major hydrotechnical structures in the USSR
Energy Engineering and Power Technology,A review on reactive power measurement in harmonic environment
Energy Engineering and Power Technology,Results of on-site investigations of the conditions of the structures at the Matkozhnen hydroelectric station
Energy Engineering and Power Technology,Effect of a change in the reaction pressure of backfills on stresses in lock chambers with solid bottoms
Energy Engineering and Power Technology,Simulation of performance of intermediate fluid vaporizer under wide operation conditions
Energy Engineering and Power Technology,Sensorless control and diagnosis of synchronous generator used in wind energy conversion system under inter turn short-circuit fault
Energy Engineering and Power Technology,Fuzzy stochastic long-term model with consideration of uncertainties for deployment of distributed energy resources using interactive honey bee mating optimization
Energy Engineering and Power Technology,Construction of a dam in the permafrost zone
Energy Engineering and Power Technology,New reversible radial-axial adjustable-blade hydraulic machinery
Energy Engineering and Power Technology,Twelfth International Conference on Coastal Engineering
Energy Engineering and Power Technology,A linear quadratic regulator control of a stand-alone PEM fuel cell power plant
Energy Engineering and Power Technology,Land Reclamation and Artificial Islands from Building Waste: Hydrotechnical Methods and Geoecological Aspects
Energy Engineering and Power Technology,Universal indicator of the aeration-critical states of uniform and nonuniform accelerated and retarded turbulent flows
Energy Engineering and Power Technology,Calculation of the regime of submergence of a ski-jump bucket behind a deep outlet
Energy Engineering and Power Technology,Reconstruction of the swing bridge on the lower svir' lock
Energy Engineering and Power Technology,Vasilii Vasil'evich Konikh
Energy Engineering and Power Technology,Hydromechanical complex at Serebryansk No. 1 Hydroelectric station
Energy Engineering and Power Technology,Analysis of the lateral pressure exerted by soil on the vertical face of a retaining wall taking into account its deformations and displacements
Energy Engineering and Power Technology,Experience of Using the Home-Made Monitron Automated Hydrostatic-Leveling System for Monitoring of Hydraulic Structures
Energy Engineering and Power Technology,A comprehensive simulator of AC autotransformer electrified traction system
Energy Engineering and Power Technology,Sensorless direct torque control for salient-pole PMSM based on extended Kalman filter fed by AC/DC/AC converter
Energy Engineering and Power Technology,Destruction of dams in connection with spillway discharges
Energy Engineering and Power Technology,Current trends in the development of pumped-storage stations in the World
Energy Engineering and Power Technology,The 12th Interdepartmental Thematic Coordinating Coference on Full-Scale Investigations of Hydraulic Structures
Energy Engineering and Power Technology,Damming the Volga channel at the Cheboksary hydroelectric station
Energy Engineering and Power Technology,Problems of global hydrology
Energy Engineering and Power Technology,Investigation of the effect of yielding of a foundation on the frequency and mode of natural vibrations of dams by the finite-element method
Energy Engineering and Power Technology,Investigation of the flow distribution in the grouting system and joint when rendering dams monolithic
Energy Engineering and Power Technology,Intake of the Zagorsk and Kaisiadorys pumped-storage stations
Energy Engineering and Power Technology,Test Problems in Mathematical Simulation of Lifting and Leveling a Foundation on a Sandy Base
Energy Engineering and Power Technology,First results of the operation of the arch dam of the Chirkey hydroelectric station
Energy Engineering and Power Technology,Effect of the operation of a pumped-storage station on the thermal regime of a natural water body
Energy Engineering and Power Technology,Improvement of Cascade Regulation of River Flow of Reservoirs
Energy Engineering and Power Technology,Construction of the toroid section of the draft tubes installed in the Lower Kama hydroelectric plant
Energy Engineering and Power Technology,Engineering model of deformation and fracture of rocks and concrete under compression
Energy Engineering and Power Technology,Latest research progress for LBE coolant reactor of China initiative accelerator driven system project
Energy Engineering and Power Technology,Re-formation of the channel of the enisei river in the lower pool of the Krasnoyarsk hydroelectric power station
Energy Engineering and Power Technology,Determination of the most economical spacing of cooling coils for concrete massess
Energy Engineering and Power Technology,Performance prediction of switched reluctance generator with time average and small signal models
Energy Engineering and Power Technology,A textbook on hydraulic engineerling
Energy Engineering and Power Technology,Literature on hydraulic engineering  hydropower  and related fields published in 1978
Energy Engineering and Power Technology,Identification of Natural Oscillation Modes for Purposes of Seismic Assessment and Monitoring of HPP Dams
Energy Engineering and Power Technology,Handbook of soil mechanics—A major work on soil mechanics
Energy Engineering and Power Technology,Ten-year experience in the operation of the Plyavinyas hydroelectric station
Energy Engineering and Power Technology,Diagnostics of Transformer Switching Devices
Energy Engineering and Power Technology,System for Proctecting 380 V Power Grid From Overhead Line Breaks
Energy Engineering and Power Technology,Characteristics of the state of stress and strain of the gravity dam at the Kurpsai hydroelectric station
Energy Engineering and Power Technology,Effectiveness of state incentives for promoting wind energy: A panel data examination
Energy Engineering and Power Technology,Physical Modeling of the Projected Marine Terminal of the Nakhodka Mineral Fertilizer Plant
Energy Engineering and Power Technology,Calculation of pressure tunnel linings compressed in rock
Energy Engineering and Power Technology,Features of the Calculation of Ice Load Due to Thermal Expansion
Energy Engineering and Power Technology,A review on front end conversion in ocean wave energy converters
Energy Engineering and Power Technology,Comprehensive Three-diode Model of Photovoltaic Array with Partial Shading Capability
Energy Engineering and Power Technology,Mathematical Model for Unsteady Flow Filtration in Homogeneous Closing Dikes
Energy Engineering and Power Technology,Analysis of physical processes and operating behavior of gas turbine units with high loading of the gas turbine stage
Energy Engineering and Power Technology,Free Surface Boundary Modeling in a Rectangular Homogeneous Earth-Filled Cofferdam
Energy Engineering and Power Technology,Engineering aspects of fish protection at water intakes
Energy Engineering and Power Technology,Energy efficiency evaluation method for power customers based on demand-side response
Energy Engineering and Power Technology,70th birthday of Petr Platonovich Tsulukidze
Energy Engineering and Power Technology,Evaluation of the wind energy potential of two south west sites in Nigeria
Energy Engineering and Power Technology,Experience of operating the outlets at the Kolyma hydroelectric station
Energy Engineering and Power Technology,Experiment study of a quartz tube falling particle receiver
Energy Engineering and Power Technology,There is a trillion!
Energy Engineering and Power Technology,Decoration of vertically aligned TiO2 nanotube arrays with WO3 particles for hydrogen fuel production
Energy Engineering and Power Technology,Results on the Radiant Temperature of the Building Envelope at a High-Voltage Wastewater Pumping Station
Energy Engineering and Power Technology,Analysis of impact of atmospheric overvoltages in Kosovo power system
Energy Engineering and Power Technology,Self-balancing of the rotor pole system of a hydroelectric generator
Energy Engineering and Power Technology,Physical Basis of Climate Change and its Impact on the Operating Conditions of Port Hydraulic Structures
Energy Engineering and Power Technology,A hybrid improved harmony search algorithm-nonlinear programming approach for optimal coordination of directional overcurrent relays including characteristic selection
Energy Engineering and Power Technology,Location of trash racks on underground pressure conduits of hydroelectric stations
Energy Engineering and Power Technology,Investigations of the distribution of hydrodynamic loads on turbine runner blades
Energy Engineering and Power Technology,A hybrid LR-secant method-invasive weed optimisation for profit-based unit commitment
Energy Engineering and Power Technology,A new method for locating TCSC for congestion management in deregulated electricity markets
Energy Engineering and Power Technology,Congratulations to Evgenii Aleksandrovich Lubochkov
Energy Engineering and Power Technology,Strength of hydrostation trash rack bars
Energy Engineering and Power Technology,State and prospects for development of hydropower equipment
Energy Engineering and Power Technology,St. Petersburg Flood Protection Barrier System: First Years of Operation
Energy Engineering and Power Technology,Questions in soil physics
Energy Engineering and Power Technology,Development of a Technique for Calculating Fuel Gasification in Hearth Gas Generators1
Energy Engineering and Power Technology,Energy budget and economic analysis in conventional and organic rice production systems and organic scenarios in the transition period in Iran
Energy Engineering and Power Technology,Laser determination of structural displacements by the diffraction method of alignment observations
Energy Engineering and Power Technology,Calculating the effect of directed blasting
Energy Engineering and Power Technology,Topology-independent end-to-end learning model for improving the voltage profile in microgrids-integrated power distribution networks
Energy Engineering and Power Technology,Effect of non-uniform illumination on performance of solar thermoelectric generators
Energy Engineering and Power Technology,Conference on Prospects for Development of Open-Cut Excavation Techniques
Energy Engineering and Power Technology,Evolution of opinions of the role of the structure of rock masses in assessing tunnel construction conditions
Energy Engineering and Power Technology,Topical problems of the improvement of economic education and development of the system of people's universities
Energy Engineering and Power Technology,Optimization of turbine cold-end system based on BP neural network and genetic algorithm
Energy Engineering and Power Technology,Criteria for dam safety
Energy Engineering and Power Technology,A novel cryogenic insulation system of hollow glass microspheres and self-evaporation vapor-cooled shield for liquid hydrogen storage
Energy Engineering and Power Technology,Experimental investigation on heat transfer effect of conical strip inserts in a circular tube under laminar flow
Energy Engineering and Power Technology,New electric plant and progressive electrical designs at the Sayano-Shushenskoe hydropower station
Energy Engineering and Power Technology,Some results of investigating the state of the powerhouse of the Plyavinyas hydroelectric station
Energy Engineering and Power Technology,Problems of marine hydraulics
Energy Engineering and Power Technology,Optimal placement of FACTS controllers for maximising system loadability by PSO
Energy Engineering and Power Technology,Requirements on temperature conditions in massive blocks of columnar section poured on a concrete base of variable age
Energy Engineering and Power Technology,Swedish loading equipment
Energy Engineering and Power Technology,Consideration of turbulence in the bottom region in hydraulic calculations of flows
Energy Engineering and Power Technology,Trajectory-Diffusive Mechanism of Desilt Basin Operation
Energy Engineering and Power Technology,Fault simulation of boiler heating surface ash deposition in a power plant system
Energy Engineering and Power Technology,Deep drains at hydro developments of the dnieper sequence
Energy Engineering and Power Technology,Hydraulic analysis of spillways equipped with bear-trap gates
Energy Engineering and Power Technology,Reducing the Risk of Damage to Power Transformers of 110 kV and Above Accompanying Internal Short Circuits
Energy Engineering and Power Technology,Automation of a diagnostic check of the state of hydraulic structures
Energy Engineering and Power Technology,Improvement of repair weld quality in low-alloy steel turbine casing components
Energy Engineering and Power Technology,System for determining the design characteristics of rock masses
Energy Engineering and Power Technology,Powertrain control of a solar photovoltaic-battery powered hybrid electric vehicle
Energy Engineering and Power Technology,Congratulations Vladimir Sergeevich Serkov
Energy Engineering and Power Technology,70th birthday of Grigorii Osipovich Levit
Energy Engineering and Power Technology,A Level-Fall Wave in the Headwater of a Hydroelectric Complex After a Partial Instantaneous Dam Failure
Energy Engineering and Power Technology,Investigation of relation of pressure exerted by saturated soil to retaining wall displacement
Energy Engineering and Power Technology,Filtration  Pore Pressure  and Settling From Consolidation of an Ultra-High Dam
Energy Engineering and Power Technology,In commemoration of the 70th birthday and 50th year of labor activites of Boris Fridrikhovich Rel'tov
Energy Engineering and Power Technology,Calculation of the curve of the free surface of a flow in a circular conduit
Energy Engineering and Power Technology,Renewable energy resources  policies and gaps in BRICS countries and the global impact
Energy Engineering and Power Technology,THD reduction with reactive power compensation for fuzzy logic DVR based solar PV grid connected system
Energy Engineering and Power Technology,Choosing configurations of transmission line tower grounding by back flashover probability value
Energy Engineering and Power Technology,Substantiation of parameters of flood control engineering on the northeast coast of the Caspian Sea
Energy Engineering and Power Technology,Competition in honor of a famous anniversary
Energy Engineering and Power Technology,Use of the probabilistic method of calculating stability when designing rock slopes
Energy Engineering and Power Technology,Quasi-oppositional gravitational search algorithm applied to short term hydrothermal scheduling problems
Energy Engineering and Power Technology,Experimental investigation of the deformability of optimal mixtures of alluvial soils under high pressure
Energy Engineering and Power Technology,Determining the design coefficient for strength of rock en masse
Energy Engineering and Power Technology,70th Birthday of Konstantin Vlademirovtch Alekseev
Energy Engineering and Power Technology,Krill herd algorithm for optimal UPFC placement in transmission system
Energy Engineering and Power Technology,Analysis of Disturbances for Modeling Pressure Pulsations in Pressure Systems of HPP
Energy Engineering and Power Technology,Cooperation between the member nations of the COMECON and the Socialist Federal Republic of Yugoslavia in the hydropower field
Energy Engineering and Power Technology,Improvement of bulkhead-type structures
