Category,Title
Economics and Econometrics,Statistics of Corn Yields in Medieval England : Some Additional Critical Questions
Economics and Econometrics,Special Interest Politics.
Economics and Econometrics,The Port Books or Local Customs Accounts of Southampton for the Reign of Edward IV  Vol. I  1469-1471
Economics and Econometrics,The London Coal-Heavers: Attempts to Regulate Waterside Labour in the Eighteenth and Nineteenth Centuries
Economics and Econometrics,Some Reprints from Recent Periodicals
Economics and Econometrics,Technology Adoption with Exit in Imperfectly Informed Equity Markets
Economics and Econometrics,The Labor Supply of Immigrants in the United States: The Role of Changing Source Country Characteristics
Economics and Econometrics,Report of the Editor  <i>American Economic Journal: Economic Policy</i>
Economics and Econometrics,Behavioral Biases and Firm Behavior: Evidence from Kenyan Retail Shops
Economics and Econometrics,The Gains From Self-Ownership and the Expansion of Women's Rights
Economics and Econometrics,Achieving the DREAM: The Effect of IRCA on Immigrant Youth Postsecondary Educational Access
Economics and Econometrics,The American Economic Review
Economics and Econometrics,Wedges and Taxes
Economics and Econometrics,The Myth of the East Asian Miracle: The Macroeconomic Implications of Soft Budgets
Economics and Econometrics,Minutes of the Annual Meeting Boston  MA January 7  2006
Economics and Econometrics,Public Policy and the Dynamics of Children's Health Insurance  1986–1999
Economics and Econometrics,American Economic Journal: Applied Economics
Economics and Econometrics,<i>American Economic Journal: Applied Economics</i>
Economics and Econometrics,Returns to Education: Evidence from UK Twins: Comment
Economics and Econometrics,The Market for Training Services: A Demand Experiment with Bangladeshi Garment Factories
Economics and Econometrics,Do We Follow Others when We Should? A Simple Test of Rational Expectations: Comment
Economics and Econometrics,Distinguishing Probability Weighting from Risk Misperceptions in Field Data
Economics and Econometrics,Regulation  Capital  and the Evolution of Organizational Form in US Life Insurance
Economics and Econometrics,Corrigendum: Psychological Pressure in Competitive Environments: Evidence from a Randomized Natural Experiment
Economics and Econometrics,The Cyclicality of Sales  Regular  and Effective Prices: Business Cycle and Policy Implications: Comment
Economics and Econometrics,The Missing Motivation in Macroeconomics
Economics and Econometrics,Caps on Political Lobbying: Comment
Economics and Econometrics,The American Economic Association
Economics and Econometrics,Managed Care  Information  and Diffusion: The Case of Treatment for Heart-Attack Patients
Economics and Econometrics,Report on the Committee on the Status of Minority Groups in the Economics Profession
Economics and Econometrics,A Comparison of Industrial Productivity Growth in Canada and the United States
Economics and Econometrics,Report of the Editor
Economics and Econometrics,Report of the Committee on the Status of Women in the Economics Profession
Economics and Econometrics,Household Consumption When the Marriage Is Stable
Economics and Econometrics,<i>American Economic Journal: Macroeconomics</i>
Economics and Econometrics,Integrated GDP-Productivity Accounts
Economics and Econometrics,<i>Journal of Economic Literature</i>
Economics and Econometrics,Meetings with Costly Participation: Comment
Economics and Econometrics,Racial Profiling  Fairness  and Effectiveness of Policing
Economics and Econometrics,American Economic Association Universal Academic Questionnaire Summary Statistics
Economics and Econometrics,New Jersey Progressivism before Wilson. Ransom E. Noble  Jr.
Economics and Econometrics,Women and the Trades  Pittsburg  1907-08. Elizabeth Beardsley Butler
Economics and Econometrics,Essentials of Socialism. Ira B. Cross
Economics and Econometrics,Artificial Flower Makers. Mary Van Kleeck
Economics and Econometrics,Canadian Labor Laws and the Treaty. Bryce M. Stewart
Economics and Econometrics,American Bank Failures C. D. Bremer
Economics and Econometrics,Peculiarities of Indifference Maps Involving Money
Economics and Econometrics,The Estimation of Non-Linear Econometric Equations: An Application to the Specification and Estimation of an Aggregate Putty-Clay Relation for the United Kingdom
Economics and Econometrics,The Noisy Monopolist: Imperfect Information  Price Dispersion and Price Discrimination
Economics and Econometrics,Distributional Goals and Optimal Growth
Economics and Econometrics,Cash Circulation in the Planned Economies of Eastern Europe
Economics and Econometrics,Erratum: Integrability of Incomplete Systems of Demand Functions
Economics and Econometrics,Risk Bearing and Income Taxation
Economics and Econometrics,Are Groves-Ledyard Equilibria Attainable?
Economics and Econometrics,Entrepreneur's Risk  Lender's Risk  and Investment
Economics and Econometrics,Index to The Review of Economic Studies
Economics and Econometrics,Necessary and Sufficient Conditions for Maximization of a Class of Preference Relations
Economics and Econometrics,Import Substitution Policies: A Two-Sector  Fix-Price Model
Economics and Econometrics,The Production Function and the Theory of Capital
Economics and Econometrics,Games with Self-Generating Distributions
Economics and Econometrics,Professor Hicks' Index Number Theorem
Economics and Econometrics,Neutral Money in Patinkin's "Money  Interest  and Prices"
Economics and Econometrics,Specialization in Production and the Production Possibility Locus
Economics and Econometrics,Countably Additive Subjective Probabilities
Economics and Econometrics,[Correction]: Entrepreneur's Risk  Lender's Risk and Investment
Economics and Econometrics,Comparative Statics and Relative Convexity
Economics and Econometrics,A Note on "A Constant-Utility Index of the Cost of Living"
Economics and Econometrics,III.--The Elasticity of Substitution and the Incidence of an Imperial Inhabited House Duty
Economics and Econometrics,A Rejoinder to Mr. Atsumi and Professor Tobin
Economics and Econometrics,Economic Thought in the Soviet Union: III.--Economic Heresies at Home and Abroad
Economics and Econometrics,On Convergence to Pareto Allocations
Economics and Econometrics,The Use of Index Numbers in Demand Analysis
Economics and Econometrics,Rationalisation in the Tin Industry
Economics and Econometrics,"The Economist and the State"--An Addendum
Economics and Econometrics,Rent Subsidies on a National Basis
Economics and Econometrics,The U-Shapes of Occupational Mobility
Economics and Econometrics,A Note on Definitions of Related Goods
Economics and Econometrics,Note on "The Structure of Utility Functions"
Economics and Econometrics,The Extensive Margin of Aggregate Consumption Demand
Economics and Econometrics,Robust Implementation with Costly Information
Economics and Econometrics,Acyclic Choice without the Pareto Principle
Economics and Econometrics,The Keynesian Equations and the Balance of Payments
Economics and Econometrics,Comments on a Probabilistic Model of Social Choice
Economics and Econometrics,A Note on the Theory of Price Index Numbers
Economics and Econometrics,Mr. Pearce's General Equilibrium Model
Economics and Econometrics,Haste or Waste? Peer Pressure and Productivity in the Emergency Department
Economics and Econometrics,Testing the Production Approach to Markup Estimation
Economics and Econometrics,Complexity and Renegotiation: A Foundation for Incomplete Contracts
Economics and Econometrics,Managerial Skills Acquisition and the Theory of Economic Development
Economics and Econometrics,A Regular Input-Output Model with Decreasing Marginal Returns
Economics and Econometrics,A Comparison of Posted-Offer and Double-Auction Pricing Institutions
Economics and Econometrics,Economic Theory and Socialist Economy: A Reply
Economics and Econometrics,A Reply to Mr. Kemp
Economics and Econometrics,On the Theory of Foreign Exchange Reserve Requirements
Economics and Econometrics,A Note on Variable Prices and Foreign Trade Multipliers
Economics and Econometrics,The Core when Strategies are Restricted by Law
Economics and Econometrics,M. J. Farrell
Economics and Econometrics,Short Notes on a Model of the Trade Cycle
Economics and Econometrics,An Application of Lipsey's Concept of Structural Unemployment
Economics and Econometrics,Stability of the Neumann Ray in a Dynamic Leontief System with Finite Forecast Horizons
Economics and Econometrics,Time Series Representations of Economic Variables and Alternative Models of the Labour Market
Economics and Econometrics,A Note on Banking Policy and the Exchanges
Economics and Econometrics,Labour for The War Industries: The Experience of Coventry
Economics and Econometrics,A Note on Fixed Factor Proportions and Net Saving Rates
Economics and Econometrics,Some Notes on the Surrogate Production Function
Economics and Econometrics,Marketing Boards and Economic Development in Nigeria and Ghana
Economics and Econometrics,Capital Longevity and Economic Growth
Economics and Econometrics,Monetary Policy Committees: Individual and Collective Reputations
Economics and Econometrics,Financial Distress and Underemployment
Economics and Econometrics,On Professor Hahn's Tatonnement Stability Theorem: Comment and Example
Economics and Econometrics,Compulsory Arbitration  Arbitral Risk and Negotiated Settlements: A Case Study in Bargaining under Imperfect Information
Economics and Econometrics,Prices vs. Quantities: A Critical Note on the Use of Approximations
Economics and Econometrics,Declining Reservation Wages and Learning
Economics and Econometrics,Thomas Joplin and the Theory of Interest
Economics and Econometrics,Majority Voting and Social Choice
Economics and Econometrics,Discount House Portfolio and Debt Selection
Economics and Econometrics,Bargaining and Sharing Innovative Knowledge
Economics and Econometrics,Migration and the Distributive Trades
Economics and Econometrics,Small-Sample Properties of Estimators of Regression Coefficients Given a Common Pattern of Missing Data
Economics and Econometrics,II. Mr. Lerner's Supplementary Limits for Price Index Numbers
Economics and Econometrics,A Theory of Constitutional Standards and Civil Liberty
Economics and Econometrics,Predetermined Wages and Prices and the Impact of Expansionary Government Policy
Economics and Econometrics,Errata: Optimal Savings Under Uncertainty
Economics and Econometrics,Monetary and Fiscal Policy in a World of Capital Mobility
Economics and Econometrics,Output and Investment for Exponential Growth in Consumption--The General Solution and Some Comments
Economics and Econometrics,Indifference Maps for Indispensable Goods
Economics and Econometrics,The Gains from International Trade and the Backward Countries
Economics and Econometrics,Stamp Duties as a Capital Gains Tax: Comment
Economics and Econometrics,The Uneven Distribution of Unemployment in the United Kingdom  1929-1936
Economics and Econometrics,The Turnpike Theorem of Morishima
Economics and Econometrics,Vertical and Horizontal Communication in Economic Processes
Economics and Econometrics,Claim Timing and<i>Ex Post</i>Adverse Selection
Economics and Econometrics,The Aggregate Excess Demand Correspondence and the Structure of Economies with Externalities
Economics and Econometrics,A Note on "A Four-Flagged Lemma"
Economics and Econometrics,Errata: Neutral Inventions and Production Functions
Economics and Econometrics,Aggregation with Log-Linear Models
Economics and Econometrics,Robots  Trade  and Luddism: A Sufficient Statistic Approach to Optimal Technology Regulation
Economics and Econometrics,The Coal Question Reconsidered: Effects of Economy and Substitution
Economics and Econometrics,Index to The Review of Economic Studies: Volume VII  1939-1940
Economics and Econometrics,Learning  Misallocation  and Technology Adoption: Evidence from New Malaria Therapy in Tanzania
Economics and Econometrics,Achieving Macroeconomic Goals
Economics and Econometrics,Belief Convergence under Misspecified Learning: A Martingale Approach
Economics and Econometrics,Innovation and Bureaucracy Under Soft and Hard Budget Constraints
Economics and Econometrics,Mr. Graaff's Producer-Consumer Theory: A Restatement and Correction
Economics and Econometrics,On the Existence of Markov-Consistent Plans under Production Uncertainty
Economics and Econometrics,On the Symmetry of Robinson Elasticities of Substitution: A Three-Factor Case
Economics and Econometrics,Books and Monographs Received
Economics and Econometrics,Optimal Dissent in Organizations
Economics and Econometrics,The Schematic Representation of the Structure of Production
Economics and Econometrics,Evaluation of Changes in a Suboptimal Economy
Economics and Econometrics,A Viable Gold Standard Requires Flexible Monetary and Fiscal Policy
Economics and Econometrics,On the Existence of a Keynesian Equilibrium
Economics and Econometrics,Application of a Turnpike Theorem to Planning for Efficient Accumulation: An Example for Japan
Economics and Econometrics,The Alphabet of Economic Science
Economics and Econometrics,Efficiency of Non-Walrasian Equilibria: A Note
Economics and Econometrics,Neo-Classical Technology Sets and Properties of Production Possibility Sets
Economics and Econometrics,A History of Marginal Utility Theory
Economics and Econometrics,Extermination of Self-Reproducible Natural Resources under Competitive Conditions
Economics and Econometrics,A First Course in Stochastic Processes
Economics and Econometrics,Optimal Aggregation in Multi-Equation Prediction Models
Economics and Econometrics,Econometrics and Thermodynamics: A Remark on Davis' Theory of Budgets
Economics and Econometrics,Mathematics for Economists: An Elementary Survey
Economics and Econometrics,A Production Model for Wheat and Feedgrains in France (1946-1961)
Economics and Econometrics,Backmatter of Econometrica Vol. 87 Iss. 5
Economics and Econometrics,Die Messung des technischen Fortschritts im Rahmen des gesamtwirtschaftlichen Wachstumsprozesses
Economics and Econometrics,Fertilizer in Economic Development: An Econometric Analysis
Economics and Econometrics,A Short Note on the Transmission of Shocks in Simultaneous Models
Economics and Econometrics,2015 Election of Fellows to the Econometric Society
Economics and Econometrics,Theories of the Bargaining Process
Economics and Econometrics,Cournot et l'ecole mathematique
Economics and Econometrics,Some Aspects of the Acceleration Principle
Economics and Econometrics,The Standard of Living: Some Problems of Analysis and of International Comparison
Economics and Econometrics,Perfect Price Aggregation and Empirical Demand Analysis
Economics and Econometrics,A Comment on: “
Economics and Econometrics,            <i>General Equilibrium Oligopoly and Ownership Structure</i>” 
Economics and Econometrics,            <i>by José Azar and Xavier Vives</i>
Economics and Econometrics,Optimal Inventory Policy
Economics and Econometrics,A Statistical Model for the Greek Economy 1949-1959
Economics and Econometrics,Short-Run Equilibrium and Stability in the Two-Sector Growth Model
Economics and Econometrics,Backmatter of Econometrica Vol. 78 Iss. 4
Economics and Econometrics,An Econometric Model of the United Kingdom
Economics and Econometrics,The Theory of Linear Economic Models
Economics and Econometrics,Forecasting Postwar Demand: Discussion
Economics and Econometrics,Education  Income  and Human Capital
Economics and Econometrics,L'Evolution Economique et le Comportement Industriel
Economics and Econometrics,An Analysis of the Properties of the Exact Finite Sample Distribution of a Nonconsistent GCL Structural Variance Estimator
Economics and Econometrics,International Financial Transactions and Business Cycles
Economics and Econometrics,Fundamental Methods of Mathematical Economics
Economics and Econometrics,The Real National Income of Soviet Russia Since 1928
Economics and Econometrics,Strategic Considerations in Invention and Innovation; The Case of Natural Resources Revisited
Economics and Econometrics,2011 Election of Fellows to the Econometric Society
Economics and Econometrics,Stabile Preise in wachsender Wirtschaft
Economics and Econometrics,The Singularity of the Information Matrix of the Mixed Proportional Hazard Model
Economics and Econometrics,Backmatter of Econometrica Vol. 87 Iss. 2
Economics and Econometrics,Frontmatter of Econometrica Vol. 78 Iss. 6
Economics and Econometrics,Backmatter of Econometrica Vol. 87 Iss. 3
Economics and Econometrics,Edgeworth's Taxation Paradox  and the Nature of Demand Functions
Economics and Econometrics,The Econometric Society Research Monograph Series Report of the Editors
Economics and Econometrics,On the Causal Interpretation of Non-Triangular Systems of Economic Relations: A Rejoinder
Economics and Econometrics,Schatzprobleme in der Okonometrie: Identifikation und punktuelle Parameter und Prognoseschatzung bei interdependenten Systemen
Economics and Econometrics,Gleichgewichtskalkulation  Untersuchungen zur Maximalgewinnberechnung des Betriebes
Economics and Econometrics,Backmatter of Econometrica Vol. 87 Iss. 4
Economics and Econometrics,Problems of Capital Formation in Underdeveloped Countries
Economics and Econometrics,Experience and Productivity in the Israel Diamond Industry
Economics and Econometrics,Chinese Economic Statistics: A Handbook for Mainland China
Economics and Econometrics,Constraints Often Overlooked in Analyses of Simultaneous Equation Models: A Rejoinder
Economics and Econometrics,A Small Open Economy with More Produced Commodities than Factors
Economics and Econometrics,Essays in Economics: Theories and Theorising
Economics and Econometrics,Wholes and Parts: A General Theory of System Behavior
Economics and Econometrics,The Influence of Var Dimensions on Estimator Biases: Comment
Economics and Econometrics,Frontmatter of Econometrica Vol. 83 Iss. 2
Economics and Econometrics,Submission of Manuscripts to the Econometric Society Monograph Series
Economics and Econometrics,A New Method of Trend Elimination: A Correction
Economics and Econometrics,2007 Election of Fellows to the Econometric Society
Economics and Econometrics,Studies in Linear and Non-Linear Programming
Economics and Econometrics,Frontmatter of Econometrica Vol. 85 Iss. 4
Economics and Econometrics,A General Approach to the Arbitrage Pricing Theory (APT)
Economics and Econometrics,Some Small Sample Evidence on Tests of Significance in Simultaneous Equations Models
Economics and Econometrics,Modern Probability Theory and Its Applications
Economics and Econometrics,Backmatter of Econometrica Vol. 82 Iss. 6
Economics and Econometrics,Comparative Statics  Informativeness  and the Interval Dominance Order
Economics and Econometrics,A Nonconvex Control Problem for the Competitive Firm
Economics and Econometrics,An Econometric Model of the World Tin Economy  1948-1961
Economics and Econometrics,Approximation to the Finite Sample Distribution for Nonstable First Order Stochastic Difference Equations
Economics and Econometrics,On the Predictability of Economic Events
Economics and Econometrics,Economics and Information Theory
Economics and Econometrics,Essays on the Structure of Social Science Models
Economics and Econometrics,A Note on "Aggregation in Leontief Matrices and the Labor Theory of Value"
Economics and Econometrics,Linear Programming and Associated Techniques
Economics and Econometrics,On the Asymptotic Distribution of Generalized Linear Estimators
Economics and Econometrics,A Note on Bias in the Almon Distributed Lag Estimator
Economics and Econometrics,Note on Comparative Dynamic Analysis
Economics and Econometrics,Intercommodity Relationships in Stable Demand
Economics and Econometrics,An Introduction to Probability Theory and its Applications. Vol. 1  2nd Edition
Economics and Econometrics,Equivalence Between Out-of-Sample Forecast Comparisons and Wald Statistics
Economics and Econometrics,An Axiomatization of Harsanyi's Nontransferable Utility Solution
Economics and Econometrics,Production Functions: Cobb-Douglas  Interfirm  Intrafirm
Economics and Econometrics,Frontmatter of Econometrica Vol. 83 Iss. 3
Economics and Econometrics,Consumer Attitudes and Demand 1950-1952
Economics and Econometrics,Backmatter of Econometrica Vol. 79 Iss. 1
Economics and Econometrics,An Example of Price Formation in Bilateral Situations: A Bargaining Model with Incomplete Information
Economics and Econometrics,Producer Incentives in Cost Allocation
Economics and Econometrics,A Demand System Rank Theorem
Economics and Econometrics,Two Linear Decentralized Procedures
Economics and Econometrics,Time Series Analysis. Methuen Monographs on Applied Probability and Statistics
Economics and Econometrics,A Remark on the Wu Test
Economics and Econometrics,2018 Election of Fellows to the Econometric Society
Economics and Econometrics,An Approximate Method for Solving a Continuous Time Allocation Problem
Economics and Econometrics,The Matrix Multiplier and Distributed Lags
Economics and Econometrics,The Econometric Society Annual Reports. Report of the Secretary
Economics and Econometrics,The Sensitivity of Taxes to Fluctuations of Trade
Economics and Econometrics,Further Contribution to the Scatter Analysis
Economics and Econometrics,A Capital Market in an Equilibrium Business Cycle Model
Economics and Econometrics,Pooling as a Specification Error: A Comment
Economics and Econometrics,The Theory of Capital and Its Time Measures: A Note on Mr. Blyth's Article
Economics and Econometrics,Report of the President
Economics and Econometrics,Policy Related Voting and Electoral Equilibrium
Economics and Econometrics,Nonparametric Test for Causality with Long-range Dependence
Economics and Econometrics,Backmatter of Econometrica Vol. 80 Iss. 3
Economics and Econometrics,Macro-Economic Models: Nature  Purpose and Limitations
Economics and Econometrics,Solow Prices and the Dual Stability Paradox in the Leontief Dynamic System: A Comment
Economics and Econometrics,A Note on Arrow-Enthoven's Sufficiency Theorem on Quasi-Concave Programming: Corrigendum to: Quasi-Concave Programming
Economics and Econometrics,A Comprehensive Bibliography of Operations Research
Economics and Econometrics,Decisions Under Risk: Economic Applications of Chance-Constrained Programming
Economics and Econometrics,Multiple (s  S) Policies
Economics and Econometrics,Aversion pour le Risque Croissante avec une Richesse Initiale Aleatoire
Economics and Econometrics,On the Form of Market Demand Functions
Economics and Econometrics,Concepts  Sources  and Methods of United States National Income Accounts
Economics and Econometrics,On the Theory of Capital: A Rejoinder to Professor Knight
Economics and Econometrics,Statistical Dictionary of Terms and Symbols
Economics and Econometrics,Backmatter of Econometrica Vol. 83 Iss. 1
Economics and Econometrics,Power in Econometric Applications
Economics and Econometrics,Intertemporal Consumer Theory and the Demand for Durables
Economics and Econometrics,Augustin A. Cournot  sein Beitrag zur exakten Wirtschaftswissenschaft
Economics and Econometrics,A Decomposition Algorithm for General Equilibrium Computation with Application to International Trade Models: A Correction
Economics and Econometrics,Note on Holley's "Dynamic Model"
Economics and Econometrics,What do Economists Know? An Empirical Study of Experts' Expectations
Economics and Econometrics,Quadratic Teams  Information Economics  and Aggregate Planning Decisions
Economics and Econometrics,Backmatter of Econometrica Vol. 90 Iss. 2
Economics and Econometrics,External Diseconomies in Consumption and Monopoly Pricing: A Comment
Economics and Econometrics,The Econometric Society 2012 Annual Report of the President
Economics and Econometrics,The Order of Acquisition of Consumer Durables
Economics and Econometrics,Linear Statistical Inference and its Applications
Economics and Econometrics,Grundsatze der Wirtschaftspolitik
Economics and Econometrics,Programming Investment in the Process Industries--An Approach to Sectoral Planning
Economics and Econometrics,Liquidity Preference of Large Manufacturing Corporations (1921-1939)
Economics and Econometrics,Summation Social Choice Functions
Economics and Econometrics,Index to Volume 67  1999
Economics and Econometrics,Statistical vs. Structural Explanations of Understatement and Regressivity in "Rational" Expectations
Economics and Econometrics,On the Interest Rate Theorems of Malinvaud and Starrett
Economics and Econometrics,Intertemporal Population Ethics: Critical-Level Utilitarian Principles
Economics and Econometrics,The Econometric Society Annual Reports [6pt] Report of the Editors 2011-2012
Economics and Econometrics,Stochastic Nonlinear Models
Economics and Econometrics,Instrumental Variables Estimation of Differential Equations
Economics and Econometrics,On the Two Theorems of Growth Economics: A Mathematical Exercise
Economics and Econometrics,The Estimation of Parameters in Linear Autoregressive Time Series
Economics and Econometrics,An Econometric Model of Production and Distribution
Economics and Econometrics,Theory of the Firm: Resource Allocation in a Market Economy
Economics and Econometrics,Efficient Competition Through Cheap Talk: The Case of Competing Auctions
Economics and Econometrics,Ekonomiko-matematischeskie metody i modeli
Economics and Econometrics,Finite Sample Moments of a Preliminary Test Estimator in the Case of Possible Heteroscedasticity
Economics and Econometrics,Impartiality: Definition and Representation
Economics and Econometrics,A Dynamic Problem in Duopoly
Economics and Econometrics,A Simplex-Type Algorithm for Linear and Quadratic Programming--A Parametric Procedure
Economics and Econometrics,Cooperation and Punishment
Economics and Econometrics,Efficient Capital Accumulation: A Corrigendum
Economics and Econometrics,Exact Distribution of Continuous Variables in Sequential Analysis
Economics and Econometrics,Concavity of Production Functions and Non-Increasing Returns to Scale
Economics and Econometrics,Monographie des treillis et Algebre de Boole
Economics and Econometrics,Tatonnement Stability: An Econometric Approach
Economics and Econometrics,Tests of Noncausality under Markov Assumptions for Qualitative Panel Data
Economics and Econometrics,Volkswirtschaftliche Theorie des Technischen Fortschritts
Economics and Econometrics,Economic Consequences of Technical Development  with Some Illustrations from Danish Industries
Economics and Econometrics,Factor Analysis and Regression
Economics and Econometrics,A Program for Nonlinear Multivariate Regression--GCM
Economics and Econometrics,The Elasticity of Committee Decisions with an Altering Size of Majority
Economics and Econometrics,Marginal Productivity Analysis--A Defect and a Remedy
Economics and Econometrics,The Econometric Society Annual Reports [6pt] Report of the Secretary
Economics and Econometrics,Dominance Solvable Voting Schemes: A Comment
Economics and Econometrics,On Systems of Linear Forms of Skew Symmetric Determinant and the General Theory of Play
Economics and Econometrics,Using Full Duality to Show that Simultaneously Additive Direct and Indirect Utilities Implies Unitary Price Elasticity of Demand
Economics and Econometrics,La demande dans ses rapports avec la repartition des revenus
Economics and Econometrics,Das Rechnungswesen im Dienste der Leitung
Economics and Econometrics,An Essay on Capital
Economics and Econometrics,A Statistical Analysis of the Demand for Liquor in Sweden
Economics and Econometrics,Linear Programming Methods
Economics and Econometrics,A Note on the Relation Between Binary and Multiple Choice Probabilities
Economics and Econometrics,Essays On The Theory of Economic Growth
Economics and Econometrics,Agglomeration Cost and the Quadratic Assignment Problem
Economics and Econometrics,Understanding Preferences: “Demand Types”  and the Existence of Equilibrium With Indivisibilities
Economics and Econometrics,Statistical Analysis for Areal Distributions
Economics and Econometrics,Reports of the Editors of the Econometric Society Research Monograph Series
Economics and Econometrics,Backmatter of Econometrica Vol. 85 Iss. 3
Economics and Econometrics,Automatic Frequency Domain Inference on Semiparametric and Nonparametric Models
Economics and Econometrics,The Economics of Discretionary Behavior: Managerial Objectives in a Theory of the Firm
Economics and Econometrics,Understanding Doctor Decision Making: The Case of Depression Treatment
Economics and Econometrics,Frontmatter of Econometrica Vol. 78 Iss. 2
Economics and Econometrics,The Econometric Society 2009 Annual Report of the President
Economics and Econometrics,National Income Statistics: Sources and Methods
Economics and Econometrics,Optimal Contracts when Enforcement is a Decision Variable
Economics and Econometrics,Francois Divisia  1889-1964
