Category,Title
Geotechnical Engineering and Engineering Geology,Geo-risk management for developing countries—vulnerability to mass wasting in the Jemma River Basin  Ethiopia
Geotechnical Engineering and Engineering Geology,Surface reconstruction with spherical harmonics and its application for single particle crushing simulations
Geotechnical Engineering and Engineering Geology,Precursors and triggers of an alpine rockslide in Japan: the 2004 partial collapse during a snow-melting period
Geotechnical Engineering and Engineering Geology,Disturbed state concept as unified constitutive modeling approach
Geotechnical Engineering and Engineering Geology,Influence of pore pressure on the drilling response in low-permeability shear-dilatant rocks
Geotechnical Engineering and Engineering Geology,Integration of persistent scatterer interferometry and ground data for landslide monitoring: the Pianello landslide (Bovino  Southern Italy)
Geotechnical Engineering and Engineering Geology,Reply to Discussion by M. Karmis and Z. Agioutantis on the paper FDM predictive methodology for subsidence due to flat and inclined coal seam mining  L.R. Alejano  P. Ramı́rez-Oyanguren and J. Taboada. International Journal of Rock Mechanics and Mining Sciences  36 (1999)  475–491.
Geotechnical Engineering and Engineering Geology,Welcome message to the Second World Landslide Forum
Geotechnical Engineering and Engineering Geology,Numerical modeling of debris avalanche propagation from collapse of volcanic edifices
Geotechnical Engineering and Engineering Geology,A mobilized dilation angle model for rocks
Geotechnical Engineering and Engineering Geology,Linear-support design for underground excavations in rock
Geotechnical Engineering and Engineering Geology,A 3D thermo-hydro-mechanical coupling model for enhanced geothermal systems
Geotechnical Engineering and Engineering Geology,Analysis of acoustic emissions recorded during a mine-by experiment in an underground research laboratory in clay shales
Geotechnical Engineering and Engineering Geology,New insights into the occurrence of the Baige landslide along the Jinsha River in Tibet
Geotechnical Engineering and Engineering Geology,Do landslides follow landslides? Insights in path dependency from a multi-temporal landslide inventory
Geotechnical Engineering and Engineering Geology,Intact Rock Classification Based on Timedependent Deformational Properties
Geotechnical Engineering and Engineering Geology,Modelling rainfall-induced landslides at a regional scale  a machine learning based approach
Geotechnical Engineering and Engineering Geology,Mechanism and risk assessment of overall-instability-induced rockbursts in deep island longwall panels
Geotechnical Engineering and Engineering Geology,Slope instability processes in intensely fissured clays: case histories in the Southern Apennines
Geotechnical Engineering and Engineering Geology,Using deep neural networks coupled with principal component analysis for ore production forecasting at open-pit mines
Geotechnical Engineering and Engineering Geology,Distribution of landslides in southwest New Zealand
Geotechnical Engineering and Engineering Geology,Empirical fragility and vulnerability curves for buildings exposed to slow-moving landslides at medium and large scales
Geotechnical Engineering and Engineering Geology,A geometry- and texture-based automatic discontinuity trace extraction method for rock mass point cloud
Geotechnical Engineering and Engineering Geology,Variation in contact areas of rock joint surfaces as a function of scale
Geotechnical Engineering and Engineering Geology,Continuous-discontinuous element method for three-dimensional thermal cracking of rocks
Geotechnical Engineering and Engineering Geology,Effect of skew angle on main precursor of frictional ignition in bench-scale simulation of excavation processes
Geotechnical Engineering and Engineering Geology,Landslide Analyst—a landslide propagation model considering block size heterogeneity
Geotechnical Engineering and Engineering Geology,Improving three-dimensional rockfall trajectory simulation codes for assessing the efficiency of protective embankments
Geotechnical Engineering and Engineering Geology,An experimental and numerical evaluation of continuous fracture permeability measurements during effective pressure cycles
Geotechnical Engineering and Engineering Geology,Characteristics and numerical runout modelling of a catastrophic rock avalanche triggered by the Wenchuan earthquake in the Wenjia valley  Mianzhu  Sichuan  China
Geotechnical Engineering and Engineering Geology,Rockburst process and strength-weakening effect of the high-stress circular tunnel under internal unloading
Geotechnical Engineering and Engineering Geology,Crack tensor-based evaluation of inada granite behavior due to damage under true-triaxial testing condition
Geotechnical Engineering and Engineering Geology,The loess landslide on 15 march 2019 in Shanxi Province  China
Geotechnical Engineering and Engineering Geology,Does parameterization influence the performance of slope stability model results? A case study in Rio de Janeiro  Brazil
Geotechnical Engineering and Engineering Geology,A quantitative comparison of six rock failure criteria
Geotechnical Engineering and Engineering Geology,ISDR-ICL Sendai Partnerships 2015–2025 for global promotion of understanding and reducing landslide disaster risk
Geotechnical Engineering and Engineering Geology,Geological and geotechnical investigations of the Sataun landslide along the Active Sirmauri Tal Fault  Sataun  Northwestern Himalaya  India
Geotechnical Engineering and Engineering Geology,Design  construction and mechanical behavior of relics of complete large Longyou rock caverns carved in argillaceous siltstone ground
Geotechnical Engineering and Engineering Geology,Geophysical characterization of the lithological control on the kinematic pattern in a large clayey landslide (Avignonet  French Alps)
Geotechnical Engineering and Engineering Geology,Anti-sliding stability of a gravity dam on complicated foundation with multiple structural planes
Geotechnical Engineering and Engineering Geology,Sand production: Mechanical failure or hydrodynamic erosion?
Geotechnical Engineering and Engineering Geology,Evaluating the performance of propagation models of flow-like landslides at regional scale
Geotechnical Engineering and Engineering Geology,Influence of degree of interlock on confined strength of jointed hard rock masses
Geotechnical Engineering and Engineering Geology,Energy-based approach for fracture assessment of several rocks containing U-shaped notches through the application of the SED criterion
Geotechnical Engineering and Engineering Geology,Modelling the evolution of propagation and runout from a gravel–silty clay landslide to a debris flow in Shaziba  southwestern Hubei Province  China
Geotechnical Engineering and Engineering Geology,Rock sliding induced by seismic force
Geotechnical Engineering and Engineering Geology,Probabilistic evaluation of loess landslide impact using multivariate model
Geotechnical Engineering and Engineering Geology,Comprehensive analysis of multiple machine learning techniques for rock slope failure prediction
Geotechnical Engineering and Engineering Geology,In situ explorations on zonal disintegration of roof strata in deep coalmines
Geotechnical Engineering and Engineering Geology,Analyzing the triggering factors of glacial lake outburst floods with SAR and optical images: a case study in Jinweng Co  Tibet  China
Geotechnical Engineering and Engineering Geology,Determination of three-dimensional microcrack distribution and principal axes for granite using a polyhedral specimen
Geotechnical Engineering and Engineering Geology,A population-feedback control based algorithm for well trajectory optimization using proxy model
Geotechnical Engineering and Engineering Geology,The traps behind the failure of Malpasset arch dam  France  in 1959
Geotechnical Engineering and Engineering Geology,Karrat Fjord (Greenland) tsunamigenic landslide of 17 June 2017: initial 3D observations
Geotechnical Engineering and Engineering Geology,Reliability of design approaches for axially loaded offshore piles and its consequences with respect to the North Sea
Geotechnical Engineering and Engineering Geology,Relationship between grain composition and debris flow characteristics: a case study of the Jiangjia Gully in China
Geotechnical Engineering and Engineering Geology,A study of methods to estimate debris flow velocity
Geotechnical Engineering and Engineering Geology,An analytical solution to wellbore stability using Mogi-Coulomb failure criterion
Geotechnical Engineering and Engineering Geology,Fracture development around deep underground excavations: Insights from FDEM modelling
Geotechnical Engineering and Engineering Geology,A plastic strain-based damage model for heterogeneous coal using cohesion and dilation angle
Geotechnical Engineering and Engineering Geology,Measuring method of dynamic fracture toughness of mode I crack under blasting using a rectangle specimen with a crack and edge notches
Geotechnical Engineering and Engineering Geology,Mechanical response of fully bonded bolts under cyclic load
Geotechnical Engineering and Engineering Geology,Determination of joint roughness coefficient (JRC) for slope stability analysis: a case study from the Gold Coast area  Australia
Geotechnical Engineering and Engineering Geology,Use of in situ fiber optic sensors to characterize highly heterogeneous elastic displacement fields in fractured rocks
Geotechnical Engineering and Engineering Geology,Assessment of rock fracture surface roughness using Riemannian statistics of linear profiles
Geotechnical Engineering and Engineering Geology,Three-dimensional fabric orientation visualisation technique for distributed fractures using X-ray computed tomography
Geotechnical Engineering and Engineering Geology,Effects of mica content on rock foliation strength
Geotechnical Engineering and Engineering Geology,Transmissivity of aligned and displaced tensile fractures in granitic rocks during cyclic loading
Geotechnical Engineering and Engineering Geology,Test parameter analysis in abrasive water jet cutting of rocklike materials
Geotechnical Engineering and Engineering Geology,Strength degradation of sandstone and granodiorite under uniaxial cyclic loading
Geotechnical Engineering and Engineering Geology,A new method for calculating failure probability of landslide based on ANN and a convex set model
Geotechnical Engineering and Engineering Geology,Impact of open dumping of municipal solid waste on soil properties in mountainous region
Geotechnical Engineering and Engineering Geology,System reliability analysis of plane slide rock slope using Barton-Bandis failure criterion
Geotechnical Engineering and Engineering Geology,Experiments on thermo-hydro-mechanical behaviour of Opalinus Clay at Mont Terri rock laboratory  Switzerland
Geotechnical Engineering and Engineering Geology,Optimizing support performances of bolt reaming and anchoring in a coal drift
Geotechnical Engineering and Engineering Geology,Hydro-meteorological landslide triggering thresholds based on artificial neural networks using observed precipitation and ERA5-Land soil moisture
Geotechnical Engineering and Engineering Geology,Modeling of coupled elastoplastic damage in rock materials
Geotechnical Engineering and Engineering Geology,Rock mass self-supporting effect utilization for enhancement stability of a tunnel
Geotechnical Engineering and Engineering Geology,Landslide risk analysis in the area North of Lisbon (Portugal): evaluation of direct and indirect costs resulting from a motorway disruption by slope movements
Geotechnical Engineering and Engineering Geology,Experimental study of polyurethane foam reinforced soil used as a rock-like material
Geotechnical Engineering and Engineering Geology,Experimental verification of parameter m in Hoek–Brown failure criterion considering the effects of natural fractures
Geotechnical Engineering and Engineering Geology,Landslide kinematics inferred from in situ measurements: the Cliets rock-slide (Savoie  French Alps)
Geotechnical Engineering and Engineering Geology,A two-dimensional limit equilibrium computer code for analysis of complex toppling slope failures
Geotechnical Engineering and Engineering Geology,Real-time prediction of mechanical behaviors of underwater shield tunnel structure using machine learning method based on structural health monitoring data
Geotechnical Engineering and Engineering Geology,Stress wave propagation test and numerical modelling of an underground complex
Geotechnical Engineering and Engineering Geology,Numerical simulation of the Brazilian test and the tensile strength of anisotropic rocks and rocks with pre-existing cracks
Geotechnical Engineering and Engineering Geology,Footwall slope stability analysis with the numerical manifold method
Geotechnical Engineering and Engineering Geology,Peer review policy for the IJRMMS
Geotechnical Engineering and Engineering Geology,Multiseasonal probabilistic slope stability analysis of a large area of unsaturated pyroclastic soils
Geotechnical Engineering and Engineering Geology,Revisiting factors contributing to the strength of cemented backfill support system: A review
Geotechnical Engineering and Engineering Geology,Mode I fracture analysis of the double edge cracked Brazilian disk using a weight function method
Geotechnical Engineering and Engineering Geology,Subsurface structure exploration of wide landslide area by Aerial electromagnetic exploration
Geotechnical Engineering and Engineering Geology,Evaluation of the frictional effect in dynamic notched semi-circular bend tests
Geotechnical Engineering and Engineering Geology,An intelligent procedure for updating deformation prediction of braced excavation in clay using gated recurrent unit neural networks
Geotechnical Engineering and Engineering Geology,Constitutive modelling of fabric effect on sand liquefaction
Geotechnical Engineering and Engineering Geology,Determination of heat transfer representative element volume and three-dimensional thermal conductivity tensor of fractured rock masses
Geotechnical Engineering and Engineering Geology,Tunnel boring machine vibration-based deep learning for the ground identification of working faces
Geotechnical Engineering and Engineering Geology,A stable implicit nodal integration-based particle finite element method (N-PFEM) for modelling saturated soil dynamics
Geotechnical Engineering and Engineering Geology,Numerical study of thermo-hydro-mechanical responses of in situ heating test with phase-field model
Geotechnical Engineering and Engineering Geology,Coupled thermo-hydro-mechanical-chemical modeling by incorporating pressure solution for estimating the evolution of rock permeability
Geotechnical Engineering and Engineering Geology,In situ monitoring of the groundwater field in an unsaturated pyroclastic slope for slope stability evaluation
Geotechnical Engineering and Engineering Geology,Simple monitoring method for precaution of landslides watching tilting and water contents on slopes surface
Geotechnical Engineering and Engineering Geology,Analysis of the cascading rainfall–landslide–tsunami event of June 29th  2022  Todos los Santos Lake  Chile
Geotechnical Engineering and Engineering Geology,Rock mass collapse mechanism of concealed karst cave beneath deep tunnel
Geotechnical Engineering and Engineering Geology,Stone column settlement performance in structured anisotropic clays: the influence of creep
Geotechnical Engineering and Engineering Geology,Application of infrared thermography for mapping open fractures in deep-seated rockslides and unstable cliffs
Geotechnical Engineering and Engineering Geology,An application of the Rock Engineering System (RES) methodology to rockfall hazard assessment on the Chengdu-Lhasa Highway  China
Geotechnical Engineering and Engineering Geology,Numerical simulations for the effects of normal loading on particle transport in rock fractures during shear
Geotechnical Engineering and Engineering Geology,Effects of strain on the swelling pressure of mudrocks
Geotechnical Engineering and Engineering Geology,The movement process and length optimization of deep-hole blasting stemming structure
Geotechnical Engineering and Engineering Geology,Volcaniclastic resedimentation on the northern slope of Vesuvius as a direct response to eruptive activity
Geotechnical Engineering and Engineering Geology,First insight into the catastrophic Atami debris flow induced by a rain gush on 3 July 2021 in Shizuoka  Japan
Geotechnical Engineering and Engineering Geology,Rayleigh wave propagation in intact and damaged geomaterials
Geotechnical Engineering and Engineering Geology,Generalized equation for calculating rock cutting efficiency by pulsed water jets
Geotechnical Engineering and Engineering Geology,Creating a network of hydraulic fractures by cyclic pumping
Geotechnical Engineering and Engineering Geology,Assessment of strain bursting in deep tunnelling by using the finite-discrete element method
Geotechnical Engineering and Engineering Geology,Quantitative assessment of landslide hazard along transportation lines using historical records
Geotechnical Engineering and Engineering Geology,Experimental study on lightweight expanded clay at particle level: Breakage of isolated grains
Geotechnical Engineering and Engineering Geology,Numerical investigations of rock bridge effect on open pit slope stability
Geotechnical Engineering and Engineering Geology,Tracking long-term cascade check dam siltation: implications for debris flow control and landslide stability
Geotechnical Engineering and Engineering Geology,Permeability evolution of rock-concrete interfaces in underground lined storage systems
Geotechnical Engineering and Engineering Geology,Calibration and validation of rockfall modelling at regional scale: application along a roadway in Mallorca (Spain) and organization of its management
Geotechnical Engineering and Engineering Geology,Key rock mechanical problems of underground powerhouse in Shuibuya hydropower station
Geotechnical Engineering and Engineering Geology,Measuring and estimating the impact pressure of debris flows on bridge piers based on large-scale laboratory experiments
Geotechnical Engineering and Engineering Geology,Mechanical characterization of thermally treated calcite-cemented sandstone using nanoindentation  scanning electron microscopy and automated mineralogy
Geotechnical Engineering and Engineering Geology,Human-induced coastal landslide reactivation. Monitoring by PSInSAR techniques and urban damage survey (SE Spain)
Geotechnical Engineering and Engineering Geology,Evolution of cracks in the shear bands of granite residual soil
Geotechnical Engineering and Engineering Geology,Experimental study of limestone micro-fracturing under a coupled stress  fluid flow and changing chemical environment
Geotechnical Engineering and Engineering Geology,The influence of high temperatures on limestone P-wave velocity and Schmidt hammer strength
Geotechnical Engineering and Engineering Geology,Landslides triggered by slipping-fault-generated earthquake on a plateau: an example of the 14 April 2010  Ms 7.1  Yushu  China earthquake
Geotechnical Engineering and Engineering Geology,Rockfalls detached from a lateral moraine during spring season. 2010 and 2011 events observed at the Rebaixader debris-flow monitoring site (Central Pyrenees  Spain)
Geotechnical Engineering and Engineering Geology,Characterizing large-scale weak interlayer shear zones using conditional random field theory
Geotechnical Engineering and Engineering Geology,Quantitative analysis of consequences to masonry buildings interacting with slow-moving landslide mechanisms: a case study
Geotechnical Engineering and Engineering Geology,Failure characteristics and mechanism of a rain-triggered landslide in the northern longwall of Fushun west open pit  China
Geotechnical Engineering and Engineering Geology,Constraining the stress tensor in the Visund field  Norwegian North Sea: Application to wellbore stability and sand production
Geotechnical Engineering and Engineering Geology,Centrifuge model test and numerical interpretation of seismic responses of a partially submerged deposit slope
Geotechnical Engineering and Engineering Geology,Debris flows originating from colluvium deposits in hollow regions during a heavy storm process in Taining  southeastern China
Geotechnical Engineering and Engineering Geology,Linking elastic properties of various carbonate rocks to their microstructure by coupling nanoindentation and SEM-EDS
Geotechnical Engineering and Engineering Geology,ICL-CGS Seminar on Geo-hazards in Xi’an
Geotechnical Engineering and Engineering Geology,Consideration of secondary blocks in key-block analysis
Geotechnical Engineering and Engineering Geology,Thermal conduction and expansion of saturated quartz-illitic and smectitic shales as a function of stress  temperature  and bedding anisotropy
Geotechnical Engineering and Engineering Geology,Observations and classification of roof strata behaviour over longwall coal mining panels in India
Geotechnical Engineering and Engineering Geology,Landslide susceptibility mapping by combining the analytical hierarchy process and weighted linear combination methods: a case study in the upper Lo River catchment (Vietnam)
Geotechnical Engineering and Engineering Geology,Determination of deformation modulus in a weak rock mass by using menard pressuremeter
Geotechnical Engineering and Engineering Geology,Modeling ground displacement above reservoirs undergoing fluid withdrawal/injection based on an ellipsoidal inhomogeneity model
Geotechnical Engineering and Engineering Geology,Landslide activity detection based on Sentinel-1 PSI datasets of the Ground Motion Service Germany—the Trittenheim case study
Geotechnical Engineering and Engineering Geology,On the thermal degradation of marble
Geotechnical Engineering and Engineering Geology,Studies on the formation of discontinuous rock fragments during cutting operation
Geotechnical Engineering and Engineering Geology,Numerical evidence of site effects contributing to triggering the Las Colinas landslide during the 2001 Mw = 7.7 El Salvador earthquake
Geotechnical Engineering and Engineering Geology,Are real-world shallow landslides reproducible by physically-based models? Four test cases in the Laternser valley  Vorarlberg (Austria)
Geotechnical Engineering and Engineering Geology,Automated rapid mapping of joint orientations with mobile LiDAR
Geotechnical Engineering and Engineering Geology,Massive rock slope failure in Central Switzerland: history  geologic–geomorphological predisposition  types and triggers  and resulting risks
Geotechnical Engineering and Engineering Geology,Time-dependent behaviour of the Callovo-Oxfordian claystone-concrete interface
Geotechnical Engineering and Engineering Geology,On the chemo-thermo-hydro-mechanical behaviour of geological and engineered barriers
Geotechnical Engineering and Engineering Geology,The Cheam rock avalanche  Fraser Valley  British Columbia  Canada
Geotechnical Engineering and Engineering Geology,Study on the mechanical behavior of crack propagation effect at the end of defect under explosive load
Geotechnical Engineering and Engineering Geology,A simple numerical procedure for timely prediction of precipitation-induced landslides in unsaturated pyroclastic soils
Geotechnical Engineering and Engineering Geology,Numerical investigation of the effect of fracture intensity on deformability and REV of fractured rock masses
