Category,Title
Pharmaceutical Science,Caco-2 monolayers in experimental and theoretical predictions of drug transport1PII of original article: S0169-409X(96)00415-2. The article was originally published in Advanced Drug Delivery Reviews 22 (1996) 67–84.1
Pharmaceutical Science,The ethics of stem cells revisited
Pharmaceutical Science,Photonic and magnetic materials for on-demand local drug delivery
Pharmaceutical Science,Gene delivery nanoparticles to modulate angiogenesis
Pharmaceutical Science,Engineering nanomedicines using stimuli-responsive biomaterials
Pharmaceutical Science,Type 2 diabetes – Delivery approaches for novel therapeutics
Pharmaceutical Science,Towards new products for human health
Pharmaceutical Science,Design and development of dendrimer photosensitizer-incorporated polymeric micelles for enhanced photodynamic therapy
Pharmaceutical Science,Regenerative medicine of the kidney
Pharmaceutical Science,The UK Stem Cell Bank: Its role as a public research resource centre providing access to well-characterised seed stocks of human stem cell lines
Pharmaceutical Science,Recent applications of electrical  centrifugal  and pressurised emerging technologies for fibrous structure engineering in drug delivery  regenerative medicine and theranostics
Pharmaceutical Science,Advances in modular control of CAR-T therapy with adapter-mediated CARs
Pharmaceutical Science,Adhesion proteins in cellular tight junctions: critical components in the modulation of paracellular permeability
Pharmaceutical Science,Gold nanoparticles in delivery applications☆
Pharmaceutical Science,PEGylated antibodies and antibody fragments for improved therapy: a review
Pharmaceutical Science,Drug transport in corneal epithelium and blood–retina barrier: Emerging role of transporters in ocular pharmacokinetics
Pharmaceutical Science,Endocrine/reproductive pulsatile delivery systems
Pharmaceutical Science,Engineering cartilage tissue
Pharmaceutical Science,The good and the bad collagens of fibrosis – Their role in signaling and organ function
Pharmaceutical Science,WITHDRAWN: Brief history of lipid nanoparticles
Pharmaceutical Science,Design strategies for shape-controlled magnetic iron oxide nanoparticles
Pharmaceutical Science,The circulation of the airways: anatomy  physiology and potential role in drug delivery to the respiratory tract
Pharmaceutical Science,Microbubble-assisted ultrasound for inner ear drug delivery
Pharmaceutical Science,Cancer therapy with iron oxide nanoparticles: Agents of thermal and immune therapies
Pharmaceutical Science,Molecular mechanisms that regulate transcription factor localization suggest new targets for drug development
Pharmaceutical Science,A review of folate receptor alpha cycling and 5-methyltetrahydrofolate accumulation with an emphasis on cell models in vitro
Pharmaceutical Science,pH-sensitive toxins: interactions with membrane bilayers and application to drug delivery
Pharmaceutical Science,DNA Self-assembly for Nanomedicine
Pharmaceutical Science,Drug targeting to the colon with lectins and neoglycoconjugates
Pharmaceutical Science,Nanotechnology inspired tools for mitochondrial dysfunction related diseases
Pharmaceutical Science,Small silencing RNAs: State-of-the-art
Pharmaceutical Science,Polychromatic in vivo imaging of multiple targets using visible and near infrared light
Pharmaceutical Science,Qualitative and quantitative mass spectrometry imaging of drugs and metabolites
Pharmaceutical Science,New adjuvants for vaccines containing purified protein antigens
Pharmaceutical Science,Luminescent quantum dots: Synthesis  optical properties  bioimaging and toxicity
Pharmaceutical Science,Therapeutic and delivery strategies of phytoconstituents for renal fibrosis
Pharmaceutical Science,Endocytosis and transcytosis
Pharmaceutical Science,Stimuli-responsive drug delivery systems triggered by intracellular or subcellular microenvironments
Pharmaceutical Science,Improved uptake and retention of lipophilic prodrug to improve treatment of HIV
Pharmaceutical Science,Physiology of the colorectal barrier
Pharmaceutical Science,The drug efflux–metabolism alliance: biochemical aspects
Pharmaceutical Science,Stimuli-responsive drug delivery systems
Pharmaceutical Science,Preface Pulmonary (poly)peptide and (poly)nucleic acid delivery
Pharmaceutical Science,Engineered nanoparticles mimicking cell membranes for toxin neutralization
Pharmaceutical Science,Bone marrow purging: an appraisal of immunological and non-immunological methods
Pharmaceutical Science,Strategies for controlled delivery of growth factors and cells for bone regeneration
Pharmaceutical Science,Chronobiology  drug-delivery  and chronotherapeutics
Pharmaceutical Science,Advances on erythrocyte-mimicking nanovehicles to overcome barriers in biological microenvironments
Pharmaceutical Science,D-amino acid-containing supramolecular nanofibers for potential cancer therapeutics
Pharmaceutical Science,PEGylation as a strategy for improving nanoparticle-based drug and gene delivery
Pharmaceutical Science,Special Issue (SI) on: Emerging pharmaceutical technologies (From advanced materials &amp; formulations to new processes) for novel dosage development
Pharmaceutical Science,Antimicrobial drug delivery in food animals and microbial food safety concerns: an overview of in vitro and in vivo factors potentially affecting the animal gut microflora
Pharmaceutical Science,DNA-based nano-sized systems for pharmaceutical and biomedical applications
Pharmaceutical Science,Dendrimers: a versatile targeting platform
Pharmaceutical Science,Intracellular trafficking of adenovirus: Many means to many ends☆
Pharmaceutical Science,The absorption and metabolism of xenobiotics in the lung
Pharmaceutical Science,Targeted delivery methods for RNA interference are necessary to obtain a potential functional cure for HIV/AIDS
Pharmaceutical Science,Drug development of lyso-thermosensitive liposomal doxorubicin: Combining hyperthermia and thermosensitive drug delivery
Pharmaceutical Science,Quantum dots as a platform for nanoparticle drug delivery vehicle design
Pharmaceutical Science,Antibody delivery through the blood-brain barrier
Pharmaceutical Science,Design of new quantum dot materials for deep tissue infrared imaging
Pharmaceutical Science,Editorial to “Journey into the immunological properties of engineered nanomaterials: There and back again”
Pharmaceutical Science,Self-folding polymeric containers for encapsulation and delivery of drugs
Pharmaceutical Science,Recent advances in molecular  multimodal and theranostic ultrasound imaging
Pharmaceutical Science,Human engineered heart tissue as a model system for drug testing
Pharmaceutical Science,Design strategies and applications of smart optical probes in the second near-infrared window
Pharmaceutical Science,Extracellular vesicles are key players in mesenchymal stem cells’ dual potential to regenerate and modulate the immune system
Pharmaceutical Science,The potential use of receptor-mediated endocytosis for oral drug delivery
Pharmaceutical Science,Exosome- and extracellular vesicle-based approaches for the treatment of lysosomal storage disorders
Pharmaceutical Science,Toxicity of drug carriers to the mononuclear phagocyte system
Pharmaceutical Science,Delivery of photosensitizers in photodynamic therapy
Pharmaceutical Science,Impact of aging  Alzheimer's disease and Parkinson's disease on the blood-brain barrier transport of therapeutics
Pharmaceutical Science,Peptide ligand-modified nanomedicines for targeting cells at the tumor microenvironment
Pharmaceutical Science,Imaging-guided delivery of RNAi for anticancer treatment
Pharmaceutical Science,Drug targeting to hypoxic tissue using self-inactivating bioreductive delivery systems
Pharmaceutical Science,Tumor targeting via EPR: Strategies to enhance patient responses
Pharmaceutical Science,Inhaled delivery of aerosolized cyclosporine
Pharmaceutical Science,Theory of electrical creation of aqueous pathways across skin transport barriers
Pharmaceutical Science,Progress on the pathological tissue microenvironment barrier-modulated nanomedicine
Pharmaceutical Science,Lessons from patient-derived xenografts for better in vitro modeling of human cancer
Pharmaceutical Science,Preclinical and clinical development of siRNA-based therapeutics
Pharmaceutical Science,Immunoliposomes in vivo: state of the art
Pharmaceutical Science,Peptide–drug conjugates as effective prodrug strategies for targeted delivery
Pharmaceutical Science,Nano-microbicides: Challenges in drug delivery  patient ethics and intellectual property in the war against HIV/AIDS
Pharmaceutical Science,Directed evolution for drug and nucleic acid delivery
Pharmaceutical Science,Cell-delivery therapeutics for adipose tissue regeneration☆
Pharmaceutical Science,Targeting cancer epigenetics: Linking basic biology to clinical medicine
Pharmaceutical Science,Graphene and the immune system: Challenges and potentiality
Pharmaceutical Science,Drug supersaturation during formulation digestion  including real-time analytical approaches
Pharmaceutical Science,Fibrosis in tissue engineering and regenerative medicine: treat or trigger?
Pharmaceutical Science,Thiomers: A new generation of mucoadhesive polymers
Pharmaceutical Science,Targeting of drugs to various blood cell types using (neo-)glycoproteins  antibodies and other protein carriers
Pharmaceutical Science,Pharmaceutical challenges in veterinary product development
Pharmaceutical Science,Role of claudins in tumorigenesis
Pharmaceutical Science,Therapeutic potential of pro-resolving mediators in diabetic kidney disease
Pharmaceutical Science,Overcoming barriers by local drug delivery with liposomes
Pharmaceutical Science,Micelles based on HPMA copolymers☆
Pharmaceutical Science,Therapeutic aptamers in discovery  preclinical and clinical stages
Pharmaceutical Science,Exploiting bone marrow microvascular structure for drug delivery and future therapies
Pharmaceutical Science,Structural and functional insights into nuclear receptor signaling
Pharmaceutical Science,Turnover of hyaluronan in the tissues
Pharmaceutical Science,Cowpea mosaic virus nanoparticles for cancer imaging and therapy
Pharmaceutical Science,Synthetic peptide-based DNA complexes for nonviral gene delivery
Pharmaceutical Science,Targeted pulmonary delivery of inducers of host macrophage autophagy as a potential host-directed chemotherapy of tuberculosis
Pharmaceutical Science,Emulsion formulations as a vector for gene delivery in vitro and in vivo
Pharmaceutical Science,Squalene: A natural triterpene for use in disease management and therapy
Pharmaceutical Science,Microspheres as nasal drug delivery systems
Pharmaceutical Science,Overcoming drug resistance by regulating nuclear receptors
Pharmaceutical Science,The design of polyvalent scaffolds for targeted delivery☆
Pharmaceutical Science,Self-emulsifying drug delivery system: Mucus permeation and innovative quantification technologies
Pharmaceutical Science,Impact of the host microbiota on fungal infections: New possibilities for intervention?
Pharmaceutical Science,Mechanism of osteoclast mediated bone resorption—rationale for the design of new therapeutics
Pharmaceutical Science,Influencing neuroplasticity in stroke treatment with advanced biomaterials-based approaches
Pharmaceutical Science,Therapeutic approaches targeting molecular signaling pathways common to diabetes  lung diseases and cancer
Pharmaceutical Science,Materials and device design for advanced phototherapy systems
Pharmaceutical Science,Improved brain delivery of antiviral agents through the use of redox targeting
Pharmaceutical Science,Tissue-specific targeting of retroviral vectors via ligand-receptor interactions
Pharmaceutical Science,Challenges for cancer vaccine development
Pharmaceutical Science,Editorial: Ocular drug delivery – Challenges  opportunities  and developments
Pharmaceutical Science,Surface modifications of nanocarriers for effective intracellular delivery of anti-HIV drugs
Pharmaceutical Science,Prediction of physicochemical properties based on neural network modelling
Pharmaceutical Science,Activation of complement by therapeutic liposomes and other lipid excipient-based therapeutic products: Prediction and prevention
Pharmaceutical Science,Descriptors of irregular particle morphology and powder properties
Pharmaceutical Science,Technologies for intrapericardial delivery of therapeutics and cells
Pharmaceutical Science,Cell-based tissue engineering therapies: the influence of whole body physiology.
Pharmaceutical Science,Targeted delivery of chemotherapeutics: tumor-activated prodrug therapy
Pharmaceutical Science,The era of nano-bionic: 2D materials for wearable and implantable body sensors
Pharmaceutical Science,Recent trends in protein and peptide-based biomaterials for advanced drug delivery
Pharmaceutical Science,ADDR Editor's Collection 2019
Pharmaceutical Science,Pulmonary delivery nanomedicines towards circumventing physiological barriers: Strategies and characterization approaches
Pharmaceutical Science,Collagen interactions: Drug design and delivery
Pharmaceutical Science,Vaginal drug distribution modeling
Pharmaceutical Science,Adenoviral vectors for gene transfer
Pharmaceutical Science,Opportunities and obstacles in veterinary dental drug delivery
Pharmaceutical Science,Targeting of drugs and drug carriers within the cardiovascular system
Pharmaceutical Science,Hard and soft micromachining for BioMEMS: review of techniques and examples of applications in microfluidics and drug delivery
Pharmaceutical Science,Responsive polymeric delivery systems
Pharmaceutical Science,Recent advances in cellular optogenetics for photomedicine
Pharmaceutical Science,Dynamic nanoassemblies of nanomaterials for cancer photomedicine
Pharmaceutical Science,Image-guided interventional therapy for cancer with radiotherapeutic nanoparticles
Pharmaceutical Science,Application of membrane-active peptides for nonviral gene delivery
Pharmaceutical Science,The challenges of multiple organ dysfunction syndrome and extra-corporeal circuits for drug delivery in critically ill patients
Pharmaceutical Science,Phase transformation considerations during process development and manufacture of solid oral dosage forms
Pharmaceutical Science,Announcement from the publishers
Pharmaceutical Science,Molecular imaging nanoprobes for theranostic applications
Pharmaceutical Science,Covalent nano delivery systems for selective imaging and treatment of brain tumors
Pharmaceutical Science,Surface modification of nanoparticles to oppose uptake by the mononuclear phagocyte system
Pharmaceutical Science,Engineering in vitro immune-competent tissue models for testing and evaluation of therapeutics
Pharmaceutical Science,OncoGel (ReGel/paclitaxel) — Clinical applications for a novel paclitaxel delivery system
Pharmaceutical Science,P-glycoprotein  secretory transport  and other barriers to the oral delivery of anti-HIV drugs
Pharmaceutical Science,Collagen gel systems for sustained delivery and tissue engineering
Pharmaceutical Science,Improved peptide vaccine strategies  creating synthetic artificial infections to maximize immune efficacy
Pharmaceutical Science,mRNA – A game changer in regenerative medicine  cell-based therapy and reprogramming strategies
Pharmaceutical Science,Drug delivery in degenerative joint disease: Where we are and where to go?☆
Pharmaceutical Science,Peptide and peptide analog transport systems at the blood?CSF barrier
Pharmaceutical Science,Particulate delivery systems for biodefense subunit vaccines
Pharmaceutical Science,Tissue engineering strategies to study cartilage development  degeneration and regeneration
Pharmaceutical Science,α-Amino acid N-carboxyanhydride (NCA)-derived synthetic polypeptides for nucleic acids delivery
Pharmaceutical Science,Navigating the landscape of RNA delivery systems in cardiovascular disease therapeutics
Pharmaceutical Science,Fluorescence microscopy to follow the targeting of liposomes and micelles to cells and their intracellular fate
Pharmaceutical Science,Role of CFD based in silico modelling in establishing an in vitro-in vivo correlation of aerosol deposition in the respiratory tract
Pharmaceutical Science,Strategies targeting tumor immune and stromal microenvironment and their clinical relevance
Pharmaceutical Science,Pharmacokinetics  biodistribution and cell uptake of antisense oligonucleotides
Pharmaceutical Science,Biodegradable hydrogels in drug delivery
Pharmaceutical Science,Advances in simultaneous DSC–FTIR microspectroscopy for rapid solid-state chemical stability studies: Some dipeptide drugs as examples
Pharmaceutical Science,Blood–brain barrier permeability to small and large molecules
Pharmaceutical Science,Clinical utility of non-EpCAM based circulating tumor cell assays
Pharmaceutical Science,On the formulation of pH-sensitive liposomes with long circulation times
Pharmaceutical Science,Delivery of lipids and liposomal proteins to the cytoplasm and Golgi of antigen-presenting cells
Pharmaceutical Science,Bench-to-bedside translation of dendrimers: Reality or utopia? A concise analysis
Pharmaceutical Science,Endothelial cell receptors
Pharmaceutical Science,Tissue perfusion and oxygenation with blood substitutes
Pharmaceutical Science,Cellular uptake of antisense oligodeoxynucleotides
Pharmaceutical Science,Molecular modeling in structural nano-toxicology: Interactions of nano-particles with nano-machinery of cells
Pharmaceutical Science,“Old Drugs  New Tricks” – Local controlled drug release systems for treatment of degenerative joint disease
Pharmaceutical Science,Superparamagnetic iron oxide nanoparticles (SPIONs): Development  surface modification and applications in chemotherapy
Pharmaceutical Science,Corrigendum to “Optimization  evaluation  and characterization of molecularly imprinted polymers” [Advanced Drug Delivery Reviews 57 (2005) 1779-1794]
Pharmaceutical Science,Polymer-modified proteins: preclinical development and regulatory strategies
Pharmaceutical Science,Liposomes as drug carriers for polyene antibiotics
Pharmaceutical Science,Biodegradable nanoparticles for drug and gene delivery to cells and tissue
Pharmaceutical Science,Theoretical models for iontophoretic delivery
Pharmaceutical Science,Pathogenesis  prediction and trials for the prevention of insulin-dependent (type 1) diabetes mellitus1Abbreviations: s.c.  subcutaneous; i.p.  intraperitoneal; i.v.  intravenous; IFA  incomplete Freund's adjuvant; DTP  diphtheria-tetanus-pertussis; LCMV  lymphocytic choriomeningitis virus; GAD  glutamic acid decarboxylase; ICA  islet cell autoantibody; JDF  juvenile diabetes foundation; IAA  insulin autoantibody; GAA  glutamic acid decarboxylase autoantibody; DM  diabetes mellitus; RIA  radioimmunoassay; AA  autoantibody; kD  kilodalton; FPIR  first phase insulin release; IIF  indirect immunofluoresence; IGT  impaired glucose tolerance; OGT  oral glucose tolerance.1
