Category,Title
Biochemistry,Triosephosphate isomerase of the hyperthermophile Thermoproteus tenax: thermostability is not everything
Biochemistry,Release of Lysosomal Acid Phosphatase by Extracts from Oral Streptococci
Biochemistry,Aliphatic Chemistry  Volume 4: A Specialist Periodical Report of the Chemical Society
Biochemistry,Crystallographic Studies of Triose Phosphate Isomerase
Biochemistry,RHO FAMILY PROTEINS AND SIGNAL TRANSDUCTION
Biochemistry,Synthesis of a potential heterobifunctional cross-linking reagent with specificity for lysine residues
Biochemistry,Regulation of growth kinetics of endometrial cells in primary culture
Biochemistry,Fibre type-specific expression of the calpain proteolytic system in skeletal muscle
Biochemistry,A novel procedure for the separation of high-density lipoprotein subspecies by affinity chromatography
Biochemistry,Effect of calcium on the binding of α-bungarotoxin to isolated sarcolemmal membranes
Biochemistry,On thermoadaptation molecular mechanism of marine invertebrates
Biochemistry,The importance of ribosome production  and the 5S RNP–MDM2 pathway  in health and disease
Biochemistry,Biochemical and genetic studies in a family with shortchaim acyl-COA dehydrogenase (SCAD) deficiency
Biochemistry,Studies of presynaptic kainate and quisqualate effects on [Ca2+]i and phosphoinositide metabolism
Biochemistry,New Developments in Anti-Fertility Drugs: Clinical Perspectives
Biochemistry,Purification of rat brain cysteine sulphinate decarboxylase (EC 4.1.1.29)
Biochemistry,Cellular Preservation or Damage During Myocardial Anoxia: A Biochemical and Electron-Microscopic Investigation
Biochemistry,Synthesis and Enzymic Properties of a 63-Residue Analogue of Ribonuclease A
Biochemistry,Fe parameters and erythrocytic parameters in experimental hypothyroidism
Biochemistry,Handbook of Mutagenicity Test Procedures
Biochemistry,Regulatory design and function in metabolism
Biochemistry,Molecular cloning and characterization of four new antigens of <i>Onchocerca volvulus</i>
Biochemistry,Blotting analysis of adhesive proteins: an evaluation of the technique using B16F 10 malignant melanoma cells
Biochemistry,Strategies for the inhibition of neuropeptide-metabolizing enzymes
Biochemistry,A structural basis for mosaic protonic energy coupling
Biochemistry,LDL Receptor-related Protein and Proteoglycans as Components of the Midkine Receptor
Biochemistry,Action of some analogues of neurokinin A on the growth of skin and synovial fibroblasts <i>in vitro</i>
Biochemistry,Nature of the activation and active site of ribulose bisphosphate carboxylase from the electron-paramagnetic-resonance transition state enzyme-Mn complexes
Biochemistry,The Amino Acid Sequence of Yeast Phosphoglycerate Mutase
Biochemistry,Regulation of a cell surface protease by inhibitors <i>in vivo</i> exhibited by benign and malignant melanocytes
Biochemistry,The reaction of human xanthine dehydrogenase with NADH
Biochemistry,Differential scanning calorimetry study of the thermal unfolding of sarcoplasmic reticulum Ca2+  Mg2+-ATPase from rabbit skeletal muscle
Biochemistry,Synthetic and conformational studies of the alpha subunit cytoplasmic domain of the immunoglobulin E receptor
Biochemistry,β2-Adrenergic receptor-induced proliferation of human cardiac fibroblasts
Biochemistry,The multiple roles of the nucleocapsid in retroviral RNA conversion into proviral DNA by reverse transcriptase
Biochemistry,Expression of annexins in the human neuroblastoma SH-SY5Y
Biochemistry,Proteins-Ligand Interactions — Teaching The Concepts “To Be Announced”
Biochemistry,Proteomic strategies in bladder cancer
Biochemistry,Biomembranes (Volume 7)
Biochemistry,Society and the Human Genome
Biochemistry,An N-terminal truncated form of Orp150 is a cytoplasmic ligand for the anti-proliferative edible mushroom Agaricus bisporus lectin and is required for NLS-dependent nuclear protein import
Biochemistry,Antioxidants and the prevention of cataract
Biochemistry,Concanavalin A receptor-associated GTP-binding proteins
Biochemistry,The erythrocyte nucleoside transporter is a glycoprotein
Biochemistry,DEMONSTRATION OF A PRECURSOR OF MITOCHONDRIAL ASPARTATE AMINOTRANSFERASE (mAATase) IN CULTURED CHICKEN EMBRYO FIBROBLASTS (CEF)
Biochemistry,Pharmacokinetic behaviour of a deglycosylated t-PA mutant lacking the growth <i>factor</i> domain
Biochemistry,Effect of Phenobarbital and other Xenobiotics on the Repression <i>in ovo</i> of Chick Embryo Uridine Diphosphate Glucuronyltransferase Activity
Biochemistry,TMAIpha: A software tool for analysis of transmembrane region alpha helices
Biochemistry,PROSTAGLANDIN SYNTHASE ACTIVITY IN TISSUES FROM GUINEA PIGS FED POLYUNSATURATED FATTY ACID (PUFA) SUPPLEMENTED DIETS
Biochemistry,FLUORESCENT AGGREGATES OF GAMMA GLOBULIN GENERATED BY PHAGOCYTOSING WHITE CELLS
Biochemistry,MTP International Review of Science: Synthesis of Amino Acids and Proteins (Biochemistry Series One  Volume 7)
Biochemistry,Immunoaffinity cell partitioning of erythrocytes
Biochemistry,Mitochondrial AAA proteases: Control of biogenesis and maintenance of respiratory chain complexes
Biochemistry,Effects of Temperature and Reagent Size on the Reaction of the Thiol Groups of Rabbit Muscle Creatine Kinase
Biochemistry,Endocrinology and Biochemistry of Uteroglobin and other Proteins involved in Blastocyst Development
Biochemistry,CSBB: synthetic biology research at Newcastle University
Biochemistry,Decreased Excretion of Polyamines from BHK-21/C13 Cells Treated with α-Methylornithine
Biochemistry,INHIBITION OF VERY LONG CHAIN FATTY ACID SYNTHESIS IN BARLEY AND WILD OATS BY THIOCARBAMATE HERBICIDES
Biochemistry,Determination of cyclic nucleotide-responsive protein kinase activity by quantitative fast atom bombardment mass spectrometry
Biochemistry,Purification and characterization of β-glucosidase and xylanase from <i>Sporotrichum thermophile</i> and <i>Chaetomium thermophile</i> respectively
Biochemistry,Effect of inhibitors of ADP-ribosylation on NAD+ metabolism in leukaemic cells
Biochemistry,The effect of maternal protein deficiency on the expression of the growth arrest specific gene 6 (gas6) in the fetal kidney
Biochemistry,Single-molecule fluorescence-based studies on the dynamics  assembly and catalytic mechanism of the spliceosome
Biochemistry,The interaction of ubiquinone-10 with phospholipid bilayers studied by difference infrared spectroscopy
Biochemistry,Elevated circulating plasma NADH oxidising activity of xanthine oxidoreductase in plasma
Biochemistry,Development of a 3 3′ 5-tri-iodothyronine enzyme-linked immunosorbent assay
Biochemistry,REGULATION OF MILK PROTEIN SECRETION: PLD-DEPENDENT AND -INDEPENDENT MECHANISMS
Biochemistry,Advances in Experimental Medicine and Biology  Volume 53: Cell Impairment in Aging and Development
Biochemistry,Glycosaminoglycan distribution in individual normal and balloon-catheter injured rabbit aortae (intima-media)
Biochemistry,Energy coupling to K+ transport via the Trk system of <i>Escherichia coli</i>
Biochemistry,Dyslipoproteinaemia in femoro-popliteal bypass patients
Biochemistry,The inhibition of stimulus-secretion coupling in pancreatic islets by volatile anaesthetics does not involve pertussis toxin sensitive G-proteins
Biochemistry,Purification of Methionine-Accepting Transfer Ribonucleic Acid from <i>Scenedesmus obliquus</i> D3
Biochemistry,The effect of oxygen concentration on the function of human Hep G2 hepatoma cells and primary cultures of rat hepatocytes
Biochemistry,PURIFICATION AND PROPERTIES OF AN ENDO-1 4-β-GLUCANASE FROM <i>C. THERMOCELLUM</i>
Biochemistry,Pyrrolo-1 5-benzoxazepines: A new class of apoptotic agents
Biochemistry,ACTIVE OXYGEN-MEDIATED CHROMOSOMAL 1~2 Mbp GIANT DNA FRAGMENTATION LEADING TO APOPTOSIS IN RAT GLIOMA CELLS TREATED WITH GLUTAMATE
Biochemistry,Gene discovery through expressed sequence tag (EST) in <i>Porphyridium</i> sp.: Search for genes of industrial and scientific importance
Biochemistry,FINDPROBE: A computer program to locate potential probe sequences in DNA
Biochemistry,Nutritional Evaluation of Long-Chain Fatty Acids in Fish Oil
Biochemistry,Sulphate and fucose incorporation into synaptic membrane glycoproteins
Biochemistry,Effect of Hormones on Lipogenesis in Mammary Explants Taken from Rabbits at Different Stages of Pregnancy and Lactation
Biochemistry,RATE OF CALCIUM TRANSPORT BY RAT LIVER MITOCHONDRIA
Biochemistry,INTERACTIONS OF α-CHYMOTRYPSINOGEN A WITH SOME ALKYLUREAS
Biochemistry,Characterization of the human calcitonin-gene-related peptide receptor
Biochemistry,eIF2B: recent structural and functional insights into a key regulator of translation
Biochemistry,Identifying plant cell-surface receptors: combining ‘classical’ techniques with novel methods
Biochemistry,The Biochemistry of the Visual Cycle
Biochemistry,INFLUENCE OF SOME ALCOHOLS ON SORBITOL DEHYDROGENASE
Biochemistry,Cancer Biology Reviews  Volume 2
Biochemistry,Thymidylate synthase as a target in cancer chemotherapy
Biochemistry,Probing the stability of the class II peroxidase from Coprinus cinereus
Biochemistry,APOPTOSIS INDUCED BY 9-  10-OH STEARIC ACIDS IN HUMAN HT29 ADENOCARCINOMA CELLS
Biochemistry,An automated syringe system for measurements at short reaction times
Biochemistry,ANDROGENIC CONTROL OF PROSTATIC PYRUVATE DEHYDROGENASE
Biochemistry,Methylation demand and the control of homocysteine metabolism
Biochemistry,EFFECT OF COMPACTIN  (-) -HYDROXYCITRATE AND OLEATE ON THE REGULATION OF CHOLESTHROL SYNTHESIS IN HEPATOCYTES
Biochemistry,Titration of the external NADH dehydrogenase and the alternative oxidase in plant mitochondria
Biochemistry,The Kinetics of Human Erythrocyte Acetylcholine Hydrolase before and after Solubilization with Triton X-100
Biochemistry,Molybdate-dependent expression of the periplasmic nitrate reductase in <i>Bradyrhizobium japonicum</i>
Biochemistry,Cytochemical Bioassays: Techniques and Clinical Applications
Biochemistry,Heparin induces apoptosis in human peripheral blood neutrophils
Biochemistry,Inhibition of guanidinobenzoatase with mercuric chloride and <i>m</i>-iodobenzylguanidine
Biochemistry,Construction and expression of a functional chimeric receptor from PDGFr-β and c-erbB-2
Biochemistry,Partial Purification of Two Lithocholic Acid-Binding Proteins from Rat Liver 100000<i>g</i> Supernatants
Biochemistry,Inverted Repeat Sequences in <i>Physarum polycephalum</i> Nuclear Deoxyribonucleic Acid
Biochemistry,Consequences of bacterial attachment in the urinary tract
Biochemistry,MAP kinase tight binding to dual-specificity phosphatases: A mechanism for enzymatic specificity
Biochemistry,N.m.r. structural studies on the tyrosine kinase domain of the human insulin receptor
Biochemistry,Antisense oligonucleotide-mediated inhibition of mutant p53 expression
Biochemistry,Studies on the Relationship between Effects on Membranes and Ribosomal Aggregates in High-Power Electron Micrography and on Macromolecular Synthesis Induced by Drugs and Environmental Chemicals
Biochemistry,Phosphoglycerate kinase from C4 plant <i>Amaranthus cruentus L</i>
Biochemistry,Cellular Pi concentration and Pi uptake do not always change in parallel in cultured fibroblasts and osteoblasts
Biochemistry,Relevance of hepatic lipase to the metabolism of triacylglycerol-rich lipoproteins
Biochemistry,The mineral elements in homoeostasis and morphogenesis
Biochemistry,Co-operativity in Chlorpromazine-Human Serum Albumin Interactions
Biochemistry,Betaine metabolism in the human neonate
Biochemistry,Calcium-activated proteinases in human skeletal muscle
Biochemistry,IDENTIFICATION OF THE C3B BINDING SITE IN A RECOMBINANT VWF-A DOMAIN OF COMPLEMENT FACTOR B BY LASER DESORPTION/IONISATION MASS SPECTROMETRY AND HOMOLOGY MODELLING
Biochemistry,STUDY OF THE TRIGGERING MECHANISM OF THE ANTICOAGULATING SYSTEM OF THE ORGANISM
Biochemistry,5 Antioxidant prevention of tumour promoter induced inhibition of intercellular communication in renal cell lines
Biochemistry,An Introduction to the Physical Chemistry of Biological Organization
Biochemistry,Detection of the <i>Msp</i> I restriction fragment length polymorphism within the COLIA2 collagen gene
Biochemistry,State of the lipid and fatty acid composition in chloroplasts of <i>Nicotiana tabacum</i> under the influence of an increased CO2 partial pressure of 700 p.p.m.
Biochemistry,Control of neonatal hepatic fatty acid oxidation and ketogenesis by CPT 1 in health and disease
Biochemistry,Characterization of the insulin-secretory defect in fed adult Aston <i>ob/ob</i> mice: Lack of effect of glibenclamide
Biochemistry,Subunit structure and phosphorylation of the cardiac L-type calcium channel
Biochemistry,Effect of differential growth conditions on the dTTP pool size in herpes simplex virus-infected Vero cells
Biochemistry,Control of Herpes Simplex Virus Transcription
Biochemistry,Reverse-phase high-performance liquid chromatographic analysis of short-  medium- and long-chain acylcarnitines in urine and plasma
Biochemistry,Studies on some Metalloenzymes in Aqueous/Organic Solvents at Subzero Temperatures
Biochemistry,Restriction-endonuclease digestion of topoisomer families
Biochemistry,Atypical L-type channels are down-regulated in hypoxia
Biochemistry,Intestinal Absorption and Malabsorption
Biochemistry,Enzyme Regulation by Reversible Phosphorylation—Further Advances (Molecular Aspects of Cellular Regulation  Volume 3)
Biochemistry,Maturation of cytokine receptors in preparation for birth
Biochemistry,Possible aggregatory effect on the catalytic activity of human plasma kallikrein: a cautionary note for kineticists
Biochemistry,TAT INDUCTION BY A STEROID-PULSE
Biochemistry,Effects of denervation on calcium uptake and release pathways of rabbit skeletalmuscle mitochondria
Biochemistry,The cyclin-dependent kinase inhibitor P57kip2 exhibits a dynamic and temporally regulated expression pattern during embryonic morpho-genesis
Biochemistry,INHIBITION OF NUCLEAR RIBONUCLEASE DURING TRANSCRIPTION IN VITRO
Biochemistry,Applications of Chemical Ionization Mass Spectrometry
Biochemistry,Compartmentation and Supply of Cholesterol: Two Important Factors in the Co-ordinate Regulation of Hydroxymethylglutaryl-CoA Reductase and Cholesterol 7α-Hydroxylase
Biochemistry,Immunogenetics and Immunodeficiency
Biochemistry,Liver-specific acid-soluble proteins that accompany nucleosomal-core histones but which have higher molecular weights and a lower content of basic amino acids
Biochemistry,OLIGODENDROCYTE DEATH INDUCED BY RECOMBINANT HUMAN INTERLEUKIN 2
Biochemistry,A Correction to Weber's Description of Ligand Binding by Allosteric Proteins
Biochemistry,Teaching Biochemistry and Molecular Biology: new approaches for students with a poor background in Chemistry
Biochemistry,Control analysis of gene expression
Biochemistry,Using NMR as a Probe of Protein Structure and Function
Biochemistry,The interaction of CGRP with its receptors
Biochemistry,Expression of haematopoietic cell markers by retinal pigment epithelial cells and Muller cells
Biochemistry,The role of lactate in thyroid cell differentiation <i>in vitro</i>
Biochemistry,CHARACTERIZATION OF THE THYROTROPHIN RECEPTOR
Biochemistry,Targeting of neutral endopeptidase 24.11 in polarized cells
Biochemistry,On memory  morphogenesis and the hormonal control of transcription
Biochemistry,Influence of Substituents at the 11-Position on the Utilization of 20-Oxo Steroid Substrates by Cortisone Reductase
Biochemistry,The preparation and characteristics of immunoliposomes for targeting to tumour cells (A 431)
Biochemistry,SDS-ELECTROPHORESIS - COMPARATIVE STUDIES ON FERRITIN AND APOFERRITIN
Biochemistry,Tha effect of tranaforming growth factor beta1 on the function of HepG2 hepatoma cells
Biochemistry,Metallo-endopeptidases of rodent kidney brush-border membranes
Biochemistry,Kinetics of G-protein-coupled receptor signalling and desensitization
Biochemistry,Half-life in the fos lane: mechanisms underlying rapid decay of c-fos proto-oncogene transcript
Biochemistry,Blue-Green Bacteria: Status and Photoautotrophic Metabolism
Biochemistry,The Nature and Location of the Adenosine Triphosphatase Activity in the Epithelial Cells of Human Small Intestine
Biochemistry,Free energy change difference relationships in protein modification reactions: utilization of the free energy of the reversible protein-modifying agent binding towards the rate enhancement of protein covalent modification
Biochemistry,Metabolism of testosterone by mixed human axillary bacteria
Biochemistry,Inhibition of Specific Collagenase by α2-Macroglobulin
Biochemistry,Surfactant metabolism: the role of specific apoproteins
Biochemistry,35 A non-specific soluble dipeptide hydrolase from guinea-pig brain
Biochemistry,Bcl-2 and FKBP12 bind to IP3 and ryanodine receptors at overlapping sites: the complexity of protein–protein interactions for channel regulation
Biochemistry,The role of the extracellular loops of the CGRP receptor  a family B GPCR
Biochemistry,Prenatal diagnosis of non-ketotic hyperglycinaemia
Biochemistry,Oxidation of thiols by stimulated human polymorphonuclear leucocytes
Biochemistry,Scheme of RNA transcription in calicivirus-infected cells
Biochemistry,Effects of low-protein diet and starvation on the activity of branched-chain 2-oxoacid dehydrogenase kinase
Biochemistry,Heat shock modulates prion protein expression in human NT-2 cells
Biochemistry,Studies on toxicity of N-terminal fragments of the non-Aβ component of Alzheimer's disease amyloid
Biochemistry,RAGE serves as a Signal Transduction Receptor for Aβ fibrils Mediating cell Stress
Biochemistry,MOLECULAR BASIS OF INHERITED DISORDERS OF ISOPRENOID BIOSYNTHESIS
Biochemistry,The effect of liposomally entrapped chelating agents on iron-overloaded rats
Biochemistry,Enzyme inhibitory activity of chicken anti-(rat lipoprotein lipase) serum
Biochemistry,Conformational energy calculations on the glycan chain of peptidoglycan
Biochemistry,Enzyme Mechanisms: Fast Reaction and Computational Approaches
Biochemistry,Histochemical and Ultrastructural Analysis of the Effect of Electromagnetic Radiation on Rat Liver and Brain
Biochemistry,Biochemistry  2nd Edition
Biochemistry,Solubilization and reconstitution of the K+-selective channel of rabbit skeletal-muscle sarcoplasmic reticulum
Biochemistry,Characterization of the sea urchin egg receptor for sperm
Biochemistry,Translational response to stress in fission yeast
Biochemistry,The generation of free acid SBFI within the matrix of isolated rat heart mitochondria and its use to estimate matrix [Na+]
Biochemistry,Biological production and consumption of gaseous organic sulphur compounds
Biochemistry,Mechanism of uncoupling protein action
Biochemistry,Unique functional composition of metazoan genomes
Biochemistry,Metabolism of succinate by <i>Paracoccus denitrificans</i>
Biochemistry,New insights into the mechanochemical coupling mechanism of kinesin–microtubule complexes from their high-resolution structures
Biochemistry,Peptides presented by HLA molecules and clinical applications
Biochemistry,Evidence that sequential solubilization of the bile canalicular membrane occurs during the onset of bile acid-induced cholestasis
Biochemistry,Immunizing against adipose plasma membranes to reduce body fat: effects on plasma metabolites and insulin
Biochemistry,EXPRESSION OF EPIDERMAL GROWTH FACTOR AND EPIDERMAL GROWTH FACTOR RECEPTOR IN BLADDER CANCER
Biochemistry,ESTRAMUSTINE INDUCES APOPTOSIS IN MALIGNANT GLIOMA IN THE CLINICAL SITUATION
Biochemistry,Design and synthesis of substrate-derived n-acylaminoalkyl 2-pyridyl disulphides as probes of cysteine proteinase mechanism
Biochemistry,The Induction of Chloroplast Fluorescence <i>in vivo</i>
Biochemistry,The Formation of Lipid-Linked Sugars as Intermediates in Glycoprotein Biosynthesis by a Membrane Preparation of Chick Embryos
Biochemistry,Inhibition of kidney prolidase by phosphonic compounds
Biochemistry,Origin  accumulation and mobilization of salivary prostaglandin precursors in the lone star tick
Biochemistry,Possible role of free fatty acids in brush-border membrane iron transport
Biochemistry,Bovine Serum Albumin Activation of Ox Liver Butyryl-Coenzyme A Synthetase
Biochemistry,Effects of angiotensin converting enzyme inhibition on cardiac collagen in hypertensive and normotensive rats
Biochemistry,Water  ions and membrane proteins: how would Darwin look at cytochromes and channels?
Biochemistry,Do mitochondrial DNA mutations have a role in neurodegenerative disease?
Biochemistry,Holliday junctions and the interplay of DNA replication  transcription and repair
Biochemistry,The Persistence  Translocation and Metabolism of Adenosine 3′:5′-Cyclic Monophosphate Generated in Isolated Cerebral Tissues by Electrical Excitation
Biochemistry,Age-related changes in the proteolysis of α-crystallin fragments in bovine lens
Biochemistry,Embryonic protein nutrition and teratogenesis
Biochemistry,The non-receptor tyrosine kinase ACK: regulatory mechanisms  signalling pathways and opportunities for attACKing cancer
Biochemistry,D-LYSERGIC ACID ACTIVATING ENZYME FROM CLAVICEPS PURPUREA
Biochemistry,The influence of diet on the activity of certain lipogenic and gluconeogenic enzymes in sheep liver and adipose tissue
Biochemistry,Application of breath pentane analysis to monitor age-related change in free radical activity
Biochemistry,Lysosomes in Biology and Pathology  Volume 4
Biochemistry,Partial Purification and Some Properties of Acetyl-Coenzyme A Carboxylase from Bovine Mammary Tissue
Biochemistry,PtdIns(3 4 5)<i>P</i>3 and inositol depletion as a cellular target of mood stabilizers
Biochemistry,SIGNAL PROCESSING THROUGH THE ETHYLENE RECEPTOR ETR1 FROM <i>ARABIDOPSIS thaliana</i>
Biochemistry,Studies on the membrane anchoring of <i>Escherichia coli</i> penicillin-binding protein 5
Biochemistry,The DNA Story: A Documentary History of Gene Cloning
Biochemistry,ASTONISHINGLY REMARKABLE PARALLELISM IN INDUCTION OF DIFFERENT DEFENCE REACTIONS IN <i>Allium cepa</i> CELL CULTURE
Biochemistry,Heterogeneity of the iron cores in hepatic haemosiderins from primary and secondary haemochromatosis
Biochemistry,The role of Snu114p during pre-mRNA splicing
Biochemistry,Cromoglycate selectively inhibits a rat liver microsomal lipid antioxidant system which is triggered by the cellular energy charge
Biochemistry,FLOW CYTOMETRIC ANALYSIS OF APOPTOTIC LYMPHOCYTES WITH ANNEXIN V AND DiOC6 AFTER IN VITRO IRRADIATION
Biochemistry,Structure of the cytoplasmic face of the lymphocyte surface membrane
Biochemistry,Tissue-specific regulation of platelet aggregation: inhibition by rat liver cytosol
Biochemistry,DIFFERENTIAL REQUIREMENT FOR THE MEK/ERK CASCADE IN REGULATING FOS AND JUN EXPRESSION BY LPA AND EGF IN RAT-1 CELLS
Biochemistry,Similarities between ATP-dependent and ion-coupled multidrug transporters
Biochemistry,The effect of surfactants and aortic lipids on the elastin-elastase reaction
Biochemistry,Inhibition of gluconeogenesis and urea synthesis in isolated rat hepatocytes by acetazolamide
Biochemistry,Endothelial cells: Heparin modulates the induction of functional antigen presentation by IFN-γ
Biochemistry,Plasma glutamate levels in normal subjects and in patients with amyotrophic lateral sclerosis
Biochemistry,112 Exploring the structural flexibility of 5m-cytosine-DNA methyltransferases
Biochemistry,Tracer sedimentation equilibrium: a powerful tool for the quantitative characterization of macromolecular self- and hetero-associations in solution
Biochemistry,Substrate specificity of the insulin receptor tyrosine kinase domain
Biochemistry,Electrophoresis and silver staining of the proteins of wool and speciality fibres
Biochemistry,Role of the octapeptide repeat region of the prion protein in copper homeostasis and endocytosis
Biochemistry,Photolytic studies on cytochrome <i>c</i> peroxidase from <i>Pseudomonas aeruginosa</i>
Biochemistry,Molecular cloning of human and rabbit UDP-<i>N</i>-acetylglucosamine: α-3-D-mannoside <i>β</i>-1  2-<i>N</i>-acetylglucosaminyltransferase I
Biochemistry,Ionic Effects on the Transport of Sugars in Rat Liver Lysosomes
Biochemistry,LIGHT AND ELECTRON MICROSCOPY OF APOPTOSIS IN IRRADIATED HUMAN LYMPHOCYTES
Biochemistry,Advances in Biochemical Engineering  Volume 4
Biochemistry,Regulation of glycogen synthesis in human muscle cells
Biochemistry,A potential motor neurone-specific monoclonal antibody (MN-1)
Biochemistry,DEGRADATION OF TOPOISOMERASE 11α DURING ADENOVIRUS E1A-INDUCED APOPTOSIS IS MEDIATED BY THE ACTIVATION OF THE UBIQUITIN PROTEOLYSIS SYSTEM
Biochemistry,You can lead a macrophage to an inflammatory site but can you make it eat?
Biochemistry,Enzymes of Nuclear Nicotinamide-Adenine Dinucleotide Metabolism
Biochemistry,Handbook of Psychopharmacology  Volume 1: Biochemical Principles and Techniques in Neuropharmacology
Biochemistry,Protein expression and development of oxidase “priming” in maturing HL60 cells
Biochemistry,Identification of rat liver cDNA sequences using a panel of monoclonal antibodies to a human <i>P</i>-450III form
Biochemistry,Enzymes of the lysosomal membrane
Biochemistry,The effect of high-density lipoprotein on the lipolysis of triacylglycerol <i>in vitro</i>
Biochemistry,Traditional concepts of metabolic control mislead more than enlighten
Biochemistry,Identification of B-cell epitopes
Biochemistry,Peptide derivatives as prodrugs
Biochemistry,α-<scp>d</scp>-Mannosidases in Rat Skeletal Muscle
Biochemistry,Stability of feruloyl esterases from <i>Aspergillus</i>
Biochemistry,Regulation of Protein Biosynthesis During Early Plaice (<i>Pleuronectes platessa</i>) Embryogenesis
Biochemistry,Fibronectin fragments in rheumatoid arthritis
Biochemistry,Suitability of B65 and SH-SY5Y neuroblastoma cells as models for ‘in vitro’ neurotoxicity testing
Biochemistry,Lectin binding of pregnancy-associated plasma protein A purified from different sources
Biochemistry,<i>In situ</i> hybridisation of a Y Chromosome-specific probe to male myoblasts after implantation into female skeletal muscle
Biochemistry,Assembly and function of protein-RNA sub-complexes of the mammalian signal recognition particle
Biochemistry,Brown adipose tissue thermogenesis and the energetics of pregnancy and lactation in rodents
Biochemistry,Retention of orotic acid effect on very low density lipoproteins secretion in cultured hepatocytes
Biochemistry,Engineering aequorin to measure Ca2+ in defined compartments of living cells
Biochemistry,STYX: a versatile pseudophosphatase
Biochemistry,Handbook of Genetics  Volume 5: Molecular Genetics
Biochemistry,Diabetes and Anoxia: Studies with the Isolated Perfused Rat Heart
Biochemistry,X-irradiation- and carcinogen-induced proteins in cultured CHO cells
Biochemistry,Comparison of effects of chylomicrons and chylomicron remnants on agonist-induced endothelium-dependent relaxation in rat aorta
Biochemistry,Signal transduction in photoreceptors
Biochemistry,Conformation of the Pf1 coat protein in the phage and in a lipid membrane
Biochemistry,Insulin suppression is the primary mediator of changes in circulating metabolites during surgery in man
Biochemistry,Enzymes and resistance to insecticides in <i>Heliothis virescens</i>
Biochemistry,N-Myristoylation of the catalytic subunit of PK-A: does this covalent modification specify receptor recognition?
