Category,Title
Accounting,Evaluating multiple sign change and mixed projects using the return on invested capital model
Accounting,Corporate environmental disclosure and political connection in regulatory and leadership changes: The case of China
Accounting,Levers of eco-control and competitive environmental strategy
Accounting,THE ENVIRONMENTAL REPORTING EXPECTATIONS GAP: AUSTRALIAN EVIDENCE
Accounting,CHALK AND CHEESE: GROUNDED THEORY CASE STUDIES OF THE INTRODUCTION AND USAGE OF ACTIVITY-BASED INFORMATION IN TWO BRITISH BANKS
Accounting,Financial accounting cases
Accounting,The impact of the UK's Modern Slavery Act (2015) on the disclosure of FTSE 100 companies
Accounting,Water management accounting and the wine supply chain: Empirical evidence from Australia
Accounting,The application of machine learning to study fraud in the accounting literature
Accounting,Obituary—Professor Mary Bowerman
Accounting,Issues in multinational accounting
Accounting,Financial accountability &amp; management vol. 4 no. 1 Spring 1988
Accounting,Weathering exchange rates: estimating the effect of climate change vulnerability on foreign currency hedging using a text-based approach
Accounting,Does online interaction between firms and investors reduce stock price crash risk?
Accounting,Accounting in socialist countries
Accounting,Corporate Takeover And Shareholders' Wealth In Hong Kong
Accounting,Accounting conservatism: A review of the literature
Accounting,Local creative culture and audit fees
Accounting,A comprehensive comparison of corporate environmental reporting and responsiveness
Accounting,Gaming the FTSE 100 index
Accounting,Management accounting innovation in electronics firms vol. 3
Accounting,Call for Paper
Accounting,Research directions in accounting history
Accounting,Data warehousing and the management accountant
Accounting,The impact of audit quality on real and accrual earnings management around IPOs
Accounting,Nonresponse bias in mail accounting surveys: A pedagogical note
Accounting,BOOK REVIEW: FAIR SHARES: THE FUTURE OF SHAREHOLDER POWER AND RESPONSIBILITY
Accounting,The impact of mandatory versus voluntary auditor switches on stock liquidity: Some Korean evidence
Accounting,FACTORS IMPACTING ON ACCOUNTING LAG: AN EXPLORATORY STUDY OF RESPONDING TO TQM
Accounting,AN INVESTIGATION OF AUSTRALIAN AUDITORS’ USE OF THE MANAGEMENT REPRESENTATION LETTER
Accounting,Accounting and Business Research. Special issue on: “The societal relevance of management accounting”
Accounting,The relationship between cost system complexity  purposes of use  and cost system effectiveness
Accounting,Quantitative methods (Longman Exam Guides)
Accounting,Rethinking the Career Anchors Inventory framework with insights from a finance transformation field study
Accounting,Journal of business finance &amp; accounting vol. 18 no. 3 April 1991
Accounting,Critical reflections on research approaches  accounting regulation and the regulation of accounting
Accounting,Self-regulation versus government oversight: audit fees research
Accounting,Accounting for Non-Specialists
Accounting,Bridging the gap between accounting and finance
Accounting,The comprehensibility of taxation
Accounting,The validity of the standard leasing formula: A note
Accounting,Stock exchange oversight and investor quotes: Evidence from initial public offering comment letters in China
Accounting,Disclosure of going concern uncertainties in company accounts: the impact of a new reporting regime
Accounting,September 2005 Issue
Accounting,Factors impacting accounting research output in developing countries: An exploratory study
Accounting,THE RELATIONSHIP BETWEEN BOARD STRUCTURE AND FIRM PERFORMANCE IN THE UK
Accounting,International accounting and auditing trends  vols 1 &amp; 2
Accounting,Information systems management in practice
Accounting,Performance management systems' stability: Unfolding the human factor – A case from the Italian public sector
Accounting,The effect of DEFRA guidance on greenhouse gas disclosure
Accounting,CORPORATE EQUAL OPPORTUNITIES (NON-) DISCLOSURE
Accounting,The School’s Out effect: A new seasonal anomaly!
Accounting,The information needs of bankers dealing with large and small companies
Accounting,Determinants and consequences of voluntary corporate social responsibility disclosure: Evidence from private firms
Accounting,A note on the definitions of expense used in certain conceptual frameworks
Accounting,Financial reporting in the UK and EEC
Accounting,Takeover premiums and the perception of auditor independence and reputation
Accounting,Full costing versus variable costing: Does the choice still matter? An empirical exploration of UK manufacturing companies 1988–2002
Accounting,The public accountability index: crafting a parametric disclosure index for annual reports
Accounting,Environmental disclosure and environmental risk: Sceptical attitudes of UK sell-side bank analysts
Accounting,Accounting in the foreign exchange market
Accounting,Accounting for brands: A review essay
Accounting,OF MESSINESS  SYSTEMS AND SUSTAINABILITY: TOWARDS A MORE SOCIAL AND ENVIRONMENTAL FINANCE AND ACCOUNTING
Accounting,The budget model
Accounting,Accounting and finance in UK universities: Academic labour  shortages and strategies
Accounting,Do powerful chief executives influence the financial performance of UK firms?
Accounting,Research in Third World accounting volume 1 1990
Accounting,Individual differences in managerial accounting judgments and decision making
Accounting,When corporate culture matters: The case of stakeholder violations
Accounting,Accounting for research and development
Accounting,Journal of business finance &amp; accounting vol. 17 no. 2 Spring 1990
Accounting,Employing string similarity metrics of partners to estimate audit team continuity: determinant and its effects on audit outcomes and pricing
Accounting,A literature survey of corporate failure prediction models
Accounting,Australia's divided accounting profession: The 1969 merger attempt and its legacy
Accounting,Informal mentoring relationships and the career processes of public accountants
Accounting,Investigating international differences in financial reporting: Data problems and some proposed solutions
Accounting,British Accounting Association
Accounting,A note on accounting conservatism in residual income and abnormal earnings growth equity valuation
Accounting,Measuring corporate performance
Accounting,Accounting research—Academic trends versus practical needs
Accounting,Consolidated financial statements: Concepts  issues and techniques
Accounting,The price  quality and distribution of mortgage payment protection insurance: A hedonic pricing approach
Accounting,Employee education level and efficiency of corporate investment
Accounting,On professional destabilization and accounting self-regulation
Accounting,Management control and performance management: whence and whither?
Accounting,Management accounting information and the needs of managers
Accounting,Does accounting comparability affect corporate employment decision-making?
Accounting,The chartered association of certified accountants announcement
Accounting,The Business Values Scorecard within BAE Systems: The evolution of a performance measurement system
Accounting,SECOND THOUGHTS ON THE ANALYTICAL PROPERTIES OF EARNED ECONOMIC INCOME
Accounting,MORE OLD W[H]INE IN A NEW BOTTLE?
Accounting,Public sector financial control and accounting
Accounting,Do corporate press releases drive media coverage?
Accounting,The dark side of transparency: Does the Nigeria extractive industries transparency initiative help or hinder accountability and corruption control?
Accounting,SEARCHING THE BRITISH ACCOUNTING LITERATURE 1179–1998
Accounting,Special interest groups
Accounting,Capital and liquidity ratios and financial distress. Evidence from the European banking industry
Accounting,Investor behavior around targeted liquidity announcements
Accounting,Value creation and business models: Refocusing the intellectual capital debate
Accounting,Do geographically nearby major customers mitigate suppliers’ stock price crash risk?
Accounting,Hybridisation  purification  and re-hybridisation: A study of shifting registers of value
Accounting,Financial innovation in the uranium mining sector: analysis of an exchange-traded fund and its impact on trading characteristics of uranium stocks
Accounting,Financial reporting by local authorities in Scotland
Accounting,EXPLAINING THE CROSS-SECTION OF UK EXPECTED STOCK RETURNS
Accounting,The valuation of risk transfer in UK school public private partnership contracts
Accounting,The schizophrenic board secretary: An embedded agent between multiple stakeholders and financial misconduct
Accounting,Academic entrepreneurial hybrids: Accounting and accountability in the case of MegaRide
Accounting,Accounting for the human factor
Accounting,The role of case study methods in management accounting research: A personal reflection and reply
Accounting,Political connections  corruption  and investment decisions of Chinese mutual funds
Accounting,Managerial discretion in distressed firms
Accounting,Audit seasonality and pricing of audit services: Theory and evidence from a meta-analysis
Accounting,Managing the risk of misleading financial metrics in annual reports: A first step towards providing assurance over management’s discussion
Accounting,Volume Contents and Author Index
Accounting,Accounting research database
Accounting,WITHDRAWN: Lean service  activity-based costing and business strategy: Interrelations and impacts on performance
Accounting,Performing Financial Studies: a Methodological Cookbook
Accounting,Are accounting academics culturally intelligent?: An empirical investigation
Accounting,UK Vice Chancellor compensation: Do they get what they deserve?
Accounting,Sociology and management accounting research
Accounting,Accounting and business research number 70 Spring 1988
Accounting,A hidden channel of “blood transfusion”: Internal capital market subsidies and zombie firms
Accounting,Strategic cost management and performance: The case of environmental costs
Accounting,Procedural justice in managerial performance evaluation: Effects of subjectivity  relationship quality  and voice opportunity
Accounting,No news is bad news: Do PCAOB part II reports have an effect on annually inspected firms’ audit fees and audit quality?
Accounting,The predictive ability of loan loss provisions in banks – Effects of accounting standards  enforcement and incentives
Accounting,Unlocking auditors’ perceived external employability: exploring antecedents and behavioral consequences
Accounting,Examination and implications of experimental research on investor perceptions
Accounting,UK GAAP—Generally accepted accounting practice in the UK
Accounting,Two hundred years of accounting research
Accounting,External social networks and earnings management
Accounting,Capitalisation Of Interest
Accounting,Evaluating Investments in Advanced Manufacturing Technology: A Fuzzy Set Theory Approach
Accounting,Theories underlying environmental  social and governance (ESG) disclosure: a systematic review of accounting studies
Accounting,Auditing as independent authentication
Accounting,ENVIRONMENTAL POLICIES OF MAJOR COMPANIES: AUSTRALIAN EVIDENCE
Accounting,Obituary—Professor Tony Steele
Accounting,THE EFFECT OF EMPHASIS ON TIGHT BUDGET TARGETS AND COST CONTROL ON PRODUCTION AND MARKETING MANAGERS' PROPENSITY TO CREATE SLACK
Accounting,Macaulay and closed form duration formulas
Accounting,The contribution of Cognitive Psychology to the design of accounting information systems
Accounting,Which governance mechanisms matter for firm pollution?
Accounting,Accounting regulation and elite structure: Forces in the development of accounting policy
Accounting,Ex-Day Price Behaviour  Market Microstructure and Settlement Costs
Accounting,The management of the R&amp;D function in UK corporations
Accounting,Competition and stability in the credit industry: Banking vs. factoring industries
Accounting,Innovations in an accounting information systems course
Accounting,ENTRAPMENT AND ESCALATING COMMITMENT IN INVESTMENT DECISION MAKING: A REVIEW
Accounting,Book keeping with pegasus
Accounting,Do market predictions affect its reaction to UK listed industrial firms' corporate refocusing announcements?
Accounting,The effect of ESG-motivated turnover on firm financial risk
Accounting,Understanding the determinants of the magnitude of entity-level risk and account-level risk key audit matters: The case of the United Kingdom
Accounting,ACCOUNTING FORUM SPECIAL ISSUE 1998
Accounting,Risk reporting: A study of risk disclosures in the annual reports of UK companies
Accounting,Corporate finance—A model building approach
Accounting,European Accounting Association
Accounting,European firms’ corporate biodiversity disclosures and board gender diversity from 2002 to 2016
Accounting,The Byatt report: A review essay
Accounting,Curbing systemic risk in the insurance sector: A mission impossible?
Accounting,Managerial risk-reducing incentives and social and exchange capital
Accounting,Idiosyncratic volatility and return: A finite mixture approach
Accounting,Stock market reactions to adverse ESG disclosure via media channels
Accounting,Validating implied cost of capital with realized returns by using alternative measures of cash-flow news
Accounting,Deep learning applications in investment portfolio management: a systematic literature review
Accounting,Politically connected boards  family and business group affiliations  and cost of capital: Evidence from Indonesia
Accounting,Professor michael Mepham's contribution to accounting research: A review essay
Accounting,VALUATION IMPLICATIONS OF EXCEPTIONAL AND EXTRAORDINARY ITEMS
Accounting,Time  space and accounting at Nonantola Abbey (1350–1449)
Accounting,Annual Conference  30 March to 1 April 2005 Heriot-Watt University  Edinburgh
Accounting,Accounting for pension costs—The implementation of SSAP 24
Accounting,Language in pursuit of professional branding: The case of scientific costing
Accounting,Perceived international environmental factors and corporate voluntary disclosure practices: An empirical study
Accounting,Are environmental lawsuits related to the cost of bank loans?
Accounting,Replacement cost disclosures  information asymmetry and market-maker behaviour: Assessment through the bid-ask spread
Accounting,Futures trading: Concepts and strategies
Accounting,Inflation accounting survey
Accounting,Unfolding institutional plurality in hybrid organizations through practices: The case of a cooperative bank
Accounting,EARNINGS MANAGEMENT INDUCED BY COGNITIVE REFERENCE POINTS
Accounting,Profitability analysis in UK organizations: An exploratory study
Accounting,The impact of corporate investment objectives and constraints on capital budgeting practices
Accounting,Social and Environmental Accounting and Reporting in Emerging and Less Developed Countries
Accounting,Hedging with financial futures for institutional investors: From theory to practice
Accounting,FIRM RESOURCES  QUALITY SIGNALS AND THE DETERMINANTS OF CORPORATE ENVIRONMENTAL REPUTATION: SOME UK EVIDENCE
Accounting,Extending the Boundaries of Management Accounting Research: Developing Systems for Performance Management
Accounting,From peer review to PCAOB inspections: Regulating for audit quality in the U.S.
Accounting,The impact of market competition and budgetary participation on performance and job satisfaction: a research note
Accounting,The British Accounting Review–Characteristics of Papers Submitted and Accepted  1997 to 2006
Accounting,Ownership concentration  voluntary disclosures and information asymmetry in New Zealand
Accounting,Does the disclosure of unsolicited sovereign rating status affect bank ratings?
Accounting,Linking environmental uncertainty to non-financial performance measures and performance: a research note
Accounting,Languages and dividends
Accounting,Model validation in decision support systems
Accounting,WHY DO UK ACCOUNTING AND FINANCE ACADEMICS NOT PUBLISH IN TOP US JOURNALS?
Accounting,Expert systems in context
Accounting,Capital investment &amp; financing decisions
Accounting,The role of case study methods in management accounting research: A comment
Accounting,The informativeness of U.S. banks’ statements of cash flows<sup>✩</sup>
Accounting,CHARITY ACCOUNTING: AN EMPIRICAL ANALYSIS OF THE IMPACT OF RECENT CHANGES
Accounting,Dynamics of carbon risk  cost of debt and leverage adjustments
Accounting,Accounting  industrial and organisational relations: A comment on ‘some comments’
Accounting,Earnings credibility in politically connected family firms
Accounting,Does the threat of enforcement of financial regulations affect the cost of equity in weak institutional environments?
Accounting,Does institutional reform improve the impact of investment bank reputation on the long-term stock performance of initial public offerings?
Accounting,Vertical  horizontal  and self control in academia: Survey evidence on their diverging effects on perceived researcher autonomy and identity
Accounting,The size and growth of microfinance institutions
Accounting,Socially Responsible Investment and Corporate Social and Environmental Reporting in the UK: An Exploratory Study
Accounting,Performance Measurement and Management Control: A Compendium of Research 2002
Accounting,BAA 2008 annual conference and doctoral colloquium call for papers
Accounting,CONSERVATIVE ACCOUNTING PRINCIPLES  EQUITY VALUATION AND THE IMPORTANCE OF VOLUNTARY DISCLOSURES
Accounting,Dealing in traded options
Accounting,Journal of business finance &amp; accounting vol. 18 no. 1 Winter 1991
Accounting,Journal of business finance &amp; accounting vol. 15 no. 1 Spring 1988
Accounting,Risks and the financing of PPP: Perspectives from the financiers
Accounting,The valuation and determinants of franking account balances
Accounting,AUDITOR CONCENTRATION AND MARKET SHARES IN THE US: 1988–1999 A DESCRIPTIVE NOTE
Accounting,Reflections and projections: A decade of Intellectual Capital Accounting Research
Accounting,Narrative disclosure quality and the timeliness of goodwill impairments
Accounting,THE INFLUENCE OF COMPANY FINANCIAL PERFORMANCE ON THE INTERPRETATION OF DIVIDEND AND EARNINGS SIGNALS: A STUDY OF ACCOUNTING- AND MARKET-BASED DATA
Accounting,Stakeholders’ perceptions of factors affecting the credibility of sustainability reports
Accounting,Formal and informal institutions and fair value opinion shopping: an institutional anomie theory perspective
Accounting,Auditors' identification with their clients: Effects on audit quality
Accounting,Missing the boat: Regulatory approval delay and investment project outcomes
Accounting,Bank transparency and the crisis
Accounting,Budgeting: Profit planning and control
Accounting,EXPLAINING GENDER INEQUITY IN THE NEW ZEALAND ACCOUNTING PROFESSION
Accounting,Brand and goodwill accounting strategies
Accounting,State Earnings Related Pension Scheme in the U.K.: A premature demise
Accounting,Impact of debt on sustainability reporting: a meta-analysis of the moderating role of country characteristics
Accounting,THE EMERGENCE OF DISCOUNTED CASH FLOW ANALYSIS IN THE TYNESIDE COAL INDUSTRY c.1700–1820
Accounting,Hallmarks of Integrated Thinking
Accounting,Total quality management  market competition and organizational performance
Accounting,‘Bootstrapping’: the investment decision-making process in small firms
Accounting,Professor John Sizer 1938–2008
Accounting,AUDIT MARKET COMPETITION: AUDITOR CHANGES AND THE IMPACT OF TENDERING
Accounting,Tax planning  corporate governance and equity value
Accounting,Company reports and accounts: Their significance and uses
Accounting,Whistleblowing studies in accounting research: A review of experimental studies on the determinants of whistleblowing
Accounting,Digitalization as a form of marketization: The performativity of calculative practices in framing and overflowing NGO performance and accountability
Accounting,The implementation of Activity-Based Costing in China: An innovation action research approach
Accounting,Auditor sanction and reputation damage: Evidence from changes in non-client-company directorships
Accounting,Reverse mergers and stock price crash risk: evidence from China
Accounting,THE RESPONSE OF STATUTORY FINANCIAL AUDITORS IN THE UK TO ENVIRONMENTAL ISSUES: A DESCRIPTIVE AND EXPLORATORY CASE STUDY
Accounting,Other publications received
Accounting,BETAS AND DEBT MANAGEMENT WITHIN THE UK TAX ENVIRONMENT
Accounting,Asymmetric reactions of abnormal audit fees jump to credit rating changes
Accounting,RETRACTED: User's Perceptions of corporate reporting: evidence from Saudi Arabia
Accounting,FINANCIAL REPORTING AND BUSINESS COMMUNICATION TWELFTH ANNUAL CONFERENCE
Accounting,A FUTURE FOR THE ACCOUNTANCY PROFESSION: THE QUEST FOR CLOSURE AND INTEGRATION 1957–1970
Accounting,The effect of real earnings smoothing on corporate labour investment
Accounting,The influence of individual executives on corporate financial reporting: A review and outlook from the perspective of upper echelons theory
Accounting,The Determinants Of Capital Structure: Some UK Evidence
Accounting,VALUE FOR MONEY AUDITING IN NEW ZEALAND: COMPETING FOR CONTROL IN THE PUBLIC SECTOR
Accounting,Mandatory corporate social responsibility spending  family control  and the cost of debt
Accounting,THE IMPACT OF INFORMATION TECHNOLOGY ON CORPORATE FINANCIAL REPORTING: A CONTINGENCY PERSPECTIVE
Accounting,Internal audit: A comfort provider to the audit committee
Accounting,Human capital in the financial sector and corporate innovation: Evidence from China
Accounting,The value of public sector audit: Literature and history
Accounting,The isomorphism of educational providers in the New Zealand tertiary market
Accounting,The rise and fall of management accounting systems: A case study investigation of EVA™
Accounting,17th Annual Conference on Accounting   Business and Financial History at Cardiff Business School 15-16 September 2005
Accounting,Relative performance evaluation in board cash compensation: UK empirical evidence
Accounting,Greenwashing and sustainability assurance: a review and call for future research
Accounting,Financial and nonfinancial performance measures: How do they affect job satisfaction?
Accounting,A SURVEY OF TIME BUDGET PRESSURE AND IRREGULAR AUDITING PRACTICES AMONG NEWLY QUALIFIED UK CHARTERED ACCOUNTANTS
Accounting,An Empirical Examination Of The Determinants Of Audit Delay In Hong Kong
Accounting,THEORY OF CONSTRAINTS: TRANSFORMING IDEAS?
Accounting,CORPORATE SOCIAL REPORTING PRACTICES IN WESTERN EUROPE: LEGITIMATING CORPORATE BEHAVIOUR?
Accounting,Disclosing smaller business success and failure
Accounting,Management Accounting Research Group Conference in association with the Management Control Association
Accounting,The role and impact of professional accountancy associations on accounting education research: An international study
Accounting,Make it easy: the effect of prospectus readability on IPO performance
Accounting,Book-tax conformity and the demand for auditor-provided tax services: European evidence
Accounting,The financial reporting &amp; policy effects of partial deferred tax accounting
Accounting,Margins of Error in Accounting
Accounting,Distress risk anomaly and misvaluation
Accounting,Accounting and finance vol. 29 no. 2 November 1989
