Category,Title
Archeology (arts and humanities),Court Sites of Arctic Norway: Remains of Thing Sites and Representations of Political Consolidation Processes in the Northern Germanic World during the First Millennium AD?
Archeology (arts and humanities),Behavioural archaeology and refuse patterns: A case study
Archeology (arts and humanities),Stone age investigations in Northern Norway
Archeology (arts and humanities),Review - Brian Leigh Molyneaux (ed.):<i>The Cultural Life of Images. Visual Representation in Archaeology</i>
Archeology (arts and humanities),Comments on economic change and the prehistoric fur trade in Northern Sweden
Archeology (arts and humanities),Comments on Methodological Problems in the Study of Gold Bracteates
Archeology (arts and humanities),A New Ethical Path for Archaeology?
Archeology (arts and humanities),Reburial Ethics: The Neiden and Rounala Cases
Archeology (arts and humanities),Photogrammetry and culture history
Archeology (arts and humanities),On the classification and interpretation of archaeological material from the Gnezdovo cemetery
Archeology (arts and humanities),Comments on trade  towns and states: A reconsideration of early medieval economics
Archeology (arts and humanities),Aeolian activity. A meteorological approach
Archeology (arts and humanities),Comments on ideas around prehistoric societies positivism and dialectics
Archeology (arts and humanities),Calibration of radiocarbon dates: A review
Archeology (arts and humanities),Insect Assemblages from Iron Age Wells in Central Sweden
Archeology (arts and humanities),Reply to comments on the settlement of Iceland
Archeology (arts and humanities),Comments on relations West Norway ‐ Western Europe documented in petroglyphs
Archeology (arts and humanities),On the Noble Digger's Ode to the Trowel
Archeology (arts and humanities),Cornelius Holtorf and Angela Piccini (eds):<i>Contemporary Archaeologies: Excavating Now</i>
Archeology (arts and humanities),Comments on the problem‐oriented scientific biography as a research method
Archeology (arts and humanities),Archaeology at Home. Notes on Things  Life and TimeHein B. Bjerck:
Archeology (arts and humanities),            <i>Archaeology at Home. Notes on Things  Life and Time</i>
Archeology (arts and humanities),            . Equinox  Sheffield  2022. 213 pp. ISBN 978-1-80050072-3
Archeology (arts and humanities),Units of Archaeological Stratification
Archeology (arts and humanities),The Prehistory of Music: Human Evolution  Archaeology  and the Origins of Musicality
Archeology (arts and humanities),<i>Assemblage Thought and Archaeology. Themes in Archaeology</i>
Archeology (arts and humanities),Greenstone and diabase utilization in the stone age of western Norway: Technological and socio‐cultural aspects of axe and adze production and distribution
Archeology (arts and humanities),Review - Hans Andersson  Peter Carelli  Lars Ersg rd (eds):<i>Visions of the Past. Trends and Traditions in Swedish Medieval Archaeology</i>
Archeology (arts and humanities),On choice of element for determination of quantity of pottery
Archeology (arts and humanities),Comments on Anders Hagen <i>man and nature. Reflections on culture and Ecology</i>discussion continued from<i>NAR</i>vol. 5  no. 1  page 2
Archeology (arts and humanities),Elin Andreassen  Hein Bjartmann Bjerck and Bjørnar Olsen:<i>Persistent Memories: Pyramiden – A Soviet Mining Town in the High Arctic</i>
Archeology (arts and humanities),Choosing the Right Weapons and Arenas - Comments to Elliott and Warren
Archeology (arts and humanities),The Earliest Settlement of Iceland
Archeology (arts and humanities),Archaeology of the 1980s through the objectives of the 1970s.
Archeology (arts and humanities),Reply to comments: Digging deeper into the assemblage
Archeology (arts and humanities),The Public Archaeology of Death
Archeology (arts and humanities),The Mesolithic in Britain: Landscape and Society in Times of ChangeChantal Conneller:
Archeology (arts and humanities),            <i>The Mesolithic in Britain: Landscape and Society in Times of Change</i>
Archeology (arts and humanities),            . Routledge  Abingdon  2022. 474 pp. ISBN 978-1-138-79042-1
Archeology (arts and humanities),Clashes of time: The contemporary past as a challenge for archaeology
Archeology (arts and humanities),Vessel Glass from Kaupang: A Contextual and Social Analysis
Archeology (arts and humanities),L. Field  C. Gnecco  and J. Watkins (eds.): Challenging the Dichotomy: The Licit and the Illicit in Archaeological and Heritage Discourses. University of Arizona Press  Tucson  2016. 216 pp. ISBN978-0-8165-3130-1
Archeology (arts and humanities),The Creation of Regions: An Alternative Approach to Swedish Middle Neolithic Boundaries and Cultures
Archeology (arts and humanities),Personifying Pre-history. Relational Ontologies in Bronze Age Ireland and Britain
Archeology (arts and humanities),Old directions needs new strategies
Archeology (arts and humanities),Do I Feel Lucky Today?
Archeology (arts and humanities),The Fosna—N⊘stvet problem. A consideration of archaeological units and chronozones in the South Norwegian Mesolithic period
Archeology (arts and humanities),Comments on reconstructing townyards on the periphery of the European urban culture
Archeology (arts and humanities),Comments on population studies and the archaeologist
Archeology (arts and humanities),Corrections to volume II. A new technique for archaeological field measuring
Archeology (arts and humanities),Roaring Rocks: An Audio-Visual Perspective on Hunter-Gatherer Engravings in Northern Sweden and Scandinavia
Archeology (arts and humanities),Books received in 2007:
Archeology (arts and humanities),Black Swans and Archaeological Interpretation
Archeology (arts and humanities),Comments on spatial patterns in intra‐site analysis: An interpretative perspective
Archeology (arts and humanities),Dušan Borić and John Robb (eds):<i>Past Bodies: Body-Centered Research in Archaeology</i>
Archeology (arts and humanities),Heritage Futures: Comparative Approaches to Natural and Cultural Heritage Practices
Archeology (arts and humanities),Flemming Kaul  "Ships on Bronzes. A Study in Bronze Age Religion and Iconography"
Archeology (arts and humanities),Are pictographs always painted?
Archeology (arts and humanities),Things in the Eye of the Beholder: A Humanistic Perspective on Archaeological Object Biographies
Archeology (arts and humanities),Prehistoric archaeology in Germany: Its history and current situation
Archeology (arts and humanities),Bj⊘rnar Olsen:<i>Bosetning og samfunn i Finnmarks forhistorie (Settlement and Society in Finnmark's Prehistory)</i>. Universitetsforlaget  Oslo  1994. 158 pp.
Archeology (arts and humanities),Post‐processual developments in Anglo‐American archaeology
Archeology (arts and humanities),Questions rather than answers: Reply to comments on archaeology into the 1990s
Archeology (arts and humanities),Trade  markets  and money in the European early middle ages
Archeology (arts and humanities),Further Evidence for A Columban Iceland: Preliminary Results of Recent Work
Archeology (arts and humanities),Comments on Antti Lahelma (2007): ‘On the Back of a Blue Elk’: Recent Ethnohistorical Sources and ‘Ambiguous’ Stone Age Rock Art at Pyhänpää  Central Finland (<i>Norwegian Archaeological Review 40(2)</i>  113–137)
Archeology (arts and humanities),Comments on Julian Thomas (2004):<i>Archaeology and modernity</i>. New York: Routledge.
Archeology (arts and humanities),Comments on Knut Odner:<i>Ullshelleren in Valldalen  R⊘ldal: A study of ecological adaptation  based on prehistoric archaeological material</i>
Archeology (arts and humanities),The scientific examination of a fragment of a silver bossed brooch from Cuerdale  Lancashire  England
Archeology (arts and humanities),Ecosystems change at the Neolithic transition
Archeology (arts and humanities),Comments on: Spatial patterns in intra‐site analysis—an interpretative perspective
Archeology (arts and humanities),Polluted places: harbours and hybridity in archaeology
Archeology (arts and humanities),Things Are Us! A Commentary on Human/Things Relations under the Banner of a ‘Social’ Archaeology
Archeology (arts and humanities),Early agriculture in the Eastern Finnish Lake District
Archeology (arts and humanities),Comments on<i>the settlement of Iceland</i>by Letten Fegersten Saugstad.<i>NAR</i>10  no. 1–2  1977
Archeology (arts and humanities),The soils of an Iron Age farm site ‐bjellands⊘ynæ  SW Norway
Archeology (arts and humanities),Comments on Daniil Avdusin <i>Smolensk and the Varangians according to the archaeological data</i>. Discussion continued from<i>NAR</i>vol. 2  page 52  and vol. 3  page 113
Archeology (arts and humanities),Commonalities  Differences and Lacunae: Some Comments on Elite Settlement in England and Ireland in the Early Middle Ages
Archeology (arts and humanities),Trend analysis in archaeology: A preliminary study of Intrasite patterning
Archeology (arts and humanities),An interdisciplinary investigation of Bergen's forgotten fire: Confrontation and reconciliation
Archeology (arts and humanities),Reply to Comments from Suzie Thomas  Martin Mesicek  Raimund Karl  Mads Ravn  Maria Lingström
Archeology (arts and humanities),Abandon Ship! Digging out the Dead from the Vendel Boat-Graves
Archeology (arts and humanities),'Barbarians' of the North: Reflections on the Establishment of Courtyard Sites in North Norway
Archeology (arts and humanities),Reply to the comments on ‘man and nature’
Archeology (arts and humanities),New approaches in Polish stone age research
Archeology (arts and humanities),Some reflections on the classification of prehistoric and medieval iron‐smelting furnaces
Archeology (arts and humanities),Comments on transition to farming in Northern Europe: Some palynological remarks
Archeology (arts and humanities),Court Sites of Arctic Norway: Remains of Thing Sites and Representations of Political Consolidation Processes in the Northern Germanic World during the First Millennium<scp>ad</scp>?
Archeology (arts and humanities),K. Helskog  (ed.): Art and Contestation: Theoretical Perspectives in Rock Art Research. Novus Forlag  The Institute for Comparative Research in Human Culture  Oslo  2001. 330 pp. ISBN 82-7099-338-7
Archeology (arts and humanities),A new technique for archaeological field measuring
Archeology (arts and humanities),Archaeological investigations in Bergen 1980–1986: Some new aspects on the development of the town
Archeology (arts and humanities),Fires and Seeds. Considerations for a decolonized Mesolithic archaeology
Archeology (arts and humanities),Jan Apel and Kjel Knutsson: Skilled Production and Social Reproduction. Aspects of Traditional Stone‐Tool Technologies. Proceedings of a Symposium in Uppsala  August 20–24  2003.
Archeology (arts and humanities),Comments on<i>analytical archaeology</i>
Archeology (arts and humanities),Science  Scientism  and the Ethics of Archaeology
Archeology (arts and humanities),The Early Town System and Attempts at Urbanization. Reflections Provoked by a Symposium Volume
Archeology (arts and humanities),Books Received in 2009
Archeology (arts and humanities),Reply to comments on Sami Viking age pastoralism — or ‘the fur trade paradigm’ reconsidered
Archeology (arts and humanities),Principal components analysis of pollen  charcoal and soil phosphate data as a tool in prehistoric land‐use investigation at Forsandmoen  Southwest Norway
Archeology (arts and humanities),Comments on spatial patterns in intra‐site analysis—an interpretative perspective
Archeology (arts and humanities),Comments on: Rock Art Preservation: Improved and Ecology‐based Methods can give Weathered Sites Prolonged Life
Archeology (arts and humanities),Comments on Cornelius Holtorf (2005):<i>From Stonehenge to Las Vegas: Archaeology as Popular Culture</i>. Lenham  Maryland  USA: AltaMira Press
Archeology (arts and humanities),Collaborative  Public  Participatory: Pros and Cons of an Open Archaeology
Archeology (arts and humanities),Bronze Tooth Pendants from the Late Iron Age: Between Real and Fictional Zooarchaeology
Archeology (arts and humanities),Managing the Archaeological World Cultural Heritage: Consensus or Rhetoric?
Archeology (arts and humanities),The Skeleton from the Gokstad Ship: New Evaluation of an Old Find
Archeology (arts and humanities),Beyond ‘the Phenomenological Walk’: Perspectives on the Experience of Images
Archeology (arts and humanities),<i>Norwegian Archaeological Review</i>1968–2008: True Trends?
Archeology (arts and humanities),A Roman bronze mount from Tr⊘ndelag
Archeology (arts and humanities),The Site Monograph: Epic  Realist or Modern?
Archeology (arts and humanities),The avaldsnes find and the possible background for the migration period finds in Southwest and West Norway
Archeology (arts and humanities),Stig Welinder: DNA  etnicitet  folk och folkvandringar. Bricoleur Press  Göteborg 2003. ISBN 91‐973713‐9‐4
Archeology (arts and humanities),Smolensk and the Varangians according to the archaeological data
Archeology (arts and humanities),Mats Burström  Anders Gustafsson and Håkan Karlsson:<i>World Crisis in Ruin: The Archaeology of the Former Soviet Nuclear Missile Sites in Cuba</i>
Archeology (arts and humanities),‘On the Back of a Blue Elk’: Recent Ethnohistorical Sources and ‘Ambiguous’ Stone Age Rock Art at Pyhänpää  Central Finland
Archeology (arts and humanities),Discussion continued from volume II. Comments on Daniil Avdusin: Smolensk and the Varangians according to the Archaeological Data.<i>Norw. Arch. Rev. 2 </i>52–62
Archeology (arts and humanities),‘Beings who are’  ‘Beings who were’  and the Neiden Reburial
Archeology (arts and humanities),‘All those Rocks….were Talking to Each Other’: Three Scenes of Archaeologists at Work
Archeology (arts and humanities),Homeless Heritage. Collaborative Social Archaeology as Therapeutic Practice
Archeology (arts and humanities),A practical and statistical approach to some flake measuring problems
Archeology (arts and humanities),Recent Scandinavian publications
Archeology (arts and humanities),A. Jones (ed.):<i>Prehistoric Europe  Theory and Practice</i>. J. Pollard (ed.):<i>Prehistoric Britain</i>
Archeology (arts and humanities),Reply to the comments on<i>on artifact analysis</i>
Archeology (arts and humanities),The development of the agrarian landscape on gotland during the early iron age
Archeology (arts and humanities),First Farmers on the Island of BornholmPoul Otto Nielsen &amp; Finn Ole Sonne Nielsen:
Archeology (arts and humanities),            <i>First Farmers on the Island of Bornholm</i>
Archeology (arts and humanities),              University Press of Southern Denmark  Odense  2020. 266 pp. ISBN 9788740832976
Archeology (arts and humanities),Reply to Comments from Åsa Berggren  Alfredo González-Ruibal  Tim Ingold  Gavin Lucas  Robin Skeates and Christopher Witmore
Archeology (arts and humanities),Richard Bradley: <i>A Geography of Offerings: Deposits of Valuables in the Landscapes of Ancient Europe</i>. Oxbow  Oxford  2017  160 pp.  ISBN: 978-17-85704-77-2
Archeology (arts and humanities),Practice  Power and Place: Southern British Perspectives on the Agency of Early Medieval Rulers’ Residences
Archeology (arts and humanities),Transformation in Migration Period Animal Art
Archeology (arts and humanities),Anders Hagen: Et arkeologisk liv. Primitive tider  Oslo  2002. 225 pp. ISSN 1501‐0430
Archeology (arts and humanities),Douglas R. Clark  Larry G. Herr  Øystein S. LaBianca and Randall W. Younker (eds):<i>The Madaba Plains Project: Forty Years of Archaeological Research into Jordan's Past</i>
Archeology (arts and humanities),Diverse Masculinities in Violence and Warfare: A Case Study of Individuals with Perimortem Weapon-related Trauma Buried at a Dominican Priory in Västerås  Sweden
Archeology (arts and humanities),Iron age farms in Southwest Norway the development of the agrarian landscape on Jæren
Archeology (arts and humanities),On thermal colour test
Archeology (arts and humanities),Comments on<i>Two tests of the prehistoric cultural chronology of Varanger  North Norway</i>by Knut Helskog.<i>NAR 7</i>  No. 2  pp. 97–103
Archeology (arts and humanities),Hans Andersson  Gitte Hansen and Ingvild Øye (eds):<i>De første 200 årene – nytt blikk på 27 skandinaviske middelalderbyer.</i>
Archeology (arts and humanities),Lithic procurement and technological organization in the stone age of West Finnmark  North Norway
Archeology (arts and humanities),Halls of Mirrors: Reflections on the Social Meanings of Early Medieval Rulers’ Residences
Archeology (arts and humanities),Scandinavia and the Huns: An Interdisciplinary Approach to the Migration Era
Archeology (arts and humanities),Sæbjørg Walaker Nordeide:<i>The Viking Age as a Period of Religious Transformation: The Christianization of Norway from AD 560–1150/1200</i>
Archeology (arts and humanities),The hunters’ rock art in Northern Norway. problems of chronology and interpretation
Archeology (arts and humanities),Comments on the flint daggers of Denmark
Archeology (arts and humanities),Co-existence and Colonisation: Re-assessing the Settlement History of the Pre-Christian Bothnian Bay Coast
Archeology (arts and humanities),Mariam F. Ayad:<i>God's Wife  God's Servant. The God's Wife of Amun (c. 740–525 BC)</i>
Archeology (arts and humanities),Comments on transition to farming in Northern Europe: Evidence from Northern Sweden
Archeology (arts and humanities),Rock art and settlement pattern in the Bronze age. Example from Stj⊘rdal  Tr⊘ndelag  Norway
Archeology (arts and humanities),Comments on<i>ullshelleren in Valldalen</i>
Archeology (arts and humanities),Dwellings  Storage and Summer Site Structure among Siberian Orochen Evenkis: Hunter‐Gatherer Vernacular Architecture under Post‐Socialist Conditions
Archeology (arts and humanities),Task Groups and Social Inequality in Early Neolithic Western Norway
Archeology (arts and humanities),Determinations of Anthropic Soil Phosphate on Åland
Archeology (arts and humanities),The Nature of Archaeological Knowledge and Its Ontological Turns
Archeology (arts and humanities),Comments on<i>prehistoric sites in the lœrdal basin</i>
Archeology (arts and humanities),Comments on transition to farming in Northern Europe: The Danish perspective
Archeology (arts and humanities),Sailing through Stone: Carved Ships and the Rock Face at Revheim  Southwest Norway
Archeology (arts and humanities),Agricultural Resilience during the 6<sup>th</sup>Century Crisis: Exploring Strategies and Adaptations Using Plant-Macrofossil Data from Hove-Sørbø and Forsandmoen in Southwestern Norway
Archeology (arts and humanities),Aerial photography of ‘celtic fields’ on gotland
Archeology (arts and humanities),Archaeological Bones – The Anatomy of an Abandoned Churchyard
Archeology (arts and humanities),Sacred and Profane Livelihood: Animal Bones from Sieidi Sites in Northern Finland
Archeology (arts and humanities),Comments on<i>economic structures in the “early iron age</i>
Archeology (arts and humanities),Discussion continued from volume I
Archeology (arts and humanities),Why Indiana Jones is smarter than the Post‐Processualists∗
Archeology (arts and humanities),Comments on analogy in Danish prehistoric studies
Archeology (arts and humanities),Gerd Stamsø Munch  Olav Sverre Johansen and Else Roesdahl (eds.):<b><i>Borg in Lofoten. A chieftain's farm in North Norway</i></b>. Arkeologisk Skriftserie 1. Lofotr. Vikingmuséet på Borg. Tapir Academic Press  Trondheim  2003. 309 pp. ISBN 82‐519‐1825‐1
Archeology (arts and humanities),Review - Alexandra Pesch:<i>Brunao ld  haugso ld  kirkjuo ld. Untersuchungen zu den arch ologisch berpr fbaren Aussagen in der Heimskringla des Snorri Sturluson</i>
Archeology (arts and humanities),Brit Solli: Seid. Myter  sjamanisme og kjønn i vikingenes tid. Pax Forlag A/S  Oslo  2002. 327 pp. ISBN 82‐530‐2403‐7
Archeology (arts and humanities),Barbara J. Little:<i>Historical Archaeology. Why the Past Matters</i>. Left Coast Press  Walnut Creek  CA 2007. 205 pp.  11 figs. ISBN 97‐1‐59874‐022‐6 (hbk); 978‐1‐59874‐023‐3 (pbk)
Archeology (arts and humanities),Anthropogenic influence on the natural vegetation in coastal North Norway during the holocene. Development of farming and pastures
Archeology (arts and humanities),Ports of trade in early medieval Europe
Archeology (arts and humanities),Near Urban Living: Çatalhöyük and the Late Neolithic Megasites
Archeology (arts and humanities),The problem‐orientated scientific biography as a research method
Archeology (arts and humanities),Urban consumption: Tracing urbanity in the archaeological record of Aarhus c. AD 800–1800
Archeology (arts and humanities),The Past is Tomorrow. Towards an Archaeology of the Vanishing Present
Archeology (arts and humanities),Gender archaeology and Scandinavian Bronze age studies
Archeology (arts and humanities),Archaeology and experiment
Archeology (arts and humanities),Phosphate analysis in archaeology ‐ problems and recent progress
Archeology (arts and humanities),Becoming Christian: A Matter of Everyday Resistance and Negotiation
Archeology (arts and humanities),A. Bayliss  J. Hines  K. Høilund Nielsen  F.G. McCormac &amp; C. Scull:<i>Anglo-Saxon Graves and Grave Goods of the Sixth and Seventh Centuries AD: A Chronological Framework</i>
Archeology (arts and humanities),On Absence of Evidence and Evidence of Absence
Archeology (arts and humanities),Reply to comments on ports of trade in early medieval Europe
Archeology (arts and humanities),Problems relating to the early Mesolithic settlement of Southern Norway
Archeology (arts and humanities),Comments on Bertil Hallert <i>photogrammetry and culture history</i>. Discussion continued from<i>NAR</i>vol. 4  page 28
Archeology (arts and humanities),Comments on<i>prehistoric sites in the lærdal basin</i>
Archeology (arts and humanities),Rock art preservation: improved and ecology‐based methods can give weathered sites prolonged life
Archeology (arts and humanities),Beyond the Anthropocene: Defining the Age of Destruction
Archeology (arts and humanities),Glørstad  H. (Series ed.): The Early Settlement of Northern Europe. Volumes 1-3. Equinox  Sheffield  2018. Vol. 1: pp. 490  ISBN 9781781795156. Vol. 2: pp.330  ISBN 9781781795163. Vol. 3: pp. 418  ISBN 9781781795170.
Archeology (arts and humanities),Reflection or autonomy. Thoughts on European cultural development
Archeology (arts and humanities),A research programme for the future
Archeology (arts and humanities),Comments on the chronology of the younger stone age in Varanger  North Norway
Archeology (arts and humanities),The Archaeology of Movement
Archeology (arts and humanities),Comments on ideas around prehistoric societies. An interpretative view on Gjessing's use of analogy
Archeology (arts and humanities),Iron Age people of Norway
Archeology (arts and humanities),The Responsible Editors of the Norwegian Archaeological Review
Archeology (arts and humanities),Bell Beaker Communities in Thy: The First Bronze Age Society in Denmark
Archeology (arts and humanities),Joakim Goldhahn  Ingrid Fuglestvedt and Andrew Jones (eds):<i>Changing Pictures: Rock Art Traditions and Visions in Northern Europe</i>
Archeology (arts and humanities),A Passion for Cultural Difference. Archaeology and Ethnicity of the Southern Levant
Archeology (arts and humanities),The political economy of late Neolithic and early Bronze age society: The Thy archaeological project
Archeology (arts and humanities),Reply to comments on archaeological classification and ethnic groups
Archeology (arts and humanities),Archaeological (Digital) Maps as Performances: Towards Alternative Mappings
Archeology (arts and humanities),Gender Thinking in the Making: Feminist Epistemology and Gender Archaeology
Archeology (arts and humanities),Decoupling ‘Open’ and ‘Ethical’ Archaeologies: Rethinking Deficits and Expertise for Ethical Public Participation in Archaeology and Heritage
Archeology (arts and humanities),Reply to comments on remodelling the Neolithic in Southern Norway
Archeology (arts and humanities),Society and Violence in the Early Bronze Age: An Analysis of Human Skeletons from Nord-Trøndelag  Norway
Archeology (arts and humanities),An Archaeological Lesson in the Reclamation of Anthropology
Archeology (arts and humanities),Moving Closer to the Fire: Heat Transformations and Bucket‐Shaped Pots in Burials
Archeology (arts and humanities),Comments on M. Pilar Prieto Martínez: ‘Bell Beaker Communities in Thy: The First Bronze Age Society in Denmark’
Archeology (arts and humanities),The Kidney Dagger as a Symbol of Masculine Identity – The Ballock Dagger in the Scandinavian Context
Archeology (arts and humanities),A Theoretical and Statistical Approach to Some Flake Measuring Problems
Archeology (arts and humanities),Norwegian Viking age archaeology today: Time for reflection? The Viking exhibition in retrospect
Archeology (arts and humanities),Ecclesiastical Tidescapes: Exploring the Early Medieval Tidal World
Archeology (arts and humanities),Berit J. Sellevold (ed.):<i>Old Bones: Osteoarchaeology in Norway: Yesterday  Today and Tomorrow</i>
Archeology (arts and humanities),Editorial: Norwegian Archaeological Review -Past and Present
Archeology (arts and humanities),Comments on<i>iron age farms in SW‐Norway</i>
Archeology (arts and humanities),Cultivation of Perception and the Emergence of the Neolithic World
Archeology (arts and humanities),Feeding stone to the pyramids
Archeology (arts and humanities),Early medieval T⊘nsberg — dating problems and the results
Archeology (arts and humanities),Viking‐age rune‐stones as a crisis symptom
Archeology (arts and humanities),Residence  Ritual and Rulership: A State-of-the-Art for Royal Places in Early Medieval Ireland
Archeology (arts and humanities),Creating a Sense of Belonging: Religion and Migration in the Context of the 3<sup>rd</sup>Millennium BC Corded Ware Complex in the Eastern and Northern Baltic Sea Region
Archeology (arts and humanities),The Shore Connection. Cognitive Landscape and Communication with Rock Carvings in Northernmost Europe
Archeology (arts and humanities),Norse Settlement in the Outer Hebrides
Archeology (arts and humanities),Urban or Urbanization?
Archeology (arts and humanities),Trade  towns and states: A reconsideration of early medieval economics∗
Archeology (arts and humanities),The significance and practical value of the 3‐point method
Archeology (arts and humanities),Michael Shanks:<i>Experiencing the Past: On the Character of Archaeology</i>. Routledge  London  1992. 231 pp. £35.00. ISBN 0–415–05584–9 Hardback.
Archeology (arts and humanities),Carl‐Axel Moberg 21.2.1915 — 3.4.1987
Archeology (arts and humanities),Reply to Comments from James H. Barrett  Kevin J. Edwards  Jón Viðar Sigurðsson  Guðrún Sveinbjarnardóttir and Przemysław Urbańczyk
Archeology (arts and humanities),Selective Remembrance: Memories of a Second World War Refugee Camp in Sweden
Archeology (arts and humanities),Network Analysis in Archaeology: New Approaches to Regional Interaction
Archeology (arts and humanities),Reburial Ethics: Svestad’s Analysis of the Neiden Sámi case
Archeology (arts and humanities),Methodological problems in the study of gold bracteates
Archeology (arts and humanities),Archaeology and the Genetic Revolution in European PrehistoryKristian Kristiansen:
Archeology (arts and humanities),            <i>Archaeology and the Genetic Revolution in European Prehistory</i>
Archeology (arts and humanities),            . Cambridge  Cambridge University Press  2022. 92 pp.  ISBN 978-1-009-22868-8
Archeology (arts and humanities),Documentation as part of the research process. Some considerations actualized by the application of photogrammetric measuring techniques in history of culture
Archeology (arts and humanities),The Bordes method?
Archeology (arts and humanities),In Defence of Small Things Forgotten
Archeology (arts and humanities),A note on Rolf W. Lie's approach to estimating minimum numbers from osteological samples
Archeology (arts and humanities),Exploring Affordances: Late Neolithic and Bronze Age Settlement Locations and Human-Environment Engagements in Southeast Norway
Archeology (arts and humanities),Looking With Both Eyes
Archeology (arts and humanities),Material culture after text: re‐membering things
Archeology (arts and humanities),Reply to the comments on<i>Rock Carvings in Østfold</i>
Archeology (arts and humanities),The City Is Alive – Still! Comment on Bisserka Gaydarska  ‘The City Is Dead! Long Live the City!’
Archeology (arts and humanities),Social Relations and the Local: Revisiting Our Approaches to Finding Gender and Age in Prehistory. A Case Study from Bronze Age Scotland
Archeology (arts and humanities),Sorghum  Beer and Kushite society
