Category,Title
Applied Psychology,Stress  coping and problem solving
Applied Psychology,Gender  Race  and Class: Differences in Levels of Feminist Orientation
Applied Psychology,The Disbandment of a Community: A Psychiatric Action Research Project
Applied Psychology,<i>“That day no one spoke”</i>: Florida Puerto Ricans’ Reaction to Hurricane María
Applied Psychology,Testing the reciprocal associations among co-worker incivility  organisational inefficiency  and work-related exhaustion: A one-year  cross-lagged study
Applied Psychology,Toward a Multicultural Positive Psychology:
Applied Psychology,What makes you proactive can burn you out: The downside of proactive skill building motivated by financial precarity and fear.
Applied Psychology,The Work of Middle Managers
Applied Psychology,The Process of Change at Bolivar
Applied Psychology,Open-Source Personality Trait Norms for the United Kingdom and Ireland
Applied Psychology,Factor Structure of the Dyadic Adjustment Scale
Applied Psychology,When the presence of creative coworkers is related to creativity: Role of supervisor close monitoring  developmental feedback  and creative personality.
Applied Psychology,Academic success among students at risk for school failure.
Applied Psychology,Vigilance performance in a bimodal task.
Applied Psychology,A technique for psychological study of poster board advertising and some preliminary results.
Applied Psychology,Bored employees misbehaving: The relationship between boredom and counterproductive work behaviour
Applied Psychology,Getting even or moving on? Power  procedural justice  and types of offense as predictors of revenge  forgiveness  reconciliation  and avoidance in organizations.
Applied Psychology,The effect of stroke width on linear interpolation.
Applied Psychology,Further Questions about and by a Shadow Consultant
Applied Psychology,Hail and Farewell
Applied Psychology,Validity of socioeconomic origin as a predictor of executive success.
Applied Psychology,Use and Consequences of Assessments in the USA: Professional  Ethical and Legal Issues
Applied Psychology,Review of Photoplay Appreciation in American High Schools.
Applied Psychology,Advancing Social Justice in Vocational Theory  Research  and Practice
Applied Psychology,"Social Change within the ""Establishment"": A City's Response to National Antiabortion Protesters"
Applied Psychology,An empirical comparison of item response theory and hierarchical factor analysis in applications to the measurement of job satisfaction.
Applied Psychology,Customer–organization relationships: Development and test of a theory of extended identities.
Applied Psychology,Effective Management Performance
Applied Psychology,"the treatise on ""existential counseling"" by c. g. kemp"
Applied Psychology,Responses to Osipow
Applied Psychology,The Social Cognitive Model of Counselor Training
Applied Psychology,Prediction of the scholarship of freshman men by tests of listening and learning ability.
Applied Psychology,"""Degree of redundancy between time  importance  and frequency task ratings"": Correction."
Applied Psychology,Review of The essentials of mental measurement.
Applied Psychology,Alternative Perspectives on the Phenomena of Human Aging: Age Stratification and Age Status
Applied Psychology,The Structure of the Emotional Processing Scale 					(EPS-25)
Applied Psychology,"""Scale indicators of social exchange relationships: A comparison of relative content validity"": Correction to Colquitt et al. (2014)."
Applied Psychology,Stimulus spacing and successive interval scale values.
Applied Psychology,Would reading an account of an event refresh your memory?
Applied Psychology,Value Dilemmas In Organization Development
Applied Psychology,Introduction: Clinical Assessment
Applied Psychology,Variations on a Theme by Kolb
Applied Psychology,Addressing Impairment and its Relationship to Professional Boundary Issues
Applied Psychology,Wearing different hats enriches “outside the box” thinking:
Applied Psychology,The moderating role of social support in Karasek's job strain model
Applied Psychology,Response to the Olfactorily Challenged
Applied Psychology,Industrial Counseling Psychologists: The Professional Road Not Taken
Applied Psychology,Our Conferences Do Everything (and So Do We)
Applied Psychology,Self-concept and Blacks' assessment of Black leading roles in motion pictures and television.
Applied Psychology,Let’s Talk About Sex: Integrating Sex Positivity in Counseling Psychology Practice
Applied Psychology,Interpreting Silence and Voice in the Workplace
Applied Psychology,Student Affiliates of Seventeen (SAS) 2020 Report: Transitioning to Leadership in a Historic Year
Applied Psychology,Utility of Facet Descriptions in the Prediction of Global Job Satisfaction
Applied Psychology,A Call for Papers
Applied Psychology,Uncertainty and Values to the Rescue
Applied Psychology,Review of Methods of Choosing a Career.
Applied Psychology,2021 <i>The Counseling Psychologist</i> Reviewer Mentorship Program
Applied Psychology,A Humble Giant: Reframing the Management Consulting Challenge
Applied Psychology,Endocrinological and immunological variables sensitive to psychosocial factors of possible relevance to work-related musculoskeletal disorders
Applied Psychology,A view of what can happen when behavioral expectation scales are developed in one setting and used in another.
Applied Psychology,Interactions between job stressors and social support: Some counterintuitive results.
Applied Psychology,Effects of gain and loss decision frames on risky purchase negotiations.
Applied Psychology,Loneliness Among Young Egyptian Adults: Affective Dimensions of Loneliness
Applied Psychology,The Journal of Applied Behavioral Science announces
Applied Psychology,“It’s a rollercoaster”: the recovery and return to work experiences of workers with long COVID
Applied Psychology,Clinical Utility of the MMPI-2-RF Hierarchical 					Description
Applied Psychology,Stress at work  social support and companionship: Towards an event-contingent recording approach
Applied Psychology,Bayesian Confirmatory Factor Analysis of the Psychological Capital 					PCQ-12 Scale
Applied Psychology,A Road to the Spiral Mountain
Applied Psychology,Toward a Better Future for Assessment Reports
Applied Psychology,Illegitimate tasks: A systematic literature review and agenda for future research
Applied Psychology,Hogrefe OpenMind – Your Road to Open Access
Applied Psychology,Organizational-level perceived support enhances organizational profitability.
Applied Psychology,Review of The relation between illumination and visual efficiency--the effect of brightness contrast.
Applied Psychology,Educational achievement of the native races of Alaska.
Applied Psychology,The Structure of Work Engagement
Applied Psychology,Review of Davis-Eells test of general intelligence or problem-solving ability.
Applied Psychology,Use of importance as a weighting component of job satisfaction.
Applied Psychology,Measurement Invariance in Translations of the VIA Inventory of 					Strengths
Applied Psychology,Focus on Division 17’s Committee on Women/Section for the Advancement of Women (SAW) 1970-2030
Applied Psychology,Poor work design begets poor work design: Capacity and willingness antecedents of individual work design behavior.
Applied Psychology,Defining Non-Traditional Research
Applied Psychology,Mass Media and the Women's Movement: 1900-1977
Applied Psychology,Non-projective personality tests.
Applied Psychology,Korean Supervisors’ Experiences in Clinical Supervision
Applied Psychology,Evaluating organizational-level work stress interventions: Beyond traditional methods
Applied Psychology,The changing psychological contract at work
Applied Psychology,Defining the perceived functions of purchasing personnel.
Applied Psychology,Vocational interests of naval aviation cadets: Final results.
Applied Psychology,Sex Positivity and Counseling Psychology: An Introduction to the Major Contribution
Applied Psychology,Escape from a Mine Fire: Emergent Perspective and Work Group Behavior
Applied Psychology,The Internship Application Process
Applied Psychology,Assessment of Processing Capacity
Applied Psychology,Stress factors among lecturers in a college of further education
Applied Psychology,Development of a 50-Item Abridged Form of the Junior Spanish Version 					of the NEO Questionnaire (JS NEO-A50)
Applied Psychology,Review of The Mentality of the Criminal Woman.
Applied Psychology,Review of Junior High School Mathematics.
Applied Psychology,Pretraining Influences and Readiness to Change Dimensions: A Focus on Static Versus Dynamic Issues
Applied Psychology,Discovering the Second Side of the Coin
Applied Psychology,Matching Problems  Precursors  and Interventions in OD: A Systemic Approach
Applied Psychology,Lesbian  Gay  and Bisexual Issues in Counseling Psychology Training:
Applied Psychology,Recent Developments in the Assessment and Diagnosis of Child Psychopathology
Applied Psychology,A Compelling Beginning and More to Uncover
Applied Psychology,Exploring the affective impact  boundary conditions  and antecedents of leader humility.
Applied Psychology,Teamwork and associated psychological factors: A review
Applied Psychology,Measurement of Psychological Entitlement in 28 Countries
Applied Psychology,Validity of the guilty knowledge technique in a prisoner's sample.
Applied Psychology,Group Techniques for Program Planning: A Guide to Nominal Group and Delphi Processes
Applied Psychology,Narrative  Poststructuralism  and Social Justice
Applied Psychology,A meta-analytic comparison of the effectiveness of smoking cessation methods.
Applied Psychology,The intelligence of diabetic children with some case reports.
Applied Psychology,Being the bigger person: Investigating the relationship between workplace bullying exposure and enactment and the role of coping in ending the bullying spiral
Applied Psychology,Effects of crew composition on crew performance: Does the whole equal the sum of its parts?
Applied Psychology,the professional forum
Applied Psychology,Meetings  conferences and seminars
Applied Psychology,Workers' compensation in stress-related claims: Some thoughts for employers in the UK
Applied Psychology,Role conflict and role ambiguity: Do the scales measure these two constructs?
Applied Psychology,"Call for Papers: ""Managing International Organizational Development and Change"" Special Issue"
Applied Psychology,Centile and T-scale norms for revised Alpha examination  form 5.
Applied Psychology,Managing Beliefs in Organizations
Applied Psychology,Review of The Influence of Tobacco Smoking on Mental and Motor Efficiency.
Applied Psychology,Response to Mr. Leuer
Applied Psychology,Administrative Practice in Human Services: Future Directions for Curriculum Development
Applied Psychology,A Trait-Based Network Perspective on the Validation of the French Short Boredom Proneness Scale
Applied Psychology,Relational Influences in Career Development
Applied Psychology,The Factor Structure and Psychometric Properties of the Resiliency Scale in Chinese Undergraduates
Applied Psychology,T-Group Training in The Netherlands: An Evaluation and Cross-Cultural Comparison
Applied Psychology,A factorial study of some psychological  vocational interest  and mental ability variables as predictors of success in dental school.
Applied Psychology,Strengthening Organizational Change Processes
Applied Psychology,Validity of Brief Scales for Assessing Transdiagnostic Cognitive 					Emotion Regulation Strategies in Primary Care Patients With Emotional 					Disorders
Applied Psychology,Eyewitness accounts of females and males.
Applied Psychology,Intern Evaluation in University Counseling Centers
Applied Psychology,Power relinquishment versus power sharing: Theoretical clarification and empirical comparison of delegation and participation.
Applied Psychology,Stress  the quality of work  and repetition strain injury in Australia
Applied Psychology,Observations on What Counseling Psychologists Will Be Doing During the Next 20 Years
Applied Psychology,Shel Davis Speaks Out
Applied Psychology,Prediction of soldiers' food preferences by laboratory methods.
Applied Psychology,Disclosing Situational Constraints to Ecological Behavior: A Confirmatory Application of the Mixed Rasch Model* * The original data upon which this paper is based are available at www.hhpub.com/journals/ejpa
Applied Psychology,That Takes the BISCUIT
Applied Psychology,Review of Students' Attitudes.
Applied Psychology,An elementary psychology.
Applied Psychology,Psychometric Properties of a Revised Version of the Ten Item Personality Inventory
Applied Psychology,Interiority in the Work of Edgar H. Schein: A Personal Reflection
Applied Psychology,Further Evidence Favoring Three-Option Items in Multiple-Choice Tests
Applied Psychology,Recognition of New Fellows and Award Recipients in 2020
Applied Psychology,Reply to Mr. Seiz
Applied Psychology,The Effectiveness of Third-Party Process Consultation as a Function of the Consultant's Prestige and Style of Intervention
Applied Psychology,The Mediating Role of Psychological Empowerment in the Relationship Between Transformational Leadership and Organizational Identification of Employees
Applied Psychology,The effects of sleep loss on component movements of human motion.
Applied Psychology,I had not seen Pagés' paper before its publication but I did see Harvey Hornstein's critique of it.
Applied Psychology,Differential Item Functioning in Brief Instruments of Disordered 					Eating
Applied Psychology,Review of Initiating and administering guidance services.
Applied Psychology,Attachment Theory and Counseling Psychology
Applied Psychology,Detecting Measurement Invariance in Organizational Surveys* * The original data upon which this paper is based are available at www.hhpub.com/journals/ejpa
Applied Psychology,Some technological aspects of counseling adult women.
Applied Psychology,An Interview with Max Pages
Applied Psychology,The Practice of Adoption
Applied Psychology,How do people evaluate social sexual conduct at work?: A psycholegal model.
Applied Psychology,Toward a Psychological Framework of Radical Healing in Communities of Color
Applied Psychology,The Bidimensionality of Grit
Applied Psychology,Psychotherapy and Traditional Healing for American Indians: Exploring the Prospects for Therapeutic Integration
Applied Psychology,Leadership in the Society of Counseling Psychology and the Academy: Insights and Reflections
Applied Psychology,Collaborative Alliances: Moving from Practice to Theory
Applied Psychology,Motivating protégés' personal learning in teams: A multilevel investigation of autonomy support and autonomy orientation.
Applied Psychology,Scientist-Practitioners and the Delayed Memory Controversy
Applied Psychology,Charting the Waters
Applied Psychology,The Inventory of Interpersonal Problems (IIP-64) as a Screening Measure for Avoidant Personality Disorder
Applied Psychology,Relation of Mental Alertness Test Score to Positions and Permanency in Company.
Applied Psychology,WEISBORD: Pushing for a More Generous Mix of Action and Research
Applied Psychology,Supplemental Material for Situational Bandwidth and the Criterion-Related Validity of Assessment Center Ratings: Is Cross-Exercise Convergence Always Desirable?
Applied Psychology,Consequences of Test Anxiety on Adaptive Versus Fixed Item Testing
Applied Psychology,Acceptance and Quality of Solutions as Related to Leaders' Attitudes toward Disagreement in Group Problem Solving
Applied Psychology,Lawrence M. Brammer (1922–2018)
Applied Psychology,Sleep and napping in young shiftworkers: A 5-year follow-up
Applied Psychology,Measuring exposure to bullying at work: The validity and advantages of the latent class cluster approach
Applied Psychology,Knowing Is Not Enough
Applied Psychology,Organizational changes at a postal sorting terminal—their effects upon work satisfaction  psychosomatic complaints and sick leave
Applied Psychology,Sex Differences in the Full and Reduced Versions of the Aggression Questionnaire
Applied Psychology,Working With Symbolic Transference
Applied Psychology,Reflections on Career  Theme  and Time-Limited Group Treatment
Applied Psychology,Caring for profit: Alienation and work stress in nursing assistants in Canada
Applied Psychology,On Thinking-and Not Writing-About the Small Group for Awhile
Applied Psychology,The measurement of personality and behavior disorders by the I. P. A. T. Music Preference Test.
Applied Psychology,"Three types of ""like"" reactions in judging popular songs."
Applied Psychology,Fertility Reduction Policies and Poverty in Third World Countries: Ethical Issues
Applied Psychology,The Psychobiosocial States (PBS-S) Scale
Applied Psychology,Effect of organization size on validity of Masculinity-Femininity score.
Applied Psychology,Neighborhood Planning Organizations: Perspectives and Choices
Applied Psychology,Visual target location as a function of number and kind of competing signals.
Applied Psychology,Contrasting Authority and Community
Applied Psychology,Thoughts about Male Reference Group Identity Dependence Theory
Applied Psychology,Supraorganizational Collaboration: The Canadian Environmental Experiment
Applied Psychology,Show-Z-Minx: A note on code lettering.
Applied Psychology,Supplemental Material for Extending the Multifoci Perspective: The Role of Supervisor Justice and Moral Identity in the Relationship Between Customer Justice and Customer-Directed Sabotage
Applied Psychology,Comparison of programed and conventional instruction methods.
Applied Psychology,Radical Healing Community-Based Participatory Research to Eliminate Health Disparities
Applied Psychology,Connecting Relational Work and Workgroup Context in Caregiving Organizations
Applied Psychology,1984 Division 17 Presidential Address
Applied Psychology,"The Perils of ""Process Talk"" in Counseling and Counselor Education"
Applied Psychology,Reducing voluntary  avoidable turnover through selection.
Applied Psychology,Classroom Interaction Evaluation Through Sequential Analysis of Observational Data
Applied Psychology,The Division of Counseling Psychology of the American Psychological Association presents to Roger A. Myers The Leona Tyler Award 1991
Applied Psychology,Comparability of GATB scores for immigrants and majority group members: Some Dutch findings.
Applied Psychology,Modeling-Based Organizational Development: A Longitudinal Assessment
Applied Psychology,APA DIVISION 17 Division of Counseling Psychology
Applied Psychology,Cause or Control?
Applied Psychology,Review of Behaviorism.
Applied Psychology,Mediator and moderator effects of demands on self-control in the relationship between work load and indicators of job strain
Applied Psychology,Impact of Laboratory Training on Sociopolitical Ideology
Applied Psychology,Reducing absenteeism by stress management: Valuation of a stress counselling service
Applied Psychology,The Seasons of a Man's Life
Applied Psychology,Editorial board page for “Work &amp; Stress”  Volume 2  Number 3
Applied Psychology,The Ongoing Social Construction of the Counseling for Work and Relationship Perspective
Applied Psychology,Scores in the Pressey X-O Tests of Emotions as influenced by courses in psychology.
Applied Psychology,An evaluation of precursors of hospital employee turnover.
Applied Psychology,Wanted: jobs for released prisoners.
Applied Psychology,Examination of the Dimensionality of Fatigue
Applied Psychology,The Charge to the White Male Brigade
Applied Psychology,Daily perceptions of relationship quality with leaders: implications for follower well-being
Applied Psychology,Organizational change in the public sector: Augmenting the demand control model to predict employee outcomes under New Public Management
Applied Psychology,Spirits at Work in the Promised Land
Applied Psychology,Historical Perspectives of Sex Positivity: Contributing to a New Paradigm Within Counseling Psychology
Applied Psychology,Effect of Organizational Politics on Nondominant Firms
Applied Psychology,A comparison of the Thurstone and Likert techniques of attitude scale construction.
Applied Psychology,The Development and Initial Validation of a Brief Daily Hassles Scale Suitable for Use with Adolescents
Applied Psychology,Organizations as Social Inventions: Rethinking Assumptions About Change
Applied Psychology,Utilizing the Theory of Planned Behavior to Inform Change Management
Applied Psychology,Self-Reported Functional Status
Applied Psychology,Turning frowns (and smiles) upside down: A multilevel examination of surface acting positive and negative emotions on well-being.
Applied Psychology,A further comment on the Winkler  Kanouse  and Ware method of controlling for acquiescent response bias.
Applied Psychology,Recognition of New Fellows and Award Recipients in 2017
Applied Psychology,Counseling Psychology: Applications in the World of Work
Applied Psychology,Occupational complexity  control  and personal income: Their relation to psychological well-being in men and women.
Applied Psychology,OD as a Base for Radical Change
Applied Psychology,A Theoretical Approach to Resolving the Psychometric Problems Associated With the Zimbardo Time Perspective Inventory
Applied Psychology,Supervisors’ Experiences of Providing Difficult Feedback in Cross-Ethnic/Racial Supervision
Applied Psychology,Mental fatigue at work and pain perception
Applied Psychology,Pornography and the sex offender: Patterns of previous exposure and arousal effects of pornographic stimuli.
Applied Psychology,The relationship between transformational leadership and follower sickness absence: the role of presenteeism
Applied Psychology,The problem of resistance to change in industry.
Applied Psychology,Is General Self-Efficacy a Universal Construct?1
Applied Psychology,"Design and Analysis: A Critique of ""Effects of Team Development Intervention: A Field Experiment"""
Applied Psychology,Daily recovery from work: The role of activities  effort and pleasure
Applied Psychology,APA Division 17 Minutes of the Outgoing Executive Committee Meeting August 24  1985 Los Angeles  California
Applied Psychology,On the Complexity of Multiple Feminist Identities
Applied Psychology,APA Division 17 Division of Counseling Psychology Minutes of Midwinter Executive Committee Meeting January 18-19  1984 Washington  D.C.
Applied Psychology,A Comparison of Short Forms of the Screener and Opioid Assessment for 					Patients With Pain – Revised (SOAPP-R)
Applied Psychology,How and When job Security Reduces Resistance to Change in the Context of Organizational Change
Applied Psychology,Prediction of achievement in foreign languages.
Applied Psychology,A Meta-Analysis of the Relationship Between Organizational Citizenship Behavior and Counterproductive Work Behavior.
Applied Psychology,Intrasubject prediction of preferences for organization types.
Applied Psychology,Development and Initial Validation of the Perceived Classism Experiences Scale
Applied Psychology,Variations in National Patterns of Testing and Test Use: The ITC/EFPPA International Survey
Applied Psychology,Development and Validation of the Multidimensional Procrastination 					Scale in Chinese
Applied Psychology,Toward Science-Practice Integration in Brief Counseling and Therapy
Applied Psychology,Comment on Comments
Applied Psychology,Supplemental Material for Brain Drain? An Examination of Stereotype Threat Effects During Training on Knowledge Acquisition and Organizational Effectiveness
Applied Psychology,CEO Tenure and R&amp;D Investment
Applied Psychology,Motivator and hygiene dimensions for research and development engineers.
Applied Psychology,Accelerated Business Transformation and the Role of the Organization Architect
Applied Psychology,When antecedent becomes consequent: An examination of the temporal order of job dissatisfaction and verbal aggression exposure in a longitudinal study
Applied Psychology,Job stressors  coping  and psychological distress among Japanese employees: Interplay between active and non-active coping
Applied Psychology,The effect of conflict at work on well-being: Depressive symptoms as a vulnerability factor
Applied Psychology,Counseling Psychology's Public Image
Applied Psychology,Relationship between perceptual style and driver reaction to an emergency situation.
Applied Psychology,The psycho-educational clinic.
Applied Psychology,A preliminary investigation of post-traumatic stress symptoms among firefighters
Applied Psychology,Factorial and Construct Validity of the Italian Positive and Negative Affect Schedule (PANAS)
Applied Psychology,Can I Be Me With You at Work? Examining Relational Authenticity and Discretionary Behaviors in the Workplace
Applied Psychology,Effects of altered display-control relationships on information processing from a visual display.
Applied Psychology,Stress and job satisfaction in mammography radiographers
Applied Psychology,Counseling in a Cultural Context
Applied Psychology,Psychological Interventions Promoting Resilience Among Transgender Individuals: Transgender Resilience Intervention Model (TRIM)
Applied Psychology,Panel Studies and Causal Inference
Applied Psychology,Supplemental Material for Consequences of Perceiving Organization Members as a Unified Entity: Stronger Attraction  but Greater Blame for Member Transgressions
Applied Psychology,Innovation Climate Profiles
Applied Psychology,Cause Maps and Social Network Analysis in Organizational Diagnosis
Applied Psychology,Drinking Behavior and Risk Factors Related to the Work Place: Implications for Research and Prevention
Applied Psychology,Delinquency and objective personality test factors.
Applied Psychology,IV. Teacher Education: Editor's Overview
Applied Psychology,A Validation and Psychometric Examination of the Arnett Inventory of Sensation Seeking (AISS) in German Adolescents1
Applied Psychology,Guest Editors' Introduction Volume IV  No. 1 The Counseling Psychologist
Applied Psychology,Bias in Parental Reports?
Applied Psychology,Multiplicative validity generalization model: Accuracy of estimates as a function of sample size and mean  variance  and shape of distribution of true validities.
Applied Psychology,Review of Present Day Psychology: An Objective Study in Educational Psychology.
Applied Psychology,Status of Women in Counseling Psychology and Guidance: An Update Submitted by Carol J. Turner
Applied Psychology,Antecedents of Planned Organization Change
Applied Psychology,Effects of combined counseling and vocational training on personal adjustment.
Applied Psychology,Proactivity  stress appraisals  and problem-solving: A cross-level moderated mediation model
Applied Psychology,Lay explanations of and solutions to unemployment in Northern Ireland
Applied Psychology,School and Parental Influences on Sociopolitical Development Among Poor Adolescents of Color
Applied Psychology,The Pregnancy Anxiety Questionnaire Revised-2
Applied Psychology,Satisfaction  stress  and performance: Issues for occupational psychology in the ‘caring’ professions
Applied Psychology,Job strain and psychotropic drug use among white-collar workers
Applied Psychology,Employee perceptions of invasion of privacy: A field simulation experiment.
Applied Psychology,Organizational Change in Schools: Bedford-Stuyvesant
Applied Psychology,Application of empirical methods to computer-based system design.
Applied Psychology,Supplemental Material for Is Perfect Good? A Meta-Analysis of Perfectionism in the Workplace
Applied Psychology,The Factor Structure and Validity of the Learning Styles Profiler (LSP)
Applied Psychology,Moral Obligation and Conceptions of World Hunger: On the Need to Justify Correct Action
Applied Psychology,Peer Ratings versus Peer Nominations during Training as Predictors of Actual Performance Criteria
Applied Psychology,The effects of employee burnout on customers: An experimental approach
Applied Psychology,After a T Group: Back Home with the Spouse
Applied Psychology,Perceptions of Undocumented Status and Possible Selves Among Latino/a Youth
Applied Psychology,Comparison of group paper-and-pencil tests with certain psychophysical tests for measuring driving aptitude of Army personnel.
Applied Psychology,Development and Validation of the Perceived Societal Marginalization Scale
Applied Psychology,“Fully recharged” evenings? The effect of evening cyber leisure on next-day vitality and performance through sleep quantity and quality  bedtime procrastination  and psychological detachment  and the moderating role of mindfulness.
Applied Psychology,Psychometric Properties of the Spanish and American Versions of the ECR Adult Attachment Questionnaire
Applied Psychology,Assisting upon entry: Helping type and approach as moderators of how role conflict affects newcomer resource drain.
Applied Psychology,Motivation to lead: A meta-analysis and distal-proximal model of motivation and leadership.
Applied Psychology,Review of Selling at retail.
Applied Psychology,More on an Information-Processing Approach to Counseling and Problem Solving
Applied Psychology,Review of Personal Leadership in Industry.
Applied Psychology,Testing Practices in European Countries
Applied Psychology,A dynamic model of relationships among advertising  consumer awareness  attitudes  and behavior.
Applied Psychology,Toward More Readable Big Five Personality Inventories
Applied Psychology,A Marxian Perspective on Applied Behavioral Science: Did Weisbord Misread?
Applied Psychology,Counseling Psychology: From Defining the Field to Promoting World Peace
Applied Psychology,Using SAT-Grade and Ability-Job Performance Relationships to Test Predictions Derived From Stereotype Threat Theory.
Applied Psychology,Motivational Climate in the Classroom
Applied Psychology,Work–home interference: How does it manifest itself from day to day?
Applied Psychology,Science and Evaluation Research
Applied Psychology,Facilitating and Undermining Organizational Change
Applied Psychology,Contemporary Attachment Theory
Applied Psychology,Borrowing From Professional Theatre Training to Build Essential Skills in Organization Development Consultants
Applied Psychology,The effects of blue-light filtration on sleep and work outcomes.
Applied Psychology,"Comments on ""Administrative Practice in Human Services: Future Directions For Curriculum Development"""
Applied Psychology,Individual-difference predictors of felt stress among academics seriously considering career change
Applied Psychology,Visual performance and accident frequency.
Applied Psychology,Assessing Stressors Related to Migration in Patients With Psychiatric Disorders
Applied Psychology,Effects of student participation in classroom decision making on attitudes  peer interaction  motivation  and learning.
Applied Psychology,The Interface of Work and Relationships
Applied Psychology,Some Revised Questions for Vocational Psychology
Applied Psychology,Papers of Leroy Wells  Jr.
Applied Psychology,Organizational Ambidexterity Through the Lens of Paradox Theory
Applied Psychology,The Case for Counseling Adults
Applied Psychology,Do high-commitment work systems affect creativity? A multilevel combinational approach to employee creativity.
Applied Psychology,Large-Scale ICT Innovation  Power  and Organizational Change
Applied Psychology,Characteristics of Successful and Unsuccessful Organization Development
Applied Psychology,The definition and measurement of human capital resources: A content and meta-analytic review.
Applied Psychology,Malpractice in Counseling Neuropsychology
Applied Psychology,Qualitative Strategies in Counseling Research
Applied Psychology,Cultural Bias in Assessment: Historical and Thematic Issues
Applied Psychology,Vocational choice and professional experience as factors in occupational image.
Applied Psychology,Work hours and well-being: The roles of work-time control and work–family interference
Applied Psychology,Supplemental Material for Assessing and Interpreting Interaction Effects: A Reply to Vancouver  Carlson  Dhanani  and Colton (2021)
Applied Psychology,editor's introduction volume III  no. 4 the counseling psychologist
Applied Psychology,Jewish musicality in America.
Applied Psychology,Counseling Psychology and Professional School Counseling
Applied Psychology,Layers of Diagnosis for Planned Relational Change in Organizations
Applied Psychology,The Role of Skills Dissemination in Counseling Psychology
Applied Psychology,Predicting the effects of leadership training and experience from the contingency model: Some remaining problems.
Applied Psychology,Maintaining Organizational Effectiveness During Organizational Retrenchment
Applied Psychology,The future of partial correlation as a means to reduce halo in performance ratings.
Applied Psychology,Ice Is Hot and Water Is Dry
Applied Psychology,Comments by the Acting Co-Editors
Applied Psychology,The Factor Structure of the Problem Solving Inventory
Applied Psychology,The Wet’suwet’en Nation’s Mobilization of Indigenous Focusing Oriented Therapy: An Exploratory Study
Applied Psychology,A temporal investigation of the direct  interactive  and reverse relations between demand and control and affective strain
Applied Psychology,Categorization as Primary-Process Cognition in Racism
Applied Psychology,Simplified Multiple Regression for Applied Behavioral Science
Applied Psychology,Lucid Design for Work Redesign Work Redesign
Applied Psychology,A New Type of Affirmative Action
Applied Psychology,Generative Artificial Intelligence and Generative Conversations: Contrasting Futures for Organizational Change?
Applied Psychology,The Good Mothering Expectations Scale: An International Instrument Development Study
Applied Psychology,Four Years of EJPA in Retrospection and Perspectives for the Future
Applied Psychology,Why Do Individuals Seek Conversion Therapy?
Applied Psychology,Boundary spanning and individual performance: The impact of self-monitoring.
Applied Psychology,Reconceptualizing Sex Roles
Applied Psychology,Supplemental Material for The Dynamics of Team Cognition: A Process-Oriented Theory of Knowledge Emergence in Teams
Applied Psychology,Ecosystem Adversity as Setting Factors in Mothers' Judgment of Child Behavior and Indiscriminate Mothering
Applied Psychology,White Professors Teaching About Racism: Challenges and Rewards
